IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00,  0.05), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 119.10, L= 480.80, L_straight= 472.67, slack=  8.13, T_bat= 38.38, T_rov= 0.50, F_drag_cable=(-4.98,  47.70), Fy_cmd=-75.00, desired=  1.52, ret=  1.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 119.20, L= 480.95, L_straight= 472.75, slack=  8.20, T_bat= 38.32, T_rov= 0.50, F_drag_cable=(-4.98,  47.71), Fy_cmd=-75.00, desired=  1.52, ret=  1.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 119.30, L= 481.10, L_straight= 472.84, slack=  8.26, T_bat= 38.63, T_rov= 0.50, F_drag_cable=(-4.98,  47.73), Fy_cmd=-75.00, desired=  1.52, ret=  1.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 119.40, L= 481.25, L_straight= 472.92, slack=  8.33, T_bat= 38.12, T_rov= 0.50, F_drag_cable=(-4.99,  47.74), Fy_cmd=-75.00, desired=  1.52, ret=  1.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 119.50, L= 481.40, L_straight= 473.00, slack=  8.40, T_bat= 38.33, T_rov= 0.50, F_drag_cable=(-4.99,  47.76), Fy_cmd=-75.00, desired=  1.52, ret=  1.51, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 119.60, L= 481.55, L_straight= 473.08, slack=  8.47, T_bat= 38.44, T_rov= 0.50, F_drag_cable=(-4.99,  47.77), Fy_cmd=-75.00, desired=  1.52, ret=  1.51, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 119.70, L= 481.70, L_straight= 473.17, slack=  8.53, T_bat= 38.31, T_rov= 0.50, F_drag_cable=(-4.99,  47.79), Fy_cmd=-75.00, desired=  1.08, ret=  1.46, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 119.80, L= 481.85, L_straight= 473.25, slack=  8.60, T_bat= 38.19, T_rov= 0.50, F_drag_cable=(-4.99,  47.80), Fy_cmd=-75.00, desired=  0.77, ret=  1.41, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 119.90, L= 481.99, L_straight= 473.33, slack=  8.66, T_bat= 37.93, T_rov= 0.50, F_drag_cable=(-4.99,  47.81), Fy_cmd=-75.00, desired=  0.56, ret=  1.36, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 120.00, L= 482.13, L_straight= 473.41, slack=  8.71, T_bat= 37.73, T_rov= 0.50, F_drag_cable=(-4.99,  47.83), Fy_cmd=-75.00, desired=  0.40, ret=  1.31, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 120.10, L= 482.26, L_straight= 473.50, slack=  8.76, T_bat= 38.22, T_rov= 0.50, F_drag_cable=(-5.00,  47.84), Fy_cmd=-75.00, desired=  0.30, ret=  1.26, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 120.20, L= 482.38, L_straight= 473.58, slack=  8.80, T_bat= 37.97, T_rov= 0.50, F_drag_cable=(-5.00,  47.85), Fy_cmd=-75.00, desired=  0.22, ret=  1.21, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 120.30, L= 482.50, L_straight= 473.66, slack=  8.84, T_bat= 38.25, T_rov= 0.50, F_drag_cable=(-5.00,  47.87), Fy_cmd=-75.00, desired=  0.17, ret=  1.16, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 120.40, L= 482.62, L_straight= 473.74, slack=  8.88, T_bat= 38.39, T_rov= 0.50, F_drag_cable=(-5.00,  47.88), Fy_cmd=-75.00, desired=  0.13, ret=  1.11, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 120.50, L= 482.73, L_straight= 473.83, slack=  8.91, T_bat= 37.93, T_rov= 0.50, F_drag_cable=(-5.00,  47.89), Fy_cmd=-75.00, desired=  0.11, ret=  1.06, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 120.60, L= 482.84, L_straight= 473.91, slack=  8.93, T_bat= 37.48, T_rov= 0.50, F_drag_cable=(-5.00,  47.90), Fy_cmd=-75.00, desired=  0.09, ret=  1.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 120.70, L= 482.94, L_straight= 473.99, slack=  8.95, T_bat= 37.33, T_rov= 0.50, F_drag_cable=(-5.00,  47.91), Fy_cmd=-75.00, desired=  0.08, ret=  0.96, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 120.80, L= 483.04, L_straight= 474.07, slack=  8.96, T_bat= 37.75, T_rov= 0.50, F_drag_cable=(-5.00,  47.92), Fy_cmd=-75.00, desired=  0.07, ret=  0.91, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 120.90, L= 483.13, L_straight= 474.16, slack=  8.97, T_bat= 38.08, T_rov= 0.50, F_drag_cable=(-5.01,  47.93), Fy_cmd=-75.00, desired=  0.06, ret=  0.86, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 121.00, L= 483.21, L_straight= 474.24, slack=  8.98, T_bat= 37.83, T_rov= 0.50, F_drag_cable=(-5.01,  47.94), Fy_cmd=-75.00, desired=  0.06, ret=  0.81, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 121.10, L= 483.30, L_straight= 474.32, slack=  8.98, T_bat= 37.85, T_rov= 0.50, F_drag_cable=(-5.01,  47.94), Fy_cmd=-75.00, desired=  0.06, ret=  0.76, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 121.20, L= 483.37, L_straight= 474.40, slack=  8.97, T_bat= 38.37, T_rov= 0.50, F_drag_cable=(-5.01,  47.95), Fy_cmd=-75.00, desired=  0.05, ret=  0.71, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 121.30, L= 483.44, L_straight= 474.49, slack=  8.96, T_bat= 37.91, T_rov= 0.50, F_drag_cable=(-5.01,  47.96), Fy_cmd=-75.00, desired=  0.05, ret=  0.66, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 121.40, L= 483.51, L_straight= 474.57, slack=  8.94, T_bat= 37.60, T_rov= 0.50, F_drag_cable=(-5.01,  47.96), Fy_cmd=-75.00, desired=  0.05, ret=  0.61, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 121.50, L= 483.57, L_straight= 474.65, slack=  8.92, T_bat= 37.89, T_rov= 0.50, F_drag_cable=(-5.01,  47.97), Fy_cmd=-75.00, desired=  0.05, ret=  0.56, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 121.60, L= 483.63, L_straight= 474.73, slack=  8.90, T_bat= 37.91, T_rov= 0.50, F_drag_cable=(-5.01,  47.98), Fy_cmd=-75.00, desired=  0.05, ret=  0.51, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 121.70, L= 483.68, L_straight= 474.82, slack=  8.86, T_bat= 37.82, T_rov= 0.50, F_drag_cable=(-5.01,  47.98), Fy_cmd=-75.00, desired=  0.05, ret=  0.47, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 121.80, L= 483.73, L_straight= 474.90, slack=  8.83, T_bat= 37.42, T_rov= 0.50, F_drag_cable=(-5.01,  47.99), Fy_cmd=-75.00, desired=  0.05, ret=  0.43, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 121.90, L= 483.77, L_straight= 474.98, slack=  8.79, T_bat= 37.28, T_rov= 0.50, F_drag_cable=(-5.01,  47.99), Fy_cmd=-75.00, desired=  0.05, ret=  0.39, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 122.00, L= 483.81, L_straight= 475.06, slack=  8.75, T_bat= 37.60, T_rov= 0.50, F_drag_cable=(-5.01,  47.99), Fy_cmd=-75.00, desired=  0.05, ret=  0.35, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 122.10, L= 483.84, L_straight= 475.14, slack=  8.70, T_bat= 38.10, T_rov= 0.50, F_drag_cable=(-5.01,  48.00), Fy_cmd=-75.00, desired=  0.05, ret=  0.32, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 122.20, L= 483.88, L_straight= 475.23, slack=  8.65, T_bat= 38.44, T_rov= 0.50, F_drag_cable=(-5.01,  48.00), Fy_cmd=-75.00, desired=  0.05, ret=  0.30, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 122.30, L= 483.91, L_straight= 475.31, slack=  8.60, T_bat= 38.81, T_rov= 0.50, F_drag_cable=(-5.01,  48.00), Fy_cmd=-75.00, desired=  0.05, ret=  0.27, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 122.40, L= 483.93, L_straight= 475.39, slack=  8.54, T_bat= 38.30, T_rov= 0.50, F_drag_cable=(-5.01,  48.01), Fy_cmd=-75.00, desired=  0.05, ret=  0.25, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 122.50, L= 483.96, L_straight= 475.47, slack=  8.48, T_bat= 37.65, T_rov= 0.50, F_drag_cable=(-5.01,  48.01), Fy_cmd=-75.00, desired=  0.05, ret=  0.23, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 122.60, L= 483.98, L_straight= 475.56, slack=  8.42, T_bat= 37.70, T_rov= 0.50, F_drag_cable=(-5.01,  48.01), Fy_cmd=-75.00, desired=  0.05, ret=  0.21, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 122.70, L= 484.00, L_straight= 475.64, slack=  8.36, T_bat= 38.05, T_rov= 0.50, F_drag_cable=(-5.01,  48.01), Fy_cmd=-75.00, desired=  0.05, ret=  0.20, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 122.80, L= 484.02, L_straight= 475.72, slack=  8.30, T_bat= 38.63, T_rov= 0.50, F_drag_cable=(-5.01,  48.02), Fy_cmd=-75.00, desired=  0.05, ret=  0.18, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 122.90, L= 484.04, L_straight= 475.80, slack=  8.24, T_bat= 38.86, T_rov= 0.50, F_drag_cable=(-5.01,  48.02), Fy_cmd=-75.00, desired=  0.05, ret=  0.17, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 123.00, L= 484.06, L_straight= 475.89, slack=  8.17, T_bat= 39.02, T_rov= 0.50, F_drag_cable=(-5.01,  48.02), Fy_cmd=-75.00, desired=  0.05, ret=  0.16, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 123.10, L= 484.07, L_straight= 475.97, slack=  8.10, T_bat= 39.09, T_rov= 0.50, F_drag_cable=(-5.01,  48.02), Fy_cmd=-75.00, desired=  0.05, ret=  0.15, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 123.20, L= 484.09, L_straight= 476.05, slack=  8.04, T_bat= 38.84, T_rov= 0.50, F_drag_cable=(-5.01,  48.02), Fy_cmd=-75.00, desired=  0.05, ret=  0.14, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 123.30, L= 484.10, L_straight= 476.13, slack=  7.97, T_bat= 38.30, T_rov= 0.50, F_drag_cable=(-5.01,  48.02), Fy_cmd=-75.00, desired=  0.05, ret=  0.13, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 123.40, L= 484.11, L_straight= 476.22, slack=  7.90, T_bat= 38.45, T_rov= 0.50, F_drag_cable=(-5.02,  48.02), Fy_cmd=-75.00, desired=  0.05, ret=  0.12, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 123.50, L= 484.13, L_straight= 476.30, slack=  7.83, T_bat= 38.37, T_rov= 0.50, F_drag_cable=(-5.02,  48.03), Fy_cmd=-75.00, desired=  0.05, ret=  0.11, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 123.60, L= 484.14, L_straight= 476.38, slack=  7.76, T_bat= 38.35, T_rov= 0.50, F_drag_cable=(-5.02,  48.03), Fy_cmd=-75.00, desired=  0.05, ret=  0.11, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 123.70, L= 484.15, L_straight= 476.46, slack=  7.68, T_bat= 38.17, T_rov= 0.50, F_drag_cable=(-5.02,  48.03), Fy_cmd=-75.00, desired=  0.05, ret=  0.10, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 123.80, L= 484.16, L_straight= 476.55, slack=  7.61, T_bat= 38.56, T_rov= 0.50, F_drag_cable=(-5.02,  48.03), Fy_cmd=-75.00, desired=  0.05, ret=  0.10, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 123.90, L= 484.17, L_straight= 476.63, slack=  7.54, T_bat= 38.36, T_rov= 0.50, F_drag_cable=(-5.02,  48.03), Fy_cmd=-75.00, desired=  0.05, ret=  0.09, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 124.00, L= 484.18, L_straight= 476.71, slack=  7.47, T_bat= 38.46, T_rov= 0.50, F_drag_cable=(-5.02,  48.03), Fy_cmd=-75.00, desired=  0.05, ret=  0.09, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 124.10, L= 484.18, L_straight= 476.79, slack=  7.39, T_bat= 39.42, T_rov= 0.50, F_drag_cable=(-5.02,  48.03), Fy_cmd=-75.00, desired=  0.05, ret=  0.08, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 124.20, L= 484.19, L_straight= 476.88, slack=  7.32, T_bat= 39.27, T_rov= 0.50, F_drag_cable=(-5.02,  48.03), Fy_cmd=-75.00, desired=  0.05, ret=  0.08, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 124.30, L= 484.20, L_straight= 476.96, slack=  7.24, T_bat= 39.40, T_rov= 0.50, F_drag_cable=(-5.02,  48.03), Fy_cmd=-75.00, desired=  0.05, ret=  0.08, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 124.40, L= 484.21, L_straight= 477.04, slack=  7.17, T_bat= 39.36, T_rov= 0.50, F_drag_cable=(-5.02,  48.03), Fy_cmd=-75.00, desired=  0.05, ret=  0.07, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 124.50, L= 484.22, L_straight= 477.12, slack=  7.09, T_bat= 39.37, T_rov= 0.50, F_drag_cable=(-5.02,  48.03), Fy_cmd=-75.00, desired=  0.49, ret=  0.12, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 124.60, L= 484.23, L_straight= 477.21, slack=  7.02, T_bat= 39.49, T_rov= 0.50, F_drag_cable=(-5.02,  48.04), Fy_cmd=-75.00, desired=  0.80, ret=  0.18, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 124.70, L= 484.25, L_straight= 477.29, slack=  6.96, T_bat= 40.07, T_rov= 0.50, F_drag_cable=(-5.02,  48.04), Fy_cmd=-75.00, desired=  1.02, ret=  0.27, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 124.80, L= 484.27, L_straight= 477.37, slack=  6.90, T_bat= 40.37, T_rov= 0.50, F_drag_cable=(-5.02,  48.04), Fy_cmd=-75.00, desired=  1.17, ret=  0.36, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 124.90, L= 484.31, L_straight= 477.45, slack=  6.86, T_bat= 40.30, T_rov= 0.50, F_drag_cable=(-5.02,  48.04), Fy_cmd=-75.00, desired=  1.28, ret=  0.45, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 125.00, L= 484.35, L_straight= 477.54, slack=  6.82, T_bat= 39.93, T_rov= 0.50, F_drag_cable=(-5.02,  48.05), Fy_cmd=-75.00, desired=  1.35, ret=  0.54, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 125.10, L= 484.41, L_straight= 477.62, slack=  6.79, T_bat= 39.74, T_rov= 0.50, F_drag_cable=(-5.02,  48.05), Fy_cmd=-75.00, desired=  1.40, ret=  0.63, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 125.20, L= 484.47, L_straight= 477.70, slack=  6.77, T_bat= 39.22, T_rov= 0.50, F_drag_cable=(-5.02,  48.06), Fy_cmd=-75.00, desired=  1.44, ret=  0.71, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 125.30, L= 484.54, L_straight= 477.78, slack=  6.76, T_bat= 39.67, T_rov= 0.50, F_drag_cable=(-5.02,  48.07), Fy_cmd=-75.00, desired=  1.46, ret=  0.78, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 125.40, L= 484.62, L_straight= 477.87, slack=  6.75, T_bat= 40.42, T_rov= 0.50, F_drag_cable=(-5.02,  48.08), Fy_cmd=-75.00, desired=  1.48, ret=  0.85, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 125.50, L= 484.71, L_straight= 477.95, slack=  6.76, T_bat= 40.43, T_rov= 0.50, F_drag_cable=(-5.02,  48.08), Fy_cmd=-75.00, desired=  1.50, ret=  0.92, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 125.60, L= 484.80, L_straight= 478.03, slack=  6.77, T_bat= 40.10, T_rov= 0.50, F_drag_cable=(-5.02,  48.09), Fy_cmd=-75.00, desired=  1.50, ret=  0.98, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 125.70, L= 484.89, L_straight= 478.11, slack=  6.78, T_bat= 40.49, T_rov= 0.50, F_drag_cable=(-5.02,  48.10), Fy_cmd=-75.00, desired=  1.51, ret=  1.03, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 125.80, L= 485.00, L_straight= 478.20, slack=  6.80, T_bat= 39.76, T_rov= 0.50, F_drag_cable=(-5.02,  48.11), Fy_cmd=-75.00, desired=  1.51, ret=  1.08, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 125.90, L= 485.11, L_straight= 478.28, slack=  6.83, T_bat= 39.80, T_rov= 0.50, F_drag_cable=(-5.02,  48.12), Fy_cmd=-75.00, desired=  1.52, ret=  1.12, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 126.00, L= 485.22, L_straight= 478.36, slack=  6.86, T_bat= 39.58, T_rov= 0.50, F_drag_cable=(-5.03,  48.13), Fy_cmd=-75.00, desired=  1.52, ret=  1.16, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 126.10, L= 485.33, L_straight= 478.44, slack=  6.89, T_bat= 39.70, T_rov= 0.50, F_drag_cable=(-5.03,  48.15), Fy_cmd=-75.00, desired=  1.52, ret=  1.20, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 126.20, L= 485.45, L_straight= 478.53, slack=  6.93, T_bat= 39.83, T_rov= 0.50, F_drag_cable=(-5.03,  48.16), Fy_cmd=-75.00, desired=  1.52, ret=  1.23, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 126.30, L= 485.58, L_straight= 478.61, slack=  6.97, T_bat= 39.97, T_rov= 0.50, F_drag_cable=(-5.03,  48.17), Fy_cmd=-75.00, desired=  1.52, ret=  1.26, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 126.40, L= 485.70, L_straight= 478.69, slack=  7.01, T_bat= 39.48, T_rov= 0.50, F_drag_cable=(-5.03,  48.18), Fy_cmd=-75.00, desired=  1.52, ret=  1.29, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 126.50, L= 485.83, L_straight= 478.77, slack=  7.06, T_bat= 39.09, T_rov= 0.50, F_drag_cable=(-5.03,  48.20), Fy_cmd=-75.00, desired=  1.52, ret=  1.31, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 126.60, L= 485.96, L_straight= 478.86, slack=  7.11, T_bat= 39.56, T_rov= 0.50, F_drag_cable=(-5.03,  48.21), Fy_cmd=-75.00, desired=  1.52, ret=  1.33, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 126.70, L= 486.10, L_straight= 478.94, slack=  7.16, T_bat= 39.62, T_rov= 0.50, F_drag_cable=(-5.03,  48.22), Fy_cmd=-75.00, desired=  1.52, ret=  1.35, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 126.80, L= 486.23, L_straight= 479.02, slack=  7.21, T_bat= 39.81, T_rov= 0.50, F_drag_cable=(-5.04,  48.23), Fy_cmd=-75.00, desired=  1.52, ret=  1.37, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 126.90, L= 486.37, L_straight= 479.10, slack=  7.26, T_bat= 39.81, T_rov= 0.50, F_drag_cable=(-5.04,  48.25), Fy_cmd=-75.00, desired=  1.52, ret=  1.38, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 127.00, L= 486.51, L_straight= 479.18, slack=  7.32, T_bat= 39.46, T_rov= 0.50, F_drag_cable=(-5.04,  48.26), Fy_cmd=-75.00, desired=  1.52, ret=  1.40, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 127.10, L= 486.65, L_straight= 479.27, slack=  7.38, T_bat= 39.73, T_rov= 0.50, F_drag_cable=(-5.04,  48.28), Fy_cmd=-75.00, desired=  1.52, ret=  1.41, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 127.20, L= 486.79, L_straight= 479.35, slack=  7.44, T_bat= 39.34, T_rov= 0.50, F_drag_cable=(-5.04,  48.29), Fy_cmd=-75.00, desired=  1.52, ret=  1.42, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 127.30, L= 486.93, L_straight= 479.43, slack=  7.50, T_bat= 39.24, T_rov= 0.50, F_drag_cable=(-5.04,  48.30), Fy_cmd=-75.00, desired=  1.52, ret=  1.43, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 127.40, L= 487.07, L_straight= 479.51, slack=  7.56, T_bat= 40.04, T_rov= 0.50, F_drag_cable=(-5.04,  48.32), Fy_cmd=-75.00, desired=  1.52, ret=  1.44, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 127.50, L= 487.22, L_straight= 479.60, slack=  7.62, T_bat= 40.40, T_rov= 0.50, F_drag_cable=(-5.05,  48.33), Fy_cmd=-75.00, desired=  1.52, ret=  1.45, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 127.60, L= 487.36, L_straight= 479.68, slack=  7.68, T_bat= 40.38, T_rov= 0.50, F_drag_cable=(-5.05,  48.35), Fy_cmd=-75.00, desired=  1.52, ret=  1.46, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 127.70, L= 487.51, L_straight= 479.76, slack=  7.74, T_bat= 40.06, T_rov= 0.50, F_drag_cable=(-5.05,  48.36), Fy_cmd=-75.00, desired=  1.52, ret=  1.46, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 127.80, L= 487.65, L_straight= 479.84, slack=  7.81, T_bat= 40.15, T_rov= 0.50, F_drag_cable=(-5.05,  48.38), Fy_cmd=-75.00, desired=  1.52, ret=  1.47, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 127.90, L= 487.80, L_straight= 479.93, slack=  7.87, T_bat= 39.45, T_rov= 0.50, F_drag_cable=(-5.05,  48.39), Fy_cmd=-75.00, desired=  1.52, ret=  1.48, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 128.00, L= 487.95, L_straight= 480.01, slack=  7.94, T_bat= 39.73, T_rov= 0.50, F_drag_cable=(-5.05,  48.41), Fy_cmd=-75.00, desired=  1.52, ret=  1.48, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 128.10, L= 488.10, L_straight= 480.09, slack=  8.00, T_bat= 39.60, T_rov= 0.50, F_drag_cable=(-5.06,  48.42), Fy_cmd=-75.00, desired=  1.52, ret=  1.48, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 128.20, L= 488.24, L_straight= 480.17, slack=  8.07, T_bat= 39.59, T_rov= 0.50, F_drag_cable=(-5.06,  48.43), Fy_cmd=-75.00, desired=  1.52, ret=  1.49, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 128.30, L= 488.39, L_straight= 480.26, slack=  8.14, T_bat= 39.75, T_rov= 0.50, F_drag_cable=(-5.06,  48.45), Fy_cmd=-75.00, desired=  1.52, ret=  1.49, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 128.40, L= 488.54, L_straight= 480.34, slack=  8.20, T_bat= 39.46, T_rov= 0.50, F_drag_cable=(-5.06,  48.46), Fy_cmd=-75.00, desired=  1.52, ret=  1.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 128.50, L= 488.69, L_straight= 480.42, slack=  8.27, T_bat= 39.88, T_rov= 0.50, F_drag_cable=(-5.06,  48.48), Fy_cmd=-75.00, desired=  1.52, ret=  1.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 128.60, L= 488.84, L_straight= 480.50, slack=  8.34, T_bat= 40.08, T_rov= 0.50, F_drag_cable=(-5.06,  48.49), Fy_cmd=-75.00, desired=  1.52, ret=  1.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 128.70, L= 488.99, L_straight= 480.59, slack=  8.40, T_bat= 39.55, T_rov= 0.50, F_drag_cable=(-5.06,  48.51), Fy_cmd=-75.00, desired=  1.52, ret=  1.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 128.80, L= 489.14, L_straight= 480.67, slack=  8.47, T_bat= 39.18, T_rov= 0.50, F_drag_cable=(-5.07,  48.52), Fy_cmd=-75.00, desired=  1.52, ret=  1.51, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 128.90, L= 489.29, L_straight= 480.75, slack=  8.54, T_bat= 39.36, T_rov= 0.50, F_drag_cable=(-5.07,  48.54), Fy_cmd=-75.00, desired=  1.52, ret=  1.51, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 129.00, L= 489.44, L_straight= 480.83, slack=  8.61, T_bat= 39.14, T_rov= 0.50, F_drag_cable=(-5.07,  48.55), Fy_cmd=-75.00, desired=  1.52, ret=  1.51, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 129.10, L= 489.59, L_straight= 480.92, slack=  8.68, T_bat= 39.40, T_rov= 0.50, F_drag_cable=(-5.07,  48.57), Fy_cmd=-75.00, desired=  1.08, ret=  1.47, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 129.20, L= 489.74, L_straight= 481.00, slack=  8.74, T_bat= 38.68, T_rov= 0.50, F_drag_cable=(-5.07,  48.58), Fy_cmd=-75.00, desired=  0.77, ret=  1.42, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 129.30, L= 489.88, L_straight= 481.08, slack=  8.80, T_bat= 38.70, T_rov= 0.50, F_drag_cable=(-5.07,  48.60), Fy_cmd=-75.00, desired=  0.56, ret=  1.37, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 129.40, L= 490.02, L_straight= 481.16, slack=  8.85, T_bat= 38.21, T_rov= 0.50, F_drag_cable=(-5.08,  48.61), Fy_cmd=-75.00, desired=  0.40, ret=  1.32, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 129.50, L= 490.15, L_straight= 481.25, slack=  8.90, T_bat= 38.18, T_rov= 0.50, F_drag_cable=(-5.08,  48.62), Fy_cmd=-75.00, desired=  0.30, ret=  1.27, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 129.60, L= 490.28, L_straight= 481.33, slack=  8.95, T_bat= 37.65, T_rov= 0.50, F_drag_cable=(-5.08,  48.64), Fy_cmd=-75.00, desired=  0.22, ret=  1.22, exp=PILOT_DESC_SLACK_CAP_ACC
