IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00,  0.05), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 74.60, L= 446.60, L_straight= 438.65, slack=  7.95, T_bat= 25.05, T_rov= 0.50, F_drag_cable=(-4.63,  31.01), Fy_cmd=-50.00, desired=  0.42, ret=  0.77, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 74.70, L= 446.67, L_straight= 438.72, slack=  7.96, T_bat= 25.23, T_rov= 0.50, F_drag_cable=(-4.63,  31.02), Fy_cmd=-50.00, desired=  0.32, ret=  0.72, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 74.80, L= 446.75, L_straight= 438.79, slack=  7.96, T_bat= 25.28, T_rov= 0.50, F_drag_cable=(-4.63,  31.02), Fy_cmd=-50.00, desired=  0.22, ret=  0.67, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 74.90, L= 446.81, L_straight= 438.85, slack=  7.96, T_bat= 25.06, T_rov= 0.50, F_drag_cable=(-4.63,  31.03), Fy_cmd=-50.00, desired=  0.12, ret=  0.62, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 75.00, L= 446.88, L_straight= 438.92, slack=  7.95, T_bat= 24.91, T_rov= 0.50, F_drag_cable=(-4.63,  31.03), Fy_cmd=-50.00, desired=  0.04, ret=  0.57, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 75.10, L= 446.93, L_straight= 438.99, slack=  7.94, T_bat= 24.97, T_rov= 0.50, F_drag_cable=(-4.63,  31.03), Fy_cmd=-50.00, desired=  0.05, ret=  0.52, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 75.20, L= 446.98, L_straight= 439.06, slack=  7.92, T_bat= 25.19, T_rov= 0.50, F_drag_cable=(-4.64,  31.04), Fy_cmd=-50.00, desired=  0.05, ret=  0.47, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 75.30, L= 447.03, L_straight= 439.13, slack=  7.90, T_bat= 25.55, T_rov= 0.50, F_drag_cable=(-4.64,  31.04), Fy_cmd=-50.00, desired=  0.15, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 75.40, L= 447.08, L_straight= 439.20, slack=  7.88, T_bat= 25.62, T_rov= 0.50, F_drag_cable=(-4.64,  31.04), Fy_cmd=-50.00, desired=  0.25, ret=  0.42, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 75.50, L= 447.12, L_straight= 439.27, slack=  7.85, T_bat= 25.65, T_rov= 0.50, F_drag_cable=(-4.64,  31.05), Fy_cmd=-50.00, desired=  0.35, ret=  0.41, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 75.60, L= 447.16, L_straight= 439.34, slack=  7.82, T_bat= 25.49, T_rov= 0.50, F_drag_cable=(-4.64,  31.05), Fy_cmd=-50.00, desired=  0.45, ret=  0.42, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 75.70, L= 447.20, L_straight= 439.41, slack=  7.79, T_bat= 25.71, T_rov= 0.50, F_drag_cable=(-4.64,  31.05), Fy_cmd=-50.00, desired=  0.55, ret=  0.43, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 75.80, L= 447.24, L_straight= 439.48, slack=  7.77, T_bat= 25.36, T_rov= 0.50, F_drag_cable=(-4.64,  31.06), Fy_cmd=-50.00, desired=  0.65, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 75.90, L= 447.29, L_straight= 439.54, slack=  7.75, T_bat= 25.24, T_rov= 0.50, F_drag_cable=(-4.64,  31.06), Fy_cmd=-50.00, desired=  0.75, ret=  0.48, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.00, L= 447.34, L_straight= 439.61, slack=  7.72, T_bat= 25.60, T_rov= 0.50, F_drag_cable=(-4.64,  31.06), Fy_cmd=-50.00, desired=  0.85, ret=  0.52, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.10, L= 447.39, L_straight= 439.68, slack=  7.71, T_bat= 25.57, T_rov= 0.50, F_drag_cable=(-4.64,  31.07), Fy_cmd=-50.00, desired=  0.95, ret=  0.56, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.20, L= 447.45, L_straight= 439.75, slack=  7.69, T_bat= 25.80, T_rov= 0.50, F_drag_cable=(-4.64,  31.07), Fy_cmd=-50.00, desired=  1.03, ret=  0.61, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.30, L= 447.51, L_straight= 439.82, slack=  7.69, T_bat= 25.84, T_rov= 0.50, F_drag_cable=(-4.64,  31.07), Fy_cmd=-50.00, desired=  1.04, ret=  0.65, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.40, L= 447.57, L_straight= 439.89, slack=  7.68, T_bat= 25.71, T_rov= 0.50, F_drag_cable=(-4.64,  31.08), Fy_cmd=-50.00, desired=  1.05, ret=  0.69, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.50, L= 447.64, L_straight= 439.96, slack=  7.68, T_bat= 25.67, T_rov= 0.50, F_drag_cable=(-4.64,  31.08), Fy_cmd=-50.00, desired=  1.05, ret=  0.73, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.60, L= 447.71, L_straight= 440.03, slack=  7.69, T_bat= 25.69, T_rov= 0.50, F_drag_cable=(-4.64,  31.09), Fy_cmd=-50.00, desired=  1.05, ret=  0.76, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.70, L= 447.79, L_straight= 440.10, slack=  7.69, T_bat= 25.79, T_rov= 0.50, F_drag_cable=(-4.64,  31.09), Fy_cmd=-50.00, desired=  1.04, ret=  0.79, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.80, L= 447.87, L_straight= 440.17, slack=  7.70, T_bat= 25.84, T_rov= 0.50, F_drag_cable=(-4.64,  31.10), Fy_cmd=-50.00, desired=  1.03, ret=  0.81, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.90, L= 447.95, L_straight= 440.24, slack=  7.71, T_bat= 25.56, T_rov= 0.50, F_drag_cable=(-4.65,  31.11), Fy_cmd=-50.00, desired=  1.02, ret=  0.83, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.00, L= 448.03, L_straight= 440.30, slack=  7.73, T_bat= 25.88, T_rov= 0.50, F_drag_cable=(-4.65,  31.11), Fy_cmd=-50.00, desired=  1.01, ret=  0.85, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.10, L= 448.12, L_straight= 440.37, slack=  7.74, T_bat= 25.71, T_rov= 0.50, F_drag_cable=(-4.65,  31.12), Fy_cmd=-50.00, desired=  0.99, ret=  0.86, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.20, L= 448.20, L_straight= 440.44, slack=  7.76, T_bat= 25.75, T_rov= 0.50, F_drag_cable=(-4.65,  31.12), Fy_cmd=-50.00, desired=  0.98, ret=  0.88, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.30, L= 448.29, L_straight= 440.51, slack=  7.78, T_bat= 25.87, T_rov= 0.50, F_drag_cable=(-4.65,  31.13), Fy_cmd=-50.00, desired=  0.96, ret=  0.88, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.40, L= 448.38, L_straight= 440.58, slack=  7.80, T_bat= 25.92, T_rov= 0.50, F_drag_cable=(-4.65,  31.14), Fy_cmd=-50.00, desired=  0.94, ret=  0.89, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.50, L= 448.47, L_straight= 440.65, slack=  7.82, T_bat= 25.72, T_rov= 0.50, F_drag_cable=(-4.65,  31.14), Fy_cmd=-50.00, desired=  0.93, ret=  0.89, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.60, L= 448.56, L_straight= 440.72, slack=  7.84, T_bat= 25.71, T_rov= 0.50, F_drag_cable=(-4.65,  31.15), Fy_cmd=-50.00, desired=  0.91, ret=  0.90, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.70, L= 448.65, L_straight= 440.79, slack=  7.86, T_bat= 25.76, T_rov= 0.50, F_drag_cable=(-4.65,  31.15), Fy_cmd=-50.00, desired=  0.89, ret=  0.89, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.80, L= 448.74, L_straight= 440.86, slack=  7.88, T_bat= 25.63, T_rov= 0.50, F_drag_cable=(-4.65,  31.16), Fy_cmd=-50.00, desired=  0.87, ret=  0.89, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.90, L= 448.83, L_straight= 440.93, slack=  7.90, T_bat= 25.63, T_rov= 0.50, F_drag_cable=(-4.65,  31.17), Fy_cmd=-50.00, desired=  0.85, ret=  0.89, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 78.00, L= 448.92, L_straight= 441.00, slack=  7.92, T_bat= 25.49, T_rov= 0.50, F_drag_cable=(-4.65,  31.17), Fy_cmd=-50.00, desired=  0.83, ret=  0.88, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 78.10, L= 449.00, L_straight= 441.06, slack=  7.94, T_bat= 25.35, T_rov= 0.50, F_drag_cable=(-4.66,  31.18), Fy_cmd=-50.00, desired=  0.73, ret=  0.87, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 78.20, L= 449.09, L_straight= 441.13, slack=  7.96, T_bat= 25.34, T_rov= 0.50, F_drag_cable=(-4.66,  31.18), Fy_cmd=-50.00, desired=  0.63, ret=  0.84, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 78.30, L= 449.18, L_straight= 441.20, slack=  7.97, T_bat= 25.08, T_rov= 0.50, F_drag_cable=(-4.66,  31.19), Fy_cmd=-50.00, desired=  0.53, ret=  0.81, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 78.40, L= 449.26, L_straight= 441.27, slack=  7.98, T_bat= 25.12, T_rov= 0.50, F_drag_cable=(-4.66,  31.20), Fy_cmd=-50.00, desired=  0.43, ret=  0.77, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 78.50, L= 449.33, L_straight= 441.34, slack=  7.99, T_bat= 24.81, T_rov= 0.50, F_drag_cable=(-4.66,  31.20), Fy_cmd=-50.00, desired=  0.33, ret=  0.73, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 78.60, L= 449.41, L_straight= 441.41, slack=  8.00, T_bat= 25.09, T_rov= 0.50, F_drag_cable=(-4.66,  31.21), Fy_cmd=-50.00, desired=  0.23, ret=  0.68, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 78.70, L= 449.48, L_straight= 441.48, slack=  8.00, T_bat= 25.47, T_rov= 0.50, F_drag_cable=(-4.66,  31.21), Fy_cmd=-50.00, desired=  0.13, ret=  0.63, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 78.80, L= 449.54, L_straight= 441.55, slack=  7.99, T_bat= 25.16, T_rov= 0.50, F_drag_cable=(-4.66,  31.22), Fy_cmd=-50.00, desired=  0.05, ret=  0.58, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 78.90, L= 449.60, L_straight= 441.62, slack=  7.98, T_bat= 24.84, T_rov= 0.50, F_drag_cable=(-4.66,  31.22), Fy_cmd=-50.00, desired=  0.05, ret=  0.53, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 79.00, L= 449.65, L_straight= 441.69, slack=  7.96, T_bat= 25.31, T_rov= 0.50, F_drag_cable=(-4.66,  31.22), Fy_cmd=-50.00, desired=  0.05, ret=  0.48, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 79.10, L= 449.70, L_straight= 441.76, slack=  7.94, T_bat= 25.51, T_rov= 0.50, F_drag_cable=(-4.66,  31.23), Fy_cmd=-50.00, desired=  0.15, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.20, L= 449.74, L_straight= 441.82, slack=  7.92, T_bat= 25.44, T_rov= 0.50, F_drag_cable=(-4.66,  31.23), Fy_cmd=-50.00, desired=  0.25, ret=  0.43, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.30, L= 449.79, L_straight= 441.89, slack=  7.89, T_bat= 25.33, T_rov= 0.50, F_drag_cable=(-4.66,  31.23), Fy_cmd=-50.00, desired=  0.35, ret=  0.42, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.40, L= 449.83, L_straight= 441.96, slack=  7.86, T_bat= 25.66, T_rov= 0.50, F_drag_cable=(-4.66,  31.24), Fy_cmd=-50.00, desired=  0.45, ret=  0.42, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.50, L= 449.87, L_straight= 442.03, slack=  7.84, T_bat= 25.56, T_rov= 0.50, F_drag_cable=(-4.66,  31.24), Fy_cmd=-50.00, desired=  0.55, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.60, L= 449.91, L_straight= 442.10, slack=  7.81, T_bat= 25.39, T_rov= 0.50, F_drag_cable=(-4.67,  31.24), Fy_cmd=-50.00, desired=  0.65, ret=  0.46, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.70, L= 449.96, L_straight= 442.17, slack=  7.79, T_bat= 25.73, T_rov= 0.50, F_drag_cable=(-4.67,  31.24), Fy_cmd=-50.00, desired=  0.75, ret=  0.49, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.80, L= 450.01, L_straight= 442.24, slack=  7.77, T_bat= 25.78, T_rov= 0.50, F_drag_cable=(-4.67,  31.25), Fy_cmd=-50.00, desired=  0.85, ret=  0.52, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.90, L= 450.06, L_straight= 442.31, slack=  7.75, T_bat= 25.89, T_rov= 0.50, F_drag_cable=(-4.67,  31.25), Fy_cmd=-50.00, desired=  0.95, ret=  0.57, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.00, L= 450.12, L_straight= 442.38, slack=  7.74, T_bat= 25.98, T_rov= 0.50, F_drag_cable=(-4.67,  31.26), Fy_cmd=-50.00, desired=  1.03, ret=  0.61, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.10, L= 450.18, L_straight= 442.45, slack=  7.73, T_bat= 26.06, T_rov= 0.50, F_drag_cable=(-4.67,  31.26), Fy_cmd=-50.00, desired=  1.04, ret=  0.66, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.20, L= 450.24, L_straight= 442.52, slack=  7.73, T_bat= 25.97, T_rov= 0.50, F_drag_cable=(-4.67,  31.26), Fy_cmd=-50.00, desired=  1.05, ret=  0.69, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.30, L= 450.31, L_straight= 442.58, slack=  7.73, T_bat= 25.79, T_rov= 0.50, F_drag_cable=(-4.67,  31.27), Fy_cmd=-50.00, desired=  1.05, ret=  0.73, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.40, L= 450.39, L_straight= 442.65, slack=  7.73, T_bat= 25.73, T_rov= 0.50, F_drag_cable=(-4.67,  31.27), Fy_cmd=-50.00, desired=  1.05, ret=  0.76, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.50, L= 450.46, L_straight= 442.72, slack=  7.74, T_bat= 25.57, T_rov= 0.50, F_drag_cable=(-4.67,  31.28), Fy_cmd=-50.00, desired=  1.04, ret=  0.79, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.60, L= 450.54, L_straight= 442.79, slack=  7.75, T_bat= 25.81, T_rov= 0.50, F_drag_cable=(-4.67,  31.29), Fy_cmd=-50.00, desired=  1.03, ret=  0.81, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.70, L= 450.62, L_straight= 442.86, slack=  7.76, T_bat= 25.94, T_rov= 0.50, F_drag_cable=(-4.67,  31.29), Fy_cmd=-50.00, desired=  1.02, ret=  0.83, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.80, L= 450.71, L_straight= 442.93, slack=  7.78, T_bat= 26.06, T_rov= 0.50, F_drag_cable=(-4.67,  31.30), Fy_cmd=-50.00, desired=  1.01, ret=  0.85, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.90, L= 450.79, L_straight= 443.00, slack=  7.79, T_bat= 25.96, T_rov= 0.50, F_drag_cable=(-4.67,  31.30), Fy_cmd=-50.00, desired=  0.99, ret=  0.87, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 81.00, L= 450.88, L_straight= 443.07, slack=  7.81, T_bat= 25.68, T_rov= 0.50, F_drag_cable=(-4.67,  31.31), Fy_cmd=-50.00, desired=  0.98, ret=  0.88, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 81.10, L= 450.97, L_straight= 443.14, slack=  7.83, T_bat= 25.69, T_rov= 0.50, F_drag_cable=(-4.68,  31.31), Fy_cmd=-50.00, desired=  0.96, ret=  0.89, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 81.20, L= 451.05, L_straight= 443.21, slack=  7.85, T_bat= 25.85, T_rov= 0.50, F_drag_cable=(-4.68,  31.32), Fy_cmd=-50.00, desired=  0.94, ret=  0.89, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 81.30, L= 451.14, L_straight= 443.28, slack=  7.87, T_bat= 25.99, T_rov= 0.50, F_drag_cable=(-4.68,  31.33), Fy_cmd=-50.00, desired=  0.93, ret=  0.90, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 81.40, L= 451.23, L_straight= 443.34, slack=  7.89, T_bat= 25.86, T_rov= 0.50, F_drag_cable=(-4.68,  31.33), Fy_cmd=-50.00, desired=  0.91, ret=  0.90, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 81.50, L= 451.32, L_straight= 443.41, slack=  7.91, T_bat= 25.73, T_rov= 0.50, F_drag_cable=(-4.68,  31.34), Fy_cmd=-50.00, desired=  0.89, ret=  0.90, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 81.60, L= 451.41, L_straight= 443.48, slack=  7.93, T_bat= 25.92, T_rov= 0.50, F_drag_cable=(-4.68,  31.35), Fy_cmd=-50.00, desired=  0.87, ret=  0.89, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 81.70, L= 451.50, L_straight= 443.55, slack=  7.95, T_bat= 25.90, T_rov= 0.50, F_drag_cable=(-4.68,  31.35), Fy_cmd=-50.00, desired=  0.85, ret=  0.89, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 81.80, L= 451.59, L_straight= 443.62, slack=  7.97, T_bat= 25.81, T_rov= 0.50, F_drag_cable=(-4.68,  31.36), Fy_cmd=-50.00, desired=  0.83, ret=  0.88, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 81.90, L= 451.68, L_straight= 443.69, slack=  7.99, T_bat= 25.57, T_rov= 0.50, F_drag_cable=(-4.68,  31.36), Fy_cmd=-50.00, desired=  0.73, ret=  0.87, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 82.00, L= 451.76, L_straight= 443.76, slack=  8.01, T_bat= 25.53, T_rov= 0.50, F_drag_cable=(-4.68,  31.37), Fy_cmd=-50.00, desired=  0.63, ret=  0.84, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 82.10, L= 451.85, L_straight= 443.83, slack=  8.02, T_bat= 25.76, T_rov= 0.50, F_drag_cable=(-4.68,  31.38), Fy_cmd=-50.00, desired=  0.53, ret=  0.81, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 82.20, L= 451.93, L_straight= 443.90, slack=  8.03, T_bat= 25.50, T_rov= 0.50, F_drag_cable=(-4.69,  31.38), Fy_cmd=-50.00, desired=  0.43, ret=  0.78, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 82.30, L= 452.01, L_straight= 443.97, slack=  8.04, T_bat= 25.61, T_rov= 0.50, F_drag_cable=(-4.69,  31.39), Fy_cmd=-50.00, desired=  0.33, ret=  0.73, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 82.40, L= 452.08, L_straight= 444.04, slack=  8.05, T_bat= 25.50, T_rov= 0.50, F_drag_cable=(-4.69,  31.39), Fy_cmd=-50.00, desired=  0.23, ret=  0.68, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 82.50, L= 452.15, L_straight= 444.10, slack=  8.04, T_bat= 25.50, T_rov= 0.50, F_drag_cable=(-4.69,  31.40), Fy_cmd=-50.00, desired=  0.13, ret=  0.63, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 82.60, L= 452.21, L_straight= 444.17, slack=  8.04, T_bat= 25.66, T_rov= 0.50, F_drag_cable=(-4.69,  31.40), Fy_cmd=-50.00, desired=  0.05, ret=  0.58, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 82.70, L= 452.27, L_straight= 444.24, slack=  8.03, T_bat= 25.60, T_rov= 0.50, F_drag_cable=(-4.69,  31.41), Fy_cmd=-50.00, desired=  0.05, ret=  0.53, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 82.80, L= 452.32, L_straight= 444.31, slack=  8.01, T_bat= 25.83, T_rov= 0.50, F_drag_cable=(-4.69,  31.41), Fy_cmd=-50.00, desired=  0.05, ret=  0.48, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 82.90, L= 452.37, L_straight= 444.38, slack=  7.99, T_bat= 25.80, T_rov= 0.50, F_drag_cable=(-4.69,  31.41), Fy_cmd=-50.00, desired=  0.15, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.00, L= 452.42, L_straight= 444.45, slack=  7.97, T_bat= 25.59, T_rov= 0.50, F_drag_cable=(-4.69,  31.42), Fy_cmd=-50.00, desired=  0.25, ret=  0.43, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.10, L= 452.46, L_straight= 444.52, slack=  7.94, T_bat= 25.42, T_rov= 0.50, F_drag_cable=(-4.69,  31.42), Fy_cmd=-50.00, desired=  0.35, ret=  0.42, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.20, L= 452.50, L_straight= 444.59, slack=  7.91, T_bat= 25.48, T_rov= 0.50, F_drag_cable=(-4.69,  31.42), Fy_cmd=-50.00, desired=  0.45, ret=  0.42, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.30, L= 452.54, L_straight= 444.66, slack=  7.89, T_bat= 25.36, T_rov= 0.50, F_drag_cable=(-4.69,  31.42), Fy_cmd=-50.00, desired=  0.55, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.40, L= 452.59, L_straight= 444.73, slack=  7.86, T_bat= 25.62, T_rov= 0.50, F_drag_cable=(-4.69,  31.43), Fy_cmd=-50.00, desired=  0.65, ret=  0.46, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.50, L= 452.63, L_straight= 444.80, slack=  7.84, T_bat= 25.69, T_rov= 0.50, F_drag_cable=(-4.69,  31.43), Fy_cmd=-50.00, desired=  0.75, ret=  0.49, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.60, L= 452.68, L_straight= 444.87, slack=  7.82, T_bat= 25.51, T_rov= 0.50, F_drag_cable=(-4.69,  31.43), Fy_cmd=-50.00, desired=  0.85, ret=  0.52, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.70, L= 452.73, L_straight= 444.93, slack=  7.80, T_bat= 25.70, T_rov= 0.50, F_drag_cable=(-4.69,  31.44), Fy_cmd=-50.00, desired=  0.95, ret=  0.57, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.80, L= 452.79, L_straight= 445.00, slack=  7.79, T_bat= 25.52, T_rov= 0.50, F_drag_cable=(-4.69,  31.44), Fy_cmd=-50.00, desired=  1.03, ret=  0.61, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.90, L= 452.85, L_straight= 445.07, slack=  7.78, T_bat= 25.62, T_rov= 0.50, F_drag_cable=(-4.70,  31.45), Fy_cmd=-50.00, desired=  1.04, ret=  0.65, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 84.00, L= 452.92, L_straight= 445.14, slack=  7.78, T_bat= 25.63, T_rov= 0.50, F_drag_cable=(-4.70,  31.45), Fy_cmd=-50.00, desired=  1.04, ret=  0.69, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 84.10, L= 452.99, L_straight= 445.21, slack=  7.78, T_bat= 25.75, T_rov= 0.50, F_drag_cable=(-4.70,  31.46), Fy_cmd=-50.00, desired=  1.05, ret=  0.73, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 84.20, L= 453.06, L_straight= 445.28, slack=  7.78, T_bat= 25.83, T_rov= 0.50, F_drag_cable=(-4.70,  31.46), Fy_cmd=-50.00, desired=  1.04, ret=  0.76, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 84.30, L= 453.14, L_straight= 445.35, slack=  7.79, T_bat= 25.79, T_rov= 0.50, F_drag_cable=(-4.70,  31.47), Fy_cmd=-50.00, desired=  1.04, ret=  0.79, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 84.40, L= 453.21, L_straight= 445.42, slack=  7.80, T_bat= 25.78, T_rov= 0.50, F_drag_cable=(-4.70,  31.47), Fy_cmd=-50.00, desired=  1.03, ret=  0.81, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 84.50, L= 453.30, L_straight= 445.49, slack=  7.81, T_bat= 25.63, T_rov= 0.50, F_drag_cable=(-4.70,  31.48), Fy_cmd=-50.00, desired=  1.02, ret=  0.83, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 84.60, L= 453.38, L_straight= 445.56, slack=  7.82, T_bat= 25.80, T_rov= 0.50, F_drag_cable=(-4.70,  31.48), Fy_cmd=-50.00, desired=  1.01, ret=  0.85, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
