IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.06), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 555.80, L= 311.33, L_straight= 308.81, slack=  2.52, T_bat= 0.38, T_rov= 49.02, F_drag_cable=(-62.01, -38.94), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 555.90, L= 311.26, L_straight= 308.74, slack=  2.52, T_bat= 0.37, T_rov= 49.04, F_drag_cable=(-62.02, -38.93), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 556.00, L= 311.19, L_straight= 308.66, slack=  2.52, T_bat= 0.38, T_rov= 49.06, F_drag_cable=(-62.03, -38.93), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 556.10, L= 311.11, L_straight= 308.59, slack=  2.52, T_bat= 0.37, T_rov= 49.08, F_drag_cable=(-62.03, -38.93), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 556.20, L= 311.04, L_straight= 308.52, slack=  2.52, T_bat= 0.38, T_rov= 49.11, F_drag_cable=(-62.04, -38.93), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 556.30, L= 310.97, L_straight= 308.44, slack=  2.52, T_bat= 0.37, T_rov= 49.13, F_drag_cable=(-62.04, -38.92), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 556.40, L= 310.89, L_straight= 308.37, slack=  2.52, T_bat= 0.38, T_rov= 49.15, F_drag_cable=(-62.05, -38.92), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 556.50, L= 310.82, L_straight= 308.30, slack=  2.52, T_bat= 0.37, T_rov= 49.17, F_drag_cable=(-62.06, -38.92), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 556.60, L= 310.74, L_straight= 308.23, slack=  2.52, T_bat= 0.38, T_rov= 49.20, F_drag_cable=(-62.06, -38.92), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 556.70, L= 310.67, L_straight= 308.15, slack=  2.52, T_bat= 0.37, T_rov= 49.22, F_drag_cable=(-62.07, -38.91), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 556.80, L= 310.60, L_straight= 308.08, slack=  2.52, T_bat= 0.38, T_rov= 49.24, F_drag_cable=(-62.08, -38.91), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 556.90, L= 310.52, L_straight= 308.01, slack=  2.52, T_bat= 0.37, T_rov= 49.26, F_drag_cable=(-62.08, -38.91), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 557.00, L= 310.45, L_straight= 307.93, slack=  2.52, T_bat= 0.38, T_rov= 49.29, F_drag_cable=(-62.09, -38.91), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 557.10, L= 310.38, L_straight= 307.86, slack=  2.52, T_bat= 0.37, T_rov= 49.31, F_drag_cable=(-62.09, -38.90), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 557.20, L= 310.30, L_straight= 307.79, slack=  2.52, T_bat= 0.38, T_rov= 49.33, F_drag_cable=(-62.10, -38.90), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 557.30, L= 310.23, L_straight= 307.71, slack=  2.52, T_bat= 0.37, T_rov= 49.35, F_drag_cable=(-62.11, -38.90), Fy_cmd= 50.00, desired= -0.73, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 557.40, L= 310.16, L_straight= 307.64, slack=  2.51, T_bat= 0.38, T_rov= 49.38, F_drag_cable=(-62.11, -38.90), Fy_cmd= 50.00, desired= -0.74, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 557.50, L= 310.08, L_straight= 307.57, slack=  2.51, T_bat= 0.37, T_rov= 49.40, F_drag_cable=(-62.12, -38.89), Fy_cmd= 50.00, desired= -0.74, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 557.60, L= 310.01, L_straight= 307.50, slack=  2.51, T_bat= 0.38, T_rov= 49.42, F_drag_cable=(-62.12, -38.89), Fy_cmd= 50.00, desired= -0.74, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 557.70, L= 309.94, L_straight= 307.42, slack=  2.51, T_bat= 0.37, T_rov= 49.44, F_drag_cable=(-62.13, -38.89), Fy_cmd= 50.00, desired= -0.74, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 557.80, L= 309.86, L_straight= 307.35, slack=  2.51, T_bat= 0.38, T_rov= 49.46, F_drag_cable=(-62.14, -38.88), Fy_cmd= 50.00, desired= -0.74, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 557.90, L= 309.79, L_straight= 307.28, slack=  2.51, T_bat= 0.37, T_rov= 49.49, F_drag_cable=(-62.14, -38.88), Fy_cmd= 50.00, desired= -0.74, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 558.00, L= 309.72, L_straight= 307.20, slack=  2.51, T_bat= 0.38, T_rov= 49.51, F_drag_cable=(-62.15, -38.88), Fy_cmd= 50.00, desired= -0.74, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 558.10, L= 309.64, L_straight= 307.13, slack=  2.51, T_bat= 0.37, T_rov= 49.53, F_drag_cable=(-62.15, -38.88), Fy_cmd= 50.00, desired= -0.74, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 558.20, L= 309.57, L_straight= 307.06, slack=  2.51, T_bat= 0.38, T_rov= 49.55, F_drag_cable=(-62.16, -38.87), Fy_cmd= 50.00, desired= -0.74, ret= -0.73, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 558.30, L= 309.50, L_straight= 306.99, slack=  2.51, T_bat= 0.37, T_rov= 49.58, F_drag_cable=(-62.17, -38.87), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 558.40, L= 309.42, L_straight= 306.91, slack=  2.51, T_bat= 0.38, T_rov= 49.60, F_drag_cable=(-62.17, -38.87), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 558.50, L= 309.35, L_straight= 306.84, slack=  2.51, T_bat= 0.37, T_rov= 49.62, F_drag_cable=(-62.18, -38.86), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 558.60, L= 309.28, L_straight= 306.77, slack=  2.51, T_bat= 0.38, T_rov= 49.64, F_drag_cable=(-62.18, -38.86), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 558.70, L= 309.20, L_straight= 306.69, slack=  2.51, T_bat= 0.37, T_rov= 49.66, F_drag_cable=(-62.19, -38.86), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 558.80, L= 309.13, L_straight= 306.62, slack=  2.51, T_bat= 0.38, T_rov= 49.69, F_drag_cable=(-62.20, -38.86), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 558.90, L= 309.05, L_straight= 306.55, slack=  2.51, T_bat= 0.37, T_rov= 49.71, F_drag_cable=(-62.20, -38.85), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 559.00, L= 308.98, L_straight= 306.48, slack=  2.51, T_bat= 0.38, T_rov= 49.73, F_drag_cable=(-62.21, -38.85), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 559.10, L= 308.91, L_straight= 306.40, slack=  2.51, T_bat= 0.37, T_rov= 49.75, F_drag_cable=(-62.21, -38.85), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 559.20, L= 308.83, L_straight= 306.33, slack=  2.50, T_bat= 0.38, T_rov= 49.77, F_drag_cable=(-62.22, -38.84), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 559.30, L= 308.76, L_straight= 306.26, slack=  2.50, T_bat= 0.37, T_rov= 49.80, F_drag_cable=(-62.23, -38.84), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 559.40, L= 308.69, L_straight= 306.18, slack=  2.50, T_bat= 0.38, T_rov= 49.82, F_drag_cable=(-62.23, -38.84), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 559.50, L= 308.61, L_straight= 306.11, slack=  2.50, T_bat= 0.37, T_rov= 49.84, F_drag_cable=(-62.24, -38.84), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 559.60, L= 308.54, L_straight= 306.04, slack=  2.50, T_bat= 0.38, T_rov= 49.86, F_drag_cable=(-62.24, -38.83), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 559.70, L= 308.47, L_straight= 305.96, slack=  2.50, T_bat= 0.37, T_rov= 49.88, F_drag_cable=(-62.25, -38.83), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 559.80, L= 308.39, L_straight= 305.89, slack=  2.50, T_bat= 0.38, T_rov= 49.91, F_drag_cable=(-62.25, -38.83), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 559.90, L= 308.32, L_straight= 305.82, slack=  2.50, T_bat= 0.37, T_rov= 49.93, F_drag_cable=(-62.26, -38.82), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 560.00, L= 308.25, L_straight= 305.75, slack=  2.50, T_bat= 0.38, T_rov= 49.95, F_drag_cable=(-62.27, -38.82), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 560.10, L= 308.17, L_straight= 305.67, slack=  2.50, T_bat= 0.37, T_rov= 49.97, F_drag_cable=(-62.27, -38.82), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 560.20, L= 308.10, L_straight= 305.60, slack=  2.50, T_bat= 0.38, T_rov= 49.99, F_drag_cable=(-62.28, -38.82), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 560.30, L= 308.03, L_straight= 305.53, slack=  2.50, T_bat= 0.37, T_rov= 50.02, F_drag_cable=(-62.28, -38.81), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 560.40, L= 307.95, L_straight= 305.45, slack=  2.50, T_bat= 0.38, T_rov= 50.04, F_drag_cable=(-62.29, -38.81), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 560.50, L= 307.88, L_straight= 305.38, slack=  2.50, T_bat= 0.37, T_rov= 50.06, F_drag_cable=(-62.30, -38.81), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 560.60, L= 307.80, L_straight= 305.31, slack=  2.50, T_bat= 0.38, T_rov= 50.08, F_drag_cable=(-62.30, -38.80), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 560.70, L= 307.73, L_straight= 305.23, slack=  2.50, T_bat= 0.37, T_rov= 50.10, F_drag_cable=(-62.31, -38.80), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 560.80, L= 307.66, L_straight= 305.16, slack=  2.50, T_bat= 0.38, T_rov= 50.12, F_drag_cable=(-62.31, -38.80), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 560.90, L= 307.58, L_straight= 305.09, slack=  2.50, T_bat= 0.37, T_rov= 50.15, F_drag_cable=(-62.32, -38.79), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 561.00, L= 307.51, L_straight= 305.02, slack=  2.49, T_bat= 0.38, T_rov= 50.17, F_drag_cable=(-62.32, -38.79), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 561.10, L= 307.44, L_straight= 304.94, slack=  2.49, T_bat= 0.37, T_rov= 50.19, F_drag_cable=(-62.33, -38.79), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 561.20, L= 307.36, L_straight= 304.87, slack=  2.49, T_bat= 0.38, T_rov= 50.21, F_drag_cable=(-62.34, -38.78), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 561.30, L= 307.29, L_straight= 304.80, slack=  2.49, T_bat= 0.37, T_rov= 50.23, F_drag_cable=(-62.34, -38.78), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 561.40, L= 307.22, L_straight= 304.72, slack=  2.49, T_bat= 0.38, T_rov= 50.25, F_drag_cable=(-62.35, -38.78), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 561.50, L= 307.14, L_straight= 304.65, slack=  2.49, T_bat= 0.37, T_rov= 50.28, F_drag_cable=(-62.35, -38.78), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 561.60, L= 307.07, L_straight= 304.58, slack=  2.49, T_bat= 0.38, T_rov= 50.30, F_drag_cable=(-62.36, -38.77), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 561.70, L= 307.00, L_straight= 304.50, slack=  2.49, T_bat= 0.37, T_rov= 50.32, F_drag_cable=(-62.36, -38.77), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 561.80, L= 306.92, L_straight= 304.43, slack=  2.49, T_bat= 0.38, T_rov= 50.34, F_drag_cable=(-62.37, -38.77), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 561.90, L= 306.85, L_straight= 304.36, slack=  2.49, T_bat= 0.37, T_rov= 50.36, F_drag_cable=(-62.38, -38.76), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 562.00, L= 306.77, L_straight= 304.29, slack=  2.49, T_bat= 0.38, T_rov= 50.38, F_drag_cable=(-62.38, -38.76), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 562.10, L= 306.70, L_straight= 304.21, slack=  2.49, T_bat= 0.37, T_rov= 50.41, F_drag_cable=(-62.39, -38.76), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 562.20, L= 306.63, L_straight= 304.14, slack=  2.49, T_bat= 0.38, T_rov= 50.43, F_drag_cable=(-62.39, -38.75), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 562.30, L= 306.55, L_straight= 304.07, slack=  2.49, T_bat= 0.37, T_rov= 50.54, F_drag_cable=(-62.40, -38.75), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 562.40, L= 306.48, L_straight= 303.99, slack=  2.49, T_bat= 0.38, T_rov= 50.52, F_drag_cable=(-62.40, -38.75), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 562.50, L= 306.41, L_straight= 303.92, slack=  2.49, T_bat= 0.37, T_rov= 50.52, F_drag_cable=(-62.42, -38.77), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 562.60, L= 306.33, L_straight= 303.85, slack=  2.49, T_bat= 0.38, T_rov= 50.53, F_drag_cable=(-62.43, -38.76), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 562.70, L= 306.26, L_straight= 303.77, slack=  2.48, T_bat= 0.37, T_rov= 50.55, F_drag_cable=(-62.43, -38.75), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 562.80, L= 306.19, L_straight= 303.70, slack=  2.48, T_bat= 0.38, T_rov= 50.56, F_drag_cable=(-62.44, -38.74), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 562.90, L= 306.11, L_straight= 303.63, slack=  2.48, T_bat= 0.37, T_rov= 50.58, F_drag_cable=(-62.44, -38.74), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 563.00, L= 306.04, L_straight= 303.56, slack=  2.48, T_bat= 0.38, T_rov= 50.60, F_drag_cable=(-62.44, -38.73), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 563.10, L= 305.97, L_straight= 303.48, slack=  2.48, T_bat= 0.37, T_rov= 50.62, F_drag_cable=(-62.45, -38.73), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 563.20, L= 305.89, L_straight= 303.41, slack=  2.48, T_bat= 0.38, T_rov= 50.64, F_drag_cable=(-62.45, -38.72), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 563.30, L= 305.82, L_straight= 303.34, slack=  2.48, T_bat= 0.37, T_rov= 50.66, F_drag_cable=(-62.46, -38.72), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 563.40, L= 305.74, L_straight= 303.26, slack=  2.48, T_bat= 0.38, T_rov= 50.69, F_drag_cable=(-62.46, -38.71), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 563.50, L= 305.67, L_straight= 303.19, slack=  2.48, T_bat= 0.37, T_rov= 50.79, F_drag_cable=(-62.47, -38.71), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 563.60, L= 305.60, L_straight= 303.12, slack=  2.48, T_bat= 0.38, T_rov= 50.78, F_drag_cable=(-62.47, -38.71), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 563.70, L= 305.52, L_straight= 303.04, slack=  2.48, T_bat= 0.37, T_rov= 50.78, F_drag_cable=(-62.48, -38.73), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 563.80, L= 305.45, L_straight= 302.97, slack=  2.48, T_bat= 0.38, T_rov= 50.79, F_drag_cable=(-62.49, -38.72), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 563.90, L= 305.38, L_straight= 302.90, slack=  2.48, T_bat= 0.87, T_rov= 50.86, F_drag_cable=(-62.50, -38.71), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 564.00, L= 305.30, L_straight= 302.83, slack=  2.48, T_bat= 0.57, T_rov= 50.85, F_drag_cable=(-62.50, -38.70), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 564.10, L= 305.23, L_straight= 302.75, slack=  2.48, T_bat= 0.34, T_rov= 50.86, F_drag_cable=(-62.51, -38.71), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 564.20, L= 305.16, L_straight= 302.68, slack=  2.48, T_bat= 0.41, T_rov= 50.87, F_drag_cable=(-62.52, -38.70), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 564.30, L= 305.08, L_straight= 302.61, slack=  2.48, T_bat= 0.34, T_rov= 50.88, F_drag_cable=(-62.52, -38.69), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 564.40, L= 305.01, L_straight= 302.53, slack=  2.48, T_bat= 0.41, T_rov= 50.90, F_drag_cable=(-62.52, -38.69), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 564.50, L= 304.93, L_straight= 302.46, slack=  2.47, T_bat= 0.34, T_rov= 50.92, F_drag_cable=(-62.53, -38.68), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 564.60, L= 304.86, L_straight= 302.39, slack=  2.47, T_bat= 0.41, T_rov= 50.94, F_drag_cable=(-62.53, -38.67), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 564.70, L= 304.79, L_straight= 302.31, slack=  2.47, T_bat= 0.66, T_rov= 51.04, F_drag_cable=(-62.53, -38.67), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 564.80, L= 304.71, L_straight= 302.24, slack=  2.47, T_bat= 0.40, T_rov= 51.03, F_drag_cable=(-62.54, -38.67), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 564.90, L= 304.64, L_straight= 302.17, slack=  2.47, T_bat= 0.35, T_rov= 51.03, F_drag_cable=(-62.55, -38.68), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 565.00, L= 304.57, L_straight= 302.09, slack=  2.47, T_bat= 0.40, T_rov= 51.08, F_drag_cable=(-62.56, -38.68), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 565.10, L= 304.49, L_straight= 302.02, slack=  2.47, T_bat= 0.35, T_rov= 51.08, F_drag_cable=(-62.56, -38.67), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 565.20, L= 304.42, L_straight= 301.95, slack=  2.47, T_bat= 0.40, T_rov= 51.08, F_drag_cable=(-62.57, -38.67), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 565.30, L= 304.35, L_straight= 301.88, slack=  2.47, T_bat= 0.35, T_rov= 51.10, F_drag_cable=(-62.57, -38.66), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 565.40, L= 304.27, L_straight= 301.80, slack=  2.47, T_bat= 0.40, T_rov= 51.11, F_drag_cable=(-62.58, -38.65), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 565.50, L= 304.20, L_straight= 301.73, slack=  2.47, T_bat= 0.35, T_rov= 51.13, F_drag_cable=(-62.58, -38.65), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 565.60, L= 304.12, L_straight= 301.66, slack=  2.47, T_bat= 0.40, T_rov= 51.15, F_drag_cable=(-62.58, -38.64), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 565.70, L= 304.05, L_straight= 301.58, slack=  2.47, T_bat= 0.35, T_rov= 51.17, F_drag_cable=(-62.59, -38.64), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 565.80, L= 303.98, L_straight= 301.51, slack=  2.47, T_bat= 0.65, T_rov= 51.27, F_drag_cable=(-62.59, -38.63), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 565.90, L= 303.90, L_straight= 301.44, slack=  2.47, T_bat= 0.39, T_rov= 51.26, F_drag_cable=(-62.59, -38.63), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 566.00, L= 303.83, L_straight= 301.36, slack=  2.47, T_bat= 0.36, T_rov= 51.26, F_drag_cable=(-62.61, -38.64), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
