IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 33.80, L= 471.34, L_straight= 464.71, slack=  6.63, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.54, ret=  0.70, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 33.90, L= 471.41, L_straight= 464.76, slack=  6.65, T_bat= 47.91, Fy_cmd=-25.00, desired=  0.86, ret=  0.72, exp=T_SOFT_ACC
IC_L_7: t= 34.00, L= 471.48, L_straight= 464.81, slack=  6.67, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.54, ret=  0.70, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 34.10, L= 471.55, L_straight= 464.86, slack=  6.69, T_bat= 47.93, Fy_cmd=-25.00, desired=  0.87, ret=  0.72, exp=T_SOFT_ACC
IC_L_7: t= 34.20, L= 471.62, L_straight= 464.91, slack=  6.71, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.53, ret=  0.70, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 34.30, L= 471.69, L_straight= 464.96, slack=  6.73, T_bat= 47.94, Fy_cmd=-25.00, desired=  0.87, ret=  0.72, exp=T_SOFT_ACC
IC_L_7: t= 34.40, L= 471.76, L_straight= 465.01, slack=  6.75, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.53, ret=  0.70, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 34.50, L= 471.83, L_straight= 465.06, slack=  6.77, T_bat= 47.96, Fy_cmd=-25.00, desired=  0.87, ret=  0.71, exp=T_SOFT_ACC
IC_L_7: t= 34.60, L= 471.90, L_straight= 465.11, slack=  6.79, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.52, ret=  0.70, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 34.70, L= 471.97, L_straight= 465.16, slack=  6.81, T_bat= 47.97, Fy_cmd=-25.00, desired=  0.87, ret=  0.71, exp=T_SOFT_ACC
IC_L_7: t= 34.80, L= 472.04, L_straight= 465.21, slack=  6.83, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.52, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 34.90, L= 472.11, L_straight= 465.27, slack=  6.85, T_bat= 47.98, Fy_cmd=-25.00, desired=  0.87, ret=  0.71, exp=T_SOFT_ACC
IC_L_7: t= 35.00, L= 472.18, L_straight= 465.32, slack=  6.87, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.51, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 35.10, L= 472.25, L_straight= 465.37, slack=  6.89, T_bat= 48.00, Fy_cmd=-25.00, desired=  0.87, ret=  0.71, exp=T_SOFT_ACC
IC_L_7: t= 35.20, L= 472.33, L_straight= 465.42, slack=  6.91, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.51, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 35.30, L= 472.39, L_straight= 465.47, slack=  6.93, T_bat= 48.01, Fy_cmd=-25.00, desired=  0.88, ret=  0.71, exp=T_SOFT_ACC
IC_L_7: t= 35.40, L= 472.46, L_straight= 465.52, slack=  6.95, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.50, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 35.50, L= 472.53, L_straight= 465.57, slack=  6.96, T_bat= 48.03, Fy_cmd=-25.00, desired=  0.88, ret=  0.71, exp=T_SOFT_ACC
IC_L_7: t= 35.60, L= 472.60, L_straight= 465.62, slack=  6.98, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.50, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 35.70, L= 472.67, L_straight= 465.67, slack=  7.00, T_bat= 48.04, Fy_cmd=-25.00, desired=  0.88, ret=  0.71, exp=T_SOFT_ACC
IC_L_7: t= 35.80, L= 472.74, L_straight= 465.72, slack=  7.02, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.50, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 35.90, L= 472.81, L_straight= 465.77, slack=  7.04, T_bat= 48.05, Fy_cmd=-25.00, desired=  0.88, ret=  0.70, exp=T_SOFT_ACC
IC_L_7: t= 36.00, L= 472.88, L_straight= 465.82, slack=  7.06, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.49, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 36.10, L= 472.95, L_straight= 465.88, slack=  7.08, T_bat= 48.07, Fy_cmd=-25.00, desired=  0.88, ret=  0.70, exp=T_SOFT_ACC
IC_L_7: t= 36.20, L= 473.02, L_straight= 465.93, slack=  7.10, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.49, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 36.30, L= 473.09, L_straight= 465.98, slack=  7.11, T_bat= 48.08, Fy_cmd=-25.00, desired=  0.89, ret=  0.70, exp=T_SOFT_ACC
IC_L_7: t= 36.40, L= 473.16, L_straight= 466.03, slack=  7.13, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.48, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 36.50, L= 473.23, L_straight= 466.08, slack=  7.15, T_bat= 48.10, Fy_cmd=-25.00, desired=  0.89, ret=  0.70, exp=T_SOFT_ACC
IC_L_7: t= 36.60, L= 473.30, L_straight= 466.13, slack=  7.17, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.48, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 36.70, L= 473.37, L_straight= 466.18, slack=  7.19, T_bat= 48.11, Fy_cmd=-25.00, desired=  0.89, ret=  0.70, exp=T_SOFT_ACC
IC_L_7: t= 36.80, L= 473.44, L_straight= 466.23, slack=  7.20, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.47, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 36.90, L= 473.50, L_straight= 466.28, slack=  7.22, T_bat= 48.12, Fy_cmd=-25.00, desired=  0.89, ret=  0.70, exp=T_SOFT_ACC
IC_L_7: t= 37.00, L= 473.57, L_straight= 466.33, slack=  7.24, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.47, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 37.10, L= 473.64, L_straight= 466.38, slack=  7.26, T_bat= 48.14, Fy_cmd=-25.00, desired=  0.89, ret=  0.70, exp=T_SOFT_ACC
IC_L_7: t= 37.20, L= 473.71, L_straight= 466.43, slack=  7.28, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.46, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 37.30, L= 473.78, L_straight= 466.49, slack=  7.29, T_bat= 48.15, Fy_cmd=-25.00, desired=  0.89, ret=  0.70, exp=T_SOFT_ACC
IC_L_7: t= 37.40, L= 473.85, L_straight= 466.54, slack=  7.31, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.46, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 37.50, L= 473.91, L_straight= 466.59, slack=  7.33, T_bat= 48.17, Fy_cmd=-25.00, desired=  0.90, ret=  0.69, exp=T_SOFT_ACC
IC_L_7: t= 37.60, L= 473.98, L_straight= 466.64, slack=  7.35, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.46, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 37.70, L= 474.05, L_straight= 466.69, slack=  7.36, T_bat= 48.18, Fy_cmd=-25.00, desired=  0.90, ret=  0.69, exp=T_SOFT_ACC
IC_L_7: t= 37.80, L= 474.12, L_straight= 466.74, slack=  7.38, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.45, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 37.90, L= 474.19, L_straight= 466.79, slack=  7.40, T_bat= 48.19, Fy_cmd=-25.00, desired=  0.90, ret=  0.69, exp=T_SOFT_ACC
IC_L_7: t= 38.00, L= 474.26, L_straight= 466.84, slack=  7.41, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.45, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 38.10, L= 474.32, L_straight= 466.89, slack=  7.43, T_bat= 48.21, Fy_cmd=-25.00, desired=  0.90, ret=  0.69, exp=T_SOFT_ACC
IC_L_7: t= 38.20, L= 474.39, L_straight= 466.94, slack=  7.45, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.44, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 38.30, L= 474.46, L_straight= 466.99, slack=  7.46, T_bat= 48.22, Fy_cmd=-25.00, desired=  0.90, ret=  0.69, exp=T_SOFT_ACC
IC_L_7: t= 38.40, L= 474.53, L_straight= 467.04, slack=  7.48, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.44, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 38.50, L= 474.59, L_straight= 467.10, slack=  7.50, T_bat= 48.24, Fy_cmd=-25.00, desired=  0.90, ret=  0.69, exp=T_SOFT_ACC
IC_L_7: t= 38.60, L= 474.66, L_straight= 467.15, slack=  7.52, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.43, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 38.70, L= 474.73, L_straight= 467.20, slack=  7.53, T_bat= 48.25, Fy_cmd=-25.00, desired=  0.91, ret=  0.69, exp=T_SOFT_ACC
IC_L_7: t= 38.80, L= 474.80, L_straight= 467.25, slack=  7.55, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.43, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 38.90, L= 474.86, L_straight= 467.30, slack=  7.57, T_bat= 48.26, Fy_cmd=-25.00, desired=  0.91, ret=  0.69, exp=T_SOFT_ACC
IC_L_7: t= 39.00, L= 474.93, L_straight= 467.35, slack=  7.58, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.43, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 39.10, L= 475.00, L_straight= 467.40, slack=  7.60, T_bat= 48.28, Fy_cmd=-25.00, desired=  0.91, ret=  0.69, exp=T_SOFT_ACC
IC_L_7: t= 39.20, L= 475.07, L_straight= 467.45, slack=  7.62, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.42, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 39.30, L= 475.13, L_straight= 467.50, slack=  7.63, T_bat= 48.29, Fy_cmd=-25.00, desired=  0.91, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 39.40, L= 475.20, L_straight= 467.55, slack=  7.65, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.42, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 39.50, L= 475.27, L_straight= 467.60, slack=  7.66, T_bat= 48.30, Fy_cmd=-25.00, desired=  0.91, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 39.60, L= 475.34, L_straight= 467.65, slack=  7.68, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.41, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 39.70, L= 475.40, L_straight= 467.71, slack=  7.70, T_bat= 48.32, Fy_cmd=-25.00, desired=  0.91, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 39.80, L= 475.47, L_straight= 467.76, slack=  7.71, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.41, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 39.90, L= 475.54, L_straight= 467.81, slack=  7.73, T_bat= 48.33, Fy_cmd=-25.00, desired=  0.92, ret=  0.68, exp=T_SOFT_ACC
[SCEN] t=40.00 scen=Fx crit=(t>40:5) T_bat=0.0 y=-466.94 x=29.36 L=475.60
IC_L_7: t= 40.00, L= 475.60, L_straight= 467.86, slack=  7.75, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.41, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 40.10, L= 475.67, L_straight= 467.91, slack=  7.76, T_bat= 48.34, Fy_cmd=-25.00, desired=  0.92, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 40.20, L= 475.74, L_straight= 467.96, slack=  7.78, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.40, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 40.30, L= 475.80, L_straight= 468.01, slack=  7.79, T_bat= 48.36, Fy_cmd=-25.00, desired=  0.92, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 40.40, L= 475.87, L_straight= 468.06, slack=  7.81, T_bat= 0.00, Fy_cmd=-25.00, desired=  0.40, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 40.50, L= 475.93, L_straight= 468.11, slack=  7.82, T_bat= 48.37, Fy_cmd=-25.00, desired=  0.92, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 40.60, L= 476.00, L_straight= 468.16, slack=  7.84, T_bat= 0.01, Fy_cmd=-25.00, desired=  0.40, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 40.70, L= 476.07, L_straight= 468.22, slack=  7.85, T_bat= 48.40, Fy_cmd=-25.00, desired=  0.92, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 40.80, L= 476.14, L_straight= 468.27, slack=  7.87, T_bat= 0.02, Fy_cmd=-25.00, desired=  0.39, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 40.90, L= 476.20, L_straight= 468.32, slack=  7.88, T_bat= 48.44, Fy_cmd=-25.00, desired=  0.93, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 41.00, L= 476.27, L_straight= 468.37, slack=  7.90, T_bat= 0.06, Fy_cmd=-25.00, desired=  0.39, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 41.10, L= 476.33, L_straight= 468.42, slack=  7.91, T_bat= 48.50, Fy_cmd=-25.00, desired=  0.94, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 41.20, L= 476.40, L_straight= 468.47, slack=  7.93, T_bat= 0.11, Fy_cmd=-25.00, desired=  0.38, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 41.30, L= 476.47, L_straight= 468.53, slack=  7.94, T_bat= 48.58, Fy_cmd=-25.00, desired=  0.95, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 41.40, L= 476.53, L_straight= 468.58, slack=  7.95, T_bat= 0.19, Fy_cmd=-25.00, desired=  0.38, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 41.50, L= 476.60, L_straight= 468.63, slack=  7.97, T_bat= 48.67, Fy_cmd=-25.00, desired=  0.96, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 41.60, L= 476.67, L_straight= 468.68, slack=  7.98, T_bat= 0.28, Fy_cmd=-25.00, desired=  0.38, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 41.70, L= 476.73, L_straight= 468.74, slack=  8.00, T_bat= 48.78, Fy_cmd=-25.00, desired=  0.97, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 41.80, L= 476.80, L_straight= 468.79, slack=  8.01, T_bat= 0.37, Fy_cmd=-25.00, desired=  0.37, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 41.90, L= 476.86, L_straight= 468.84, slack=  8.02, T_bat= 48.88, Fy_cmd=-25.00, desired=  0.99, ret=  0.68, exp=T_SOFT_ACC
IC_L_7: t= 42.00, L= 476.93, L_straight= 468.89, slack=  8.04, T_bat= 0.45, Fy_cmd=-25.00, desired=  0.37, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 42.10, L= 477.00, L_straight= 468.94, slack=  8.05, T_bat= 48.98, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_SOFT_ACC
IC_L_7: t= 42.20, L= 477.07, L_straight= 469.00, slack=  8.07, T_bat= 0.53, Fy_cmd=-25.00, desired=  0.37, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 42.30, L= 477.13, L_straight= 469.05, slack=  8.08, T_bat= 49.07, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 42.40, L= 477.20, L_straight= 469.10, slack=  8.10, T_bat= 0.60, Fy_cmd=-25.00, desired=  0.36, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 42.50, L= 477.27, L_straight= 469.15, slack=  8.11, T_bat= 49.15, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 42.60, L= 477.34, L_straight= 469.21, slack=  8.13, T_bat= 0.66, Fy_cmd=-25.00, desired=  0.36, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 42.70, L= 477.40, L_straight= 469.26, slack=  8.14, T_bat= 49.22, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 42.80, L= 477.47, L_straight= 469.31, slack=  8.16, T_bat= 0.71, Fy_cmd=-25.00, desired=  0.36, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 42.90, L= 477.54, L_straight= 469.36, slack=  8.17, T_bat= 49.28, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 43.00, L= 477.61, L_straight= 469.42, slack=  8.19, T_bat= 0.75, Fy_cmd=-25.00, desired=  0.35, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 43.10, L= 477.67, L_straight= 469.47, slack=  8.20, T_bat= 49.33, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 43.20, L= 477.74, L_straight= 469.52, slack=  8.22, T_bat= 0.78, Fy_cmd=-25.00, desired=  0.35, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 43.30, L= 477.81, L_straight= 469.57, slack=  8.23, T_bat= 49.38, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 43.40, L= 477.88, L_straight= 469.63, slack=  8.25, T_bat= 0.81, Fy_cmd=-25.00, desired=  0.35, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 43.50, L= 477.94, L_straight= 469.68, slack=  8.26, T_bat= 49.42, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 43.60, L= 478.01, L_straight= 469.73, slack=  8.28, T_bat= 0.83, Fy_cmd=-25.00, desired=  0.34, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 43.70, L= 478.08, L_straight= 469.78, slack=  8.29, T_bat= 49.45, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 43.80, L= 478.15, L_straight= 469.84, slack=  8.31, T_bat= 0.84, Fy_cmd=-25.00, desired=  0.34, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 43.90, L= 478.21, L_straight= 469.89, slack=  8.32, T_bat= 49.48, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 44.00, L= 478.28, L_straight= 469.94, slack=  8.34, T_bat= 0.85, Fy_cmd=-25.00, desired=  0.34, ret=  0.66, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 44.10, L= 478.35, L_straight= 469.99, slack=  8.35, T_bat= 49.50, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 44.20, L= 478.42, L_straight= 470.05, slack=  8.37, T_bat= 0.86, Fy_cmd=-25.00, desired=  0.33, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 44.30, L= 478.48, L_straight= 470.10, slack=  8.38, T_bat= 49.53, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 44.40, L= 478.55, L_straight= 470.15, slack=  8.40, T_bat= 0.87, Fy_cmd=-25.00, desired=  0.33, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 44.50, L= 478.62, L_straight= 470.20, slack=  8.41, T_bat= 49.55, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 44.60, L= 478.68, L_straight= 470.26, slack=  8.43, T_bat= 0.87, Fy_cmd=-25.00, desired=  0.32, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 44.70, L= 478.75, L_straight= 470.31, slack=  8.44, T_bat= 49.57, Fy_cmd=-25.00, desired=  1.00, ret=  0.69, exp=T_HARD_ACC
IC_L_7: t= 44.80, L= 478.82, L_straight= 470.36, slack=  8.46, T_bat= 0.87, Fy_cmd=-25.00, desired=  0.32, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 44.90, L= 478.88, L_straight= 470.42, slack=  8.47, T_bat= 49.59, Fy_cmd=-25.00, desired=  1.00, ret=  0.68, exp=T_HARD_ACC
IC_L_7: t= 45.00, L= 478.95, L_straight= 470.47, slack=  8.48, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.32, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 45.10, L= 479.02, L_straight= 470.52, slack=  8.50, T_bat= 49.60, Fy_cmd=-25.00, desired=  1.00, ret=  0.68, exp=T_HARD_ACC
IC_L_7: t= 45.20, L= 479.08, L_straight= 470.57, slack=  8.51, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.31, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 45.30, L= 479.15, L_straight= 470.63, slack=  8.52, T_bat= 49.62, Fy_cmd=-25.00, desired=  1.00, ret=  0.68, exp=T_HARD_ACC
IC_L_7: t= 45.40, L= 479.22, L_straight= 470.68, slack=  8.54, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.31, ret=  0.64, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 45.50, L= 479.28, L_straight= 470.73, slack=  8.55, T_bat= 49.64, Fy_cmd=-25.00, desired=  1.00, ret=  0.68, exp=T_HARD_ACC
IC_L_7: t= 45.60, L= 479.35, L_straight= 470.78, slack=  8.57, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.31, ret=  0.64, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 45.70, L= 479.41, L_straight= 470.84, slack=  8.58, T_bat= 49.65, Fy_cmd=-25.00, desired=  1.00, ret=  0.68, exp=T_HARD_ACC
IC_L_7: t= 45.80, L= 479.48, L_straight= 470.89, slack=  8.59, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.31, ret=  0.64, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 45.90, L= 479.55, L_straight= 470.94, slack=  8.60, T_bat= 49.67, Fy_cmd=-25.00, desired=  1.00, ret=  0.68, exp=T_HARD_ACC
IC_L_7: t= 46.00, L= 479.61, L_straight= 470.99, slack=  8.62, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.30, ret=  0.64, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 46.10, L= 479.68, L_straight= 471.05, slack=  8.63, T_bat= 49.68, Fy_cmd=-25.00, desired=  1.00, ret=  0.68, exp=T_HARD_ACC
IC_L_7: t= 46.20, L= 479.75, L_straight= 471.10, slack=  8.65, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.30, ret=  0.64, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 46.30, L= 479.81, L_straight= 471.15, slack=  8.66, T_bat= 49.70, Fy_cmd=-25.00, desired=  1.00, ret=  0.67, exp=T_HARD_ACC
IC_L_7: t= 46.40, L= 479.88, L_straight= 471.20, slack=  8.67, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.30, ret=  0.64, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 46.50, L= 479.94, L_straight= 471.26, slack=  8.68, T_bat= 49.71, Fy_cmd=-25.00, desired=  1.00, ret=  0.67, exp=T_HARD_ACC
IC_L_7: t= 46.60, L= 480.01, L_straight= 471.31, slack=  8.70, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.29, ret=  0.63, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 46.70, L= 480.07, L_straight= 471.36, slack=  8.71, T_bat= 49.73, Fy_cmd=-25.00, desired=  1.00, ret=  0.67, exp=T_HARD_ACC
IC_L_7: t= 46.80, L= 480.14, L_straight= 471.42, slack=  8.72, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.29, ret=  0.63, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 46.90, L= 480.20, L_straight= 471.47, slack=  8.73, T_bat= 49.74, Fy_cmd=-25.00, desired=  1.00, ret=  0.67, exp=T_HARD_ACC
IC_L_7: t= 47.00, L= 480.27, L_straight= 471.52, slack=  8.75, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.29, ret=  0.63, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 47.10, L= 480.33, L_straight= 471.57, slack=  8.76, T_bat= 49.76, Fy_cmd=-25.00, desired=  1.00, ret=  0.67, exp=T_HARD_ACC
IC_L_7: t= 47.20, L= 480.40, L_straight= 471.63, slack=  8.77, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.28, ret=  0.63, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 47.30, L= 480.46, L_straight= 471.68, slack=  8.78, T_bat= 49.77, Fy_cmd=-25.00, desired=  1.00, ret=  0.67, exp=T_HARD_ACC
IC_L_7: t= 47.40, L= 480.53, L_straight= 471.73, slack=  8.80, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.28, ret=  0.63, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 47.50, L= 480.59, L_straight= 471.78, slack=  8.81, T_bat= 49.79, Fy_cmd=-25.00, desired=  1.00, ret=  0.67, exp=T_HARD_ACC
IC_L_7: t= 47.60, L= 480.66, L_straight= 471.84, slack=  8.82, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.28, ret=  0.63, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 47.70, L= 480.72, L_straight= 471.89, slack=  8.83, T_bat= 49.80, Fy_cmd=-25.00, desired=  1.00, ret=  0.66, exp=T_HARD_ACC
IC_L_7: t= 47.80, L= 480.79, L_straight= 471.94, slack=  8.84, T_bat= 0.88, Fy_cmd=-25.00, desired=  0.28, ret=  0.63, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 47.90, L= 480.85, L_straight= 471.99, slack=  8.85, T_bat= 49.82, Fy_cmd=-25.00, desired=  1.00, ret=  0.66, exp=T_HARD_ACC
