IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.00), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 185.40, L= 493.03, L_straight= 484.67, slack=  8.36, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 185.50, L= 493.11, L_straight= 484.74, slack=  8.36, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 185.60, L= 493.18, L_straight= 484.82, slack=  8.36, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 185.70, L= 493.26, L_straight= 484.89, slack=  8.36, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 185.80, L= 493.33, L_straight= 484.97, slack=  8.37, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 185.90, L= 493.41, L_straight= 485.04, slack=  8.37, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 186.00, L= 493.48, L_straight= 485.11, slack=  8.37, T_bat= 1.12, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 186.10, L= 493.56, L_straight= 485.19, slack=  8.37, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 186.20, L= 493.63, L_straight= 485.26, slack=  8.37, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 186.30, L= 493.71, L_straight= 485.34, slack=  8.37, T_bat= 1.12, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 186.40, L= 493.78, L_straight= 485.41, slack=  8.37, T_bat= 1.12, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 186.50, L= 493.86, L_straight= 485.49, slack=  8.37, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 186.60, L= 493.93, L_straight= 485.56, slack=  8.38, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 186.70, L= 494.01, L_straight= 485.63, slack=  8.38, T_bat= 1.12, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 186.80, L= 494.09, L_straight= 485.71, slack=  8.38, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 186.90, L= 494.16, L_straight= 485.78, slack=  8.38, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 187.00, L= 494.24, L_straight= 485.86, slack=  8.38, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 187.10, L= 494.31, L_straight= 485.93, slack=  8.38, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 187.20, L= 494.39, L_straight= 486.00, slack=  8.38, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 187.30, L= 494.46, L_straight= 486.08, slack=  8.38, T_bat= 1.12, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 187.40, L= 494.54, L_straight= 486.15, slack=  8.39, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 187.50, L= 494.61, L_straight= 486.23, slack=  8.39, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 187.60, L= 494.69, L_straight= 486.30, slack=  8.39, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 187.70, L= 494.76, L_straight= 486.37, slack=  8.39, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 187.80, L= 494.84, L_straight= 486.45, slack=  8.39, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 187.90, L= 494.91, L_straight= 486.52, slack=  8.39, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 188.00, L= 494.99, L_straight= 486.60, slack=  8.39, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 188.10, L= 495.06, L_straight= 486.67, slack=  8.39, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 188.20, L= 495.14, L_straight= 486.74, slack=  8.40, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 188.30, L= 495.21, L_straight= 486.82, slack=  8.40, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 188.40, L= 495.29, L_straight= 486.89, slack=  8.40, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 188.50, L= 495.37, L_straight= 486.97, slack=  8.40, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 188.60, L= 495.44, L_straight= 487.04, slack=  8.40, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 188.70, L= 495.52, L_straight= 487.11, slack=  8.40, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 188.80, L= 495.59, L_straight= 487.19, slack=  8.40, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 188.90, L= 495.67, L_straight= 487.26, slack=  8.40, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 189.00, L= 495.74, L_straight= 487.34, slack=  8.41, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 189.10, L= 495.82, L_straight= 487.41, slack=  8.41, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 189.20, L= 495.89, L_straight= 487.48, slack=  8.41, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 189.30, L= 495.97, L_straight= 487.56, slack=  8.41, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 189.40, L= 496.04, L_straight= 487.63, slack=  8.41, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 189.50, L= 496.12, L_straight= 487.71, slack=  8.41, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 189.60, L= 496.19, L_straight= 487.78, slack=  8.41, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 189.70, L= 496.27, L_straight= 487.85, slack=  8.41, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 189.80, L= 496.34, L_straight= 487.93, slack=  8.42, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 189.90, L= 496.42, L_straight= 488.00, slack=  8.42, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 190.00, L= 496.50, L_straight= 488.08, slack=  8.42, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 190.10, L= 496.57, L_straight= 488.15, slack=  8.42, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 190.20, L= 496.65, L_straight= 488.22, slack=  8.42, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 190.30, L= 496.72, L_straight= 488.30, slack=  8.42, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 190.40, L= 496.80, L_straight= 488.37, slack=  8.42, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 190.50, L= 496.87, L_straight= 488.45, slack=  8.42, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 190.60, L= 496.95, L_straight= 488.52, slack=  8.43, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 190.70, L= 497.02, L_straight= 488.59, slack=  8.43, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 190.80, L= 497.10, L_straight= 488.67, slack=  8.43, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 190.90, L= 497.17, L_straight= 488.74, slack=  8.43, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 191.00, L= 497.25, L_straight= 488.82, slack=  8.43, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 191.10, L= 497.32, L_straight= 488.89, slack=  8.43, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 191.20, L= 497.40, L_straight= 488.97, slack=  8.43, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 191.30, L= 497.47, L_straight= 489.04, slack=  8.44, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 191.40, L= 497.55, L_straight= 489.11, slack=  8.44, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 191.50, L= 497.63, L_straight= 489.19, slack=  8.44, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 191.60, L= 497.70, L_straight= 489.26, slack=  8.44, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 191.70, L= 497.78, L_straight= 489.34, slack=  8.44, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 191.80, L= 497.85, L_straight= 489.41, slack=  8.44, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 191.90, L= 497.93, L_straight= 489.48, slack=  8.44, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 192.00, L= 498.00, L_straight= 489.56, slack=  8.44, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 192.10, L= 498.08, L_straight= 489.63, slack=  8.45, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 192.20, L= 498.15, L_straight= 489.71, slack=  8.45, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 192.30, L= 498.23, L_straight= 489.78, slack=  8.45, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 192.40, L= 498.30, L_straight= 489.85, slack=  8.45, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 192.50, L= 498.38, L_straight= 489.93, slack=  8.45, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 192.60, L= 498.45, L_straight= 490.00, slack=  8.45, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 192.70, L= 498.53, L_straight= 490.08, slack=  8.45, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 192.80, L= 498.60, L_straight= 490.15, slack=  8.45, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 192.90, L= 498.68, L_straight= 490.22, slack=  8.46, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.00, L= 498.76, L_straight= 490.30, slack=  8.46, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.10, L= 498.83, L_straight= 490.37, slack=  8.46, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.20, L= 498.91, L_straight= 490.45, slack=  8.46, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.30, L= 498.98, L_straight= 490.52, slack=  8.46, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.40, L= 499.06, L_straight= 490.59, slack=  8.46, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.50, L= 499.13, L_straight= 490.67, slack=  8.46, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.60, L= 499.21, L_straight= 490.74, slack=  8.46, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.70, L= 499.28, L_straight= 490.82, slack=  8.47, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.80, L= 499.36, L_straight= 490.89, slack=  8.47, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.90, L= 499.43, L_straight= 490.96, slack=  8.47, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.00, L= 499.51, L_straight= 491.04, slack=  8.47, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.10, L= 499.58, L_straight= 491.11, slack=  8.47, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.20, L= 499.66, L_straight= 491.19, slack=  8.47, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.30, L= 499.73, L_straight= 491.26, slack=  8.47, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.40, L= 499.81, L_straight= 491.34, slack=  8.47, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.50, L= 499.89, L_straight= 491.41, slack=  8.48, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.60, L= 499.96, L_straight= 491.48, slack=  8.48, T_bat= 1.13, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.70, L= 500.04, L_straight= 491.56, slack=  8.48, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.80, L= 500.11, L_straight= 491.63, slack=  8.48, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.90, L= 500.19, L_straight= 491.71, slack=  8.48, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.00, L= 500.26, L_straight= 491.78, slack=  8.48, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.10, L= 500.34, L_straight= 491.85, slack=  8.48, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.20, L= 500.41, L_straight= 491.93, slack=  8.48, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.30, L= 500.49, L_straight= 492.00, slack=  8.49, T_bat= 1.14, T_rov= 0.50, F_drag_cable=(-0.06,  0.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
