IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 12.40, L= 407.81, L_straight= 404.32, slack=  3.49, T_bat= 5.43, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.44, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 12.50, L= 407.86, L_straight= 404.35, slack=  3.51, T_bat= 8.01, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.42, ret=  0.44, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 12.60, L= 407.90, L_straight= 404.38, slack=  3.52, T_bat= 5.35, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.39, ret=  0.43, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 12.70, L= 407.95, L_straight= 404.41, slack=  3.54, T_bat= 7.91, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.42, ret=  0.43, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 12.80, L= 407.99, L_straight= 404.43, slack=  3.55, T_bat= 5.42, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.43, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 12.90, L= 408.03, L_straight= 404.46, slack=  3.57, T_bat= 7.88, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.42, ret=  0.43, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 13.00, L= 408.07, L_straight= 404.49, slack=  3.58, T_bat= 5.10, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.39, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 13.10, L= 408.12, L_straight= 404.52, slack=  3.60, T_bat= 7.65, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.42, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 13.20, L= 408.16, L_straight= 404.55, slack=  3.61, T_bat= 5.73, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 13.30, L= 408.20, L_straight= 404.58, slack=  3.63, T_bat= 7.39, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.41, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 13.40, L= 408.24, L_straight= 404.60, slack=  3.64, T_bat= 5.74, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 13.50, L= 408.29, L_straight= 404.63, slack=  3.65, T_bat= 7.49, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.42, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 13.60, L= 408.33, L_straight= 404.66, slack=  3.67, T_bat= 5.64, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 13.70, L= 408.37, L_straight= 404.69, slack=  3.68, T_bat= 7.49, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.42, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 13.80, L= 408.41, L_straight= 404.72, slack=  3.69, T_bat= 5.45, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 13.90, L= 408.45, L_straight= 404.74, slack=  3.71, T_bat= 7.59, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.42, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 14.00, L= 408.49, L_straight= 404.77, slack=  3.72, T_bat= 5.67, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 14.10, L= 408.53, L_straight= 404.80, slack=  3.73, T_bat= 7.19, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.41, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 14.20, L= 408.58, L_straight= 404.83, slack=  3.75, T_bat= 6.04, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 14.30, L= 408.62, L_straight= 404.86, slack=  3.76, T_bat= 6.92, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.41, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 14.40, L= 408.66, L_straight= 404.88, slack=  3.77, T_bat= 5.95, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 14.50, L= 408.70, L_straight= 404.91, slack=  3.79, T_bat= 6.99, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.41, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 14.60, L= 408.74, L_straight= 404.94, slack=  3.80, T_bat= 6.14, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 14.70, L= 408.78, L_straight= 404.97, slack=  3.81, T_bat= 6.91, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.41, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 14.80, L= 408.82, L_straight= 405.00, slack=  3.83, T_bat= 6.22, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 14.90, L= 408.86, L_straight= 405.02, slack=  3.84, T_bat= 6.72, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.41, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.00, L= 408.90, L_straight= 405.05, slack=  3.85, T_bat= 5.99, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.40, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
[SCEN] t=15.10 scen=Fy crit=(t>15:-25) T_bat=7.183733850122983 y=-403.97 x=29.95 L=408.94
IC_L_7: t= 15.10, L= 408.94, L_straight= 405.08, slack=  3.86, T_bat= 7.18, T_rov= 0.50, Fy_cmd= -2.00, desired=  0.41, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.20, L= 408.99, L_straight= 405.11, slack=  3.88, T_bat= 5.92, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.51, ret=  0.42, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.30, L= 409.03, L_straight= 405.14, slack=  3.88, T_bat= 8.88, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.62, ret=  0.44, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.40, L= 409.07, L_straight= 405.19, slack=  3.89, T_bat= 13.32, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.72, ret=  0.47, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.50, L= 409.12, L_straight= 405.23, slack=  3.89, T_bat= 17.16, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.80, ret=  0.50, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.60, L= 409.17, L_straight= 405.28, slack=  3.89, T_bat= 16.57, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.81, ret=  0.53, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.70, L= 409.22, L_straight= 405.33, slack=  3.89, T_bat= 18.96, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.85, ret=  0.56, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.80, L= 409.28, L_straight= 405.38, slack=  3.90, T_bat= 16.71, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.59, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 15.90, L= 409.34, L_straight= 405.43, slack=  3.91, T_bat= 21.30, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.89, ret=  0.62, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.00, L= 409.40, L_straight= 405.48, slack=  3.92, T_bat= 17.38, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.85, ret=  0.64, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.10, L= 409.46, L_straight= 405.53, slack=  3.94, T_bat= 20.93, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.89, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.20, L= 409.53, L_straight= 405.58, slack=  3.95, T_bat= 17.12, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.85, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.30, L= 409.60, L_straight= 405.63, slack=  3.97, T_bat= 21.07, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.89, ret=  0.71, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.40, L= 409.67, L_straight= 405.68, slack=  3.99, T_bat= 17.94, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.72, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.50, L= 409.74, L_straight= 405.73, slack=  4.01, T_bat= 20.56, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.89, ret=  0.74, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.60, L= 409.81, L_straight= 405.78, slack=  4.04, T_bat= 18.56, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.75, exp=PILOT_DESC_ADD_SLACK_MINPAY_ACC
IC_L_7: t= 16.70, L= 409.89, L_straight= 405.83, slack=  4.06, T_bat= 20.19, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.88, ret=  0.76, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 16.80, L= 409.97, L_straight= 405.88, slack=  4.09, T_bat= 19.66, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.88, ret=  0.77, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 16.90, L= 410.04, L_straight= 405.93, slack=  4.11, T_bat= 19.30, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.78, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 17.00, L= 410.12, L_straight= 405.98, slack=  4.14, T_bat= 18.96, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.79, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 17.10, L= 410.20, L_straight= 406.03, slack=  4.17, T_bat= 18.95, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.80, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 17.20, L= 410.28, L_straight= 406.08, slack=  4.20, T_bat= 19.29, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.81, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 17.30, L= 410.36, L_straight= 406.13, slack=  4.23, T_bat= 19.31, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.81, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 17.40, L= 410.44, L_straight= 406.18, slack=  4.26, T_bat= 19.18, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 17.50, L= 410.53, L_straight= 406.23, slack=  4.29, T_bat= 19.34, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 17.60, L= 410.61, L_straight= 406.28, slack=  4.32, T_bat= 19.26, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 17.70, L= 410.69, L_straight= 406.33, slack=  4.36, T_bat= 19.16, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 17.80, L= 410.77, L_straight= 406.38, slack=  4.39, T_bat= 19.19, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.84, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 17.90, L= 410.86, L_straight= 406.43, slack=  4.42, T_bat= 18.83, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.84, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 18.00, L= 410.94, L_straight= 406.49, slack=  4.46, T_bat= 18.60, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.84, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 18.10, L= 411.03, L_straight= 406.54, slack=  4.49, T_bat= 18.59, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.85, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 18.20, L= 411.11, L_straight= 406.59, slack=  4.53, T_bat= 18.91, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.85, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 18.30, L= 411.20, L_straight= 406.64, slack=  4.56, T_bat= 18.84, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.85, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 18.40, L= 411.28, L_straight= 406.69, slack=  4.59, T_bat= 18.72, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.85, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 18.50, L= 411.37, L_straight= 406.74, slack=  4.63, T_bat= 18.89, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.85, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 18.60, L= 411.45, L_straight= 406.79, slack=  4.66, T_bat= 18.87, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.85, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 18.70, L= 411.54, L_straight= 406.84, slack=  4.70, T_bat= 19.04, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 18.80, L= 411.62, L_straight= 406.89, slack=  4.73, T_bat= 18.80, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 18.90, L= 411.71, L_straight= 406.94, slack=  4.77, T_bat= 19.01, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.00, L= 411.79, L_straight= 406.99, slack=  4.80, T_bat= 19.10, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.10, L= 411.88, L_straight= 407.04, slack=  4.84, T_bat= 19.19, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.20, L= 411.97, L_straight= 407.09, slack=  4.88, T_bat= 18.94, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.30, L= 412.05, L_straight= 407.14, slack=  4.91, T_bat= 18.54, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.40, L= 412.14, L_straight= 407.19, slack=  4.95, T_bat= 18.77, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.50, L= 412.23, L_straight= 407.24, slack=  4.98, T_bat= 18.51, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.60, L= 412.31, L_straight= 407.29, slack=  5.02, T_bat= 18.38, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.70, L= 412.40, L_straight= 407.34, slack=  5.05, T_bat= 18.71, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.80, L= 412.48, L_straight= 407.39, slack=  5.09, T_bat= 18.64, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 19.90, L= 412.57, L_straight= 407.44, slack=  5.13, T_bat= 18.81, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.00, L= 412.66, L_straight= 407.49, slack=  5.16, T_bat= 18.82, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.10, L= 412.74, L_straight= 407.54, slack=  5.20, T_bat= 18.80, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.20, L= 412.83, L_straight= 407.60, slack=  5.23, T_bat= 18.70, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.30, L= 412.92, L_straight= 407.65, slack=  5.27, T_bat= 18.61, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.87, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.40, L= 413.00, L_straight= 407.70, slack=  5.31, T_bat= 18.66, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.87, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.50, L= 413.09, L_straight= 407.75, slack=  5.34, T_bat= 18.67, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.87, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.60, L= 413.18, L_straight= 407.80, slack=  5.38, T_bat= 18.56, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.87, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.70, L= 413.26, L_straight= 407.85, slack=  5.41, T_bat= 18.53, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.87, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.80, L= 413.35, L_straight= 407.90, slack=  5.45, T_bat= 18.41, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.87, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 20.90, L= 413.44, L_straight= 407.95, slack=  5.49, T_bat= 18.46, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.87, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.00, L= 413.52, L_straight= 408.00, slack=  5.52, T_bat= 18.52, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.87, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.10, L= 413.61, L_straight= 408.05, slack=  5.56, T_bat= 18.47, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.20, L= 413.70, L_straight= 408.10, slack=  5.60, T_bat= 18.34, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.30, L= 413.78, L_straight= 408.15, slack=  5.63, T_bat= 18.22, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.40, L= 413.87, L_straight= 408.20, slack=  5.67, T_bat= 18.22, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.50, L= 413.95, L_straight= 408.25, slack=  5.70, T_bat= 18.26, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.60, L= 414.04, L_straight= 408.30, slack=  5.74, T_bat= 18.24, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.70, L= 414.13, L_straight= 408.35, slack=  5.77, T_bat= 18.32, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.80, L= 414.21, L_straight= 408.40, slack=  5.81, T_bat= 18.23, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 21.90, L= 414.30, L_straight= 408.45, slack=  5.85, T_bat= 18.30, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.00, L= 414.39, L_straight= 408.50, slack=  5.88, T_bat= 18.58, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.10, L= 414.47, L_straight= 408.55, slack=  5.92, T_bat= 18.46, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.20, L= 414.56, L_straight= 408.60, slack=  5.95, T_bat= 18.63, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.30, L= 414.65, L_straight= 408.66, slack=  5.99, T_bat= 18.50, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.40, L= 414.73, L_straight= 408.71, slack=  6.03, T_bat= 18.70, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.50, L= 414.82, L_straight= 408.76, slack=  6.06, T_bat= 18.46, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.60, L= 414.90, L_straight= 408.81, slack=  6.10, T_bat= 18.53, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.70, L= 414.99, L_straight= 408.86, slack=  6.13, T_bat= 18.41, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.80, L= 415.08, L_straight= 408.91, slack=  6.17, T_bat= 18.49, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 22.90, L= 415.16, L_straight= 408.96, slack=  6.21, T_bat= 18.57, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.87, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.00, L= 415.25, L_straight= 409.01, slack=  6.24, T_bat= 18.52, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.10, L= 415.34, L_straight= 409.06, slack=  6.28, T_bat= 18.09, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.20, L= 415.42, L_straight= 409.11, slack=  6.31, T_bat= 17.84, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.30, L= 415.51, L_straight= 409.16, slack=  6.35, T_bat= 18.15, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.40, L= 415.60, L_straight= 409.21, slack=  6.39, T_bat= 18.26, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.50, L= 415.68, L_straight= 409.26, slack=  6.42, T_bat= 18.36, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.60, L= 415.77, L_straight= 409.31, slack=  6.46, T_bat= 18.13, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.70, L= 415.85, L_straight= 409.36, slack=  6.49, T_bat= 18.23, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.80, L= 415.94, L_straight= 409.41, slack=  6.53, T_bat= 18.09, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 23.90, L= 416.03, L_straight= 409.46, slack=  6.56, T_bat= 18.29, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.00, L= 416.11, L_straight= 409.51, slack=  6.60, T_bat= 18.28, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.10, L= 416.20, L_straight= 409.56, slack=  6.64, T_bat= 18.51, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.20, L= 416.29, L_straight= 409.61, slack=  6.67, T_bat= 18.31, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.30, L= 416.37, L_straight= 409.66, slack=  6.71, T_bat= 18.40, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.40, L= 416.46, L_straight= 409.71, slack=  6.74, T_bat= 18.29, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 24.50, L= 416.54, L_straight= 409.77, slack=  6.78, T_bat= 18.13, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.86, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
