IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.06), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 193.60, L= 499.44, L_straight= 490.74, slack=  8.70, T_bat= 31.41, T_rov= 0.50, F_drag_cable=(-5.16,  39.05), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.70, L= 499.52, L_straight= 490.82, slack=  8.70, T_bat= 31.61, T_rov= 0.50, F_drag_cable=(-5.16,  39.05), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.80, L= 499.59, L_straight= 490.89, slack=  8.70, T_bat= 31.56, T_rov= 0.50, F_drag_cable=(-5.17,  39.06), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 193.90, L= 499.67, L_straight= 490.96, slack=  8.70, T_bat= 31.41, T_rov= 0.50, F_drag_cable=(-5.17,  39.06), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.00, L= 499.74, L_straight= 491.04, slack=  8.71, T_bat= 31.45, T_rov= 0.50, F_drag_cable=(-5.17,  39.07), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.10, L= 499.82, L_straight= 491.11, slack=  8.71, T_bat= 31.19, T_rov= 0.50, F_drag_cable=(-5.17,  39.08), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.20, L= 499.90, L_straight= 491.19, slack=  8.71, T_bat= 31.25, T_rov= 0.50, F_drag_cable=(-5.17,  39.08), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.30, L= 499.97, L_straight= 491.26, slack=  8.71, T_bat= 31.23, T_rov= 0.50, F_drag_cable=(-5.17,  39.09), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.40, L= 500.05, L_straight= 491.33, slack=  8.71, T_bat= 30.83, T_rov= 0.50, F_drag_cable=(-5.17,  39.09), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.50, L= 500.12, L_straight= 491.41, slack=  8.71, T_bat= 30.76, T_rov= 0.50, F_drag_cable=(-5.17,  39.10), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.60, L= 500.20, L_straight= 491.48, slack=  8.71, T_bat= 31.34, T_rov= 0.50, F_drag_cable=(-5.17,  39.11), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.70, L= 500.27, L_straight= 491.56, slack=  8.72, T_bat= 31.61, T_rov= 0.50, F_drag_cable=(-5.17,  39.11), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.80, L= 500.35, L_straight= 491.63, slack=  8.72, T_bat= 31.66, T_rov= 0.50, F_drag_cable=(-5.17,  39.12), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 194.90, L= 500.42, L_straight= 491.71, slack=  8.72, T_bat= 31.71, T_rov= 0.50, F_drag_cable=(-5.17,  39.12), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.00, L= 500.50, L_straight= 491.78, slack=  8.72, T_bat= 31.81, T_rov= 0.50, F_drag_cable=(-5.17,  39.13), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.10, L= 500.57, L_straight= 491.85, slack=  8.72, T_bat= 31.63, T_rov= 0.50, F_drag_cable=(-5.18,  39.14), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.20, L= 500.65, L_straight= 491.93, slack=  8.72, T_bat= 31.48, T_rov= 0.50, F_drag_cable=(-5.18,  39.14), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.30, L= 500.72, L_straight= 492.00, slack=  8.72, T_bat= 31.60, T_rov= 0.50, F_drag_cable=(-5.18,  39.15), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.40, L= 500.80, L_straight= 492.08, slack=  8.72, T_bat= 31.50, T_rov= 0.50, F_drag_cable=(-5.18,  39.15), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.50, L= 500.88, L_straight= 492.15, slack=  8.73, T_bat= 31.20, T_rov= 0.50, F_drag_cable=(-5.18,  39.16), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.60, L= 500.95, L_straight= 492.22, slack=  8.73, T_bat= 31.30, T_rov= 0.50, F_drag_cable=(-5.18,  39.16), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.70, L= 501.03, L_straight= 492.30, slack=  8.73, T_bat= 31.26, T_rov= 0.50, F_drag_cable=(-5.18,  39.17), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.80, L= 501.10, L_straight= 492.37, slack=  8.73, T_bat= 31.38, T_rov= 0.50, F_drag_cable=(-5.18,  39.18), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 195.90, L= 501.18, L_straight= 492.45, slack=  8.73, T_bat= 31.54, T_rov= 0.50, F_drag_cable=(-5.18,  39.18), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 196.00, L= 501.25, L_straight= 492.52, slack=  8.73, T_bat= 31.69, T_rov= 0.50, F_drag_cable=(-5.18,  39.19), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 196.10, L= 501.33, L_straight= 492.59, slack=  8.73, T_bat= 31.39, T_rov= 0.50, F_drag_cable=(-5.18,  39.19), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 196.20, L= 501.40, L_straight= 492.67, slack=  8.74, T_bat= 31.44, T_rov= 0.50, F_drag_cable=(-5.18,  39.20), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 196.30, L= 501.48, L_straight= 492.74, slack=  8.74, T_bat= 31.27, T_rov= 0.50, F_drag_cable=(-5.18,  39.21), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 196.40, L= 501.55, L_straight= 492.82, slack=  8.74, T_bat= 31.15, T_rov= 0.50, F_drag_cable=(-5.19,  39.21), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 196.50, L= 501.63, L_straight= 492.89, slack=  8.74, T_bat= 31.40, T_rov= 0.50, F_drag_cable=(-5.19,  39.22), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 196.60, L= 501.70, L_straight= 492.96, slack=  8.74, T_bat= 31.52, T_rov= 0.50, F_drag_cable=(-5.19,  39.22), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 196.70, L= 501.78, L_straight= 493.04, slack=  8.74, T_bat= 31.45, T_rov= 0.50, F_drag_cable=(-5.19,  39.23), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 196.80, L= 501.86, L_straight= 493.11, slack=  8.74, T_bat= 31.33, T_rov= 0.50, F_drag_cable=(-5.19,  39.24), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 196.90, L= 501.93, L_straight= 493.19, slack=  8.74, T_bat= 31.38, T_rov= 0.50, F_drag_cable=(-5.19,  39.24), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 197.00, L= 502.01, L_straight= 493.26, slack=  8.75, T_bat= 31.33, T_rov= 0.50, F_drag_cable=(-5.19,  39.25), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 197.10, L= 502.08, L_straight= 493.33, slack=  8.75, T_bat= 31.56, T_rov= 0.50, F_drag_cable=(-5.19,  39.25), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 197.20, L= 502.16, L_straight= 493.41, slack=  8.75, T_bat= 31.84, T_rov= 0.50, F_drag_cable=(-5.19,  39.26), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 197.30, L= 502.23, L_straight= 493.48, slack=  8.75, T_bat= 31.60, T_rov= 0.50, F_drag_cable=(-5.19,  39.27), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 197.40, L= 502.31, L_straight= 493.56, slack=  8.75, T_bat= 31.73, T_rov= 0.50, F_drag_cable=(-5.19,  39.27), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 197.50, L= 502.38, L_straight= 493.63, slack=  8.75, T_bat= 31.89, T_rov= 0.50, F_drag_cable=(-5.19,  39.28), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 197.60, L= 502.46, L_straight= 493.71, slack=  8.75, T_bat= 31.82, T_rov= 0.50, F_drag_cable=(-5.19,  39.28), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 197.70, L= 502.53, L_straight= 493.78, slack=  8.75, T_bat= 31.72, T_rov= 0.50, F_drag_cable=(-5.20,  39.29), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 197.80, L= 502.61, L_straight= 493.85, slack=  8.76, T_bat= 31.77, T_rov= 0.50, F_drag_cable=(-5.20,  39.29), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 197.90, L= 502.69, L_straight= 493.93, slack=  8.76, T_bat= 31.79, T_rov= 0.50, F_drag_cable=(-5.20,  39.30), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 198.00, L= 502.76, L_straight= 494.00, slack=  8.76, T_bat= 31.59, T_rov= 0.50, F_drag_cable=(-5.20,  39.31), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 198.10, L= 502.84, L_straight= 494.08, slack=  8.76, T_bat= 31.63, T_rov= 0.50, F_drag_cable=(-5.20,  39.31), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 198.20, L= 502.91, L_straight= 494.15, slack=  8.76, T_bat= 31.61, T_rov= 0.50, F_drag_cable=(-5.20,  39.32), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 198.30, L= 502.99, L_straight= 494.22, slack=  8.76, T_bat= 31.60, T_rov= 0.50, F_drag_cable=(-5.20,  39.32), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 198.40, L= 503.06, L_straight= 494.30, slack=  8.76, T_bat= 31.52, T_rov= 0.50, F_drag_cable=(-5.20,  39.33), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 198.50, L= 503.14, L_straight= 494.37, slack=  8.77, T_bat= 31.62, T_rov= 0.50, F_drag_cable=(-5.20,  39.34), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 198.60, L= 503.21, L_straight= 494.45, slack=  8.77, T_bat= 31.54, T_rov= 0.50, F_drag_cable=(-5.20,  39.34), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 198.70, L= 503.29, L_straight= 494.52, slack=  8.77, T_bat= 31.66, T_rov= 0.50, F_drag_cable=(-5.20,  39.35), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 198.80, L= 503.36, L_straight= 494.59, slack=  8.77, T_bat= 31.78, T_rov= 0.50, F_drag_cable=(-5.20,  39.35), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 198.90, L= 503.44, L_straight= 494.67, slack=  8.77, T_bat= 31.85, T_rov= 0.50, F_drag_cable=(-5.20,  39.36), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 199.00, L= 503.52, L_straight= 494.74, slack=  8.77, T_bat= 31.79, T_rov= 0.50, F_drag_cable=(-5.21,  39.37), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 199.10, L= 503.59, L_straight= 494.82, slack=  8.77, T_bat= 31.66, T_rov= 0.50, F_drag_cable=(-5.21,  39.37), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 199.20, L= 503.67, L_straight= 494.89, slack=  8.78, T_bat= 31.71, T_rov= 0.50, F_drag_cable=(-5.21,  39.38), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 199.30, L= 503.74, L_straight= 494.96, slack=  8.78, T_bat= 31.80, T_rov= 0.50, F_drag_cable=(-5.21,  39.38), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 199.40, L= 503.82, L_straight= 495.04, slack=  8.78, T_bat= 31.82, T_rov= 0.50, F_drag_cable=(-5.21,  39.39), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 199.50, L= 503.89, L_straight= 495.11, slack=  8.78, T_bat= 31.71, T_rov= 0.50, F_drag_cable=(-5.21,  39.39), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 199.60, L= 503.97, L_straight= 495.19, slack=  8.78, T_bat= 31.58, T_rov= 0.50, F_drag_cable=(-5.21,  39.40), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 199.70, L= 504.04, L_straight= 495.26, slack=  8.78, T_bat= 31.75, T_rov= 0.50, F_drag_cable=(-5.21,  39.41), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 199.80, L= 504.12, L_straight= 495.34, slack=  8.78, T_bat= 31.74, T_rov= 0.50, F_drag_cable=(-5.21,  39.41), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 199.90, L= 504.19, L_straight= 495.41, slack=  8.79, T_bat= 31.35, T_rov= 0.50, F_drag_cable=(-5.21,  39.42), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 200.00, L= 504.27, L_straight= 495.48, slack=  8.79, T_bat= 31.47, T_rov= 0.50, F_drag_cable=(-5.21,  39.42), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 200.10, L= 504.35, L_straight= 495.56, slack=  8.79, T_bat= 31.12, T_rov= 0.50, F_drag_cable=(-5.21,  39.43), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 200.20, L= 504.42, L_straight= 495.63, slack=  8.79, T_bat= 31.36, T_rov= 0.50, F_drag_cable=(-5.21,  39.44), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 200.30, L= 504.50, L_straight= 495.71, slack=  8.79, T_bat= 31.60, T_rov= 0.50, F_drag_cable=(-5.22,  39.44), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 200.40, L= 504.57, L_straight= 495.78, slack=  8.79, T_bat= 31.39, T_rov= 0.50, F_drag_cable=(-5.22,  39.45), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 200.50, L= 504.65, L_straight= 495.85, slack=  8.79, T_bat= 31.65, T_rov= 0.50, F_drag_cable=(-5.22,  39.45), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 200.60, L= 504.72, L_straight= 495.93, slack=  8.79, T_bat= 31.75, T_rov= 0.50, F_drag_cable=(-5.22,  39.46), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 200.70, L= 504.80, L_straight= 496.00, slack=  8.80, T_bat= 31.61, T_rov= 0.50, F_drag_cable=(-5.22,  39.47), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 200.80, L= 504.87, L_straight= 496.08, slack=  8.80, T_bat= 31.46, T_rov= 0.50, F_drag_cable=(-5.22,  39.47), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 200.90, L= 504.95, L_straight= 496.15, slack=  8.80, T_bat= 31.71, T_rov= 0.50, F_drag_cable=(-5.22,  39.48), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 201.00, L= 505.02, L_straight= 496.22, slack=  8.80, T_bat= 31.33, T_rov= 0.50, F_drag_cable=(-5.22,  39.48), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 201.10, L= 505.10, L_straight= 496.30, slack=  8.80, T_bat= 31.25, T_rov= 0.50, F_drag_cable=(-5.22,  39.49), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 201.20, L= 505.18, L_straight= 496.37, slack=  8.80, T_bat= 31.07, T_rov= 0.50, F_drag_cable=(-5.22,  39.50), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 201.30, L= 505.25, L_straight= 496.45, slack=  8.80, T_bat= 31.35, T_rov= 0.50, F_drag_cable=(-5.22,  39.50), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 201.40, L= 505.33, L_straight= 496.52, slack=  8.80, T_bat= 30.99, T_rov= 0.50, F_drag_cable=(-5.22,  39.51), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 201.50, L= 505.40, L_straight= 496.59, slack=  8.81, T_bat= 31.42, T_rov= 0.50, F_drag_cable=(-5.22,  39.51), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 201.60, L= 505.48, L_straight= 496.67, slack=  8.81, T_bat= 31.66, T_rov= 0.50, F_drag_cable=(-5.23,  39.52), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 201.70, L= 505.55, L_straight= 496.74, slack=  8.81, T_bat= 31.74, T_rov= 0.50, F_drag_cable=(-5.23,  39.52), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 201.80, L= 505.63, L_straight= 496.82, slack=  8.81, T_bat= 31.65, T_rov= 0.50, F_drag_cable=(-5.23,  39.53), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 201.90, L= 505.70, L_straight= 496.89, slack=  8.81, T_bat= 31.69, T_rov= 0.50, F_drag_cable=(-5.23,  39.54), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 202.00, L= 505.78, L_straight= 496.97, slack=  8.81, T_bat= 31.63, T_rov= 0.50, F_drag_cable=(-5.23,  39.54), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 202.10, L= 505.85, L_straight= 497.04, slack=  8.81, T_bat= 31.60, T_rov= 0.50, F_drag_cable=(-5.23,  39.55), Fy_cmd=-75.00, desired=  0.75, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 202.20, L= 505.93, L_straight= 497.11, slack=  8.81, T_bat= 31.93, T_rov= 0.50, F_drag_cable=(-5.23,  39.55), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 202.30, L= 506.00, L_straight= 497.19, slack=  8.82, T_bat= 32.00, T_rov= 0.50, F_drag_cable=(-5.23,  39.56), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 202.40, L= 506.08, L_straight= 497.26, slack=  8.82, T_bat= 31.73, T_rov= 0.50, F_drag_cable=(-5.23,  39.57), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 202.50, L= 506.15, L_straight= 497.34, slack=  8.82, T_bat= 31.49, T_rov= 0.50, F_drag_cable=(-5.23,  39.57), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 202.60, L= 506.23, L_straight= 497.41, slack=  8.82, T_bat= 31.71, T_rov= 0.50, F_drag_cable=(-5.23,  39.58), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 202.70, L= 506.31, L_straight= 497.48, slack=  8.82, T_bat= 31.68, T_rov= 0.50, F_drag_cable=(-5.23,  39.58), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 202.80, L= 506.38, L_straight= 497.56, slack=  8.82, T_bat= 31.93, T_rov= 0.50, F_drag_cable=(-5.23,  39.59), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 202.90, L= 506.46, L_straight= 497.63, slack=  8.82, T_bat= 32.04, T_rov= 0.50, F_drag_cable=(-5.24,  39.60), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 203.00, L= 506.53, L_straight= 497.71, slack=  8.83, T_bat= 32.02, T_rov= 0.50, F_drag_cable=(-5.24,  39.60), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 203.10, L= 506.61, L_straight= 497.78, slack=  8.83, T_bat= 31.88, T_rov= 0.50, F_drag_cable=(-5.24,  39.61), Fy_cmd=-75.00, desired=  0.76, ret=  0.75, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 203.20, L= 506.68, L_straight= 497.85, slack=  8.83, T_bat= 31.80, T_rov= 0.50, F_drag_cable=(-5.24,  39.61), Fy_cmd=-75.00, desired=  0.76, ret=  0.76, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 203.30, L= 506.76, L_straight= 497.93, slack=  8.83, T_bat= 32.00, T_rov= 0.50, F_drag_cable=(-5.24,  39.62), Fy_cmd=-75.00, desired=  0.76, ret=  0.76, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 203.40, L= 506.83, L_straight= 498.00, slack=  8.83, T_bat= 31.64, T_rov= 0.50, F_drag_cable=(-5.24,  39.62), Fy_cmd=-75.00, desired=  0.76, ret=  0.76, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 203.50, L= 506.91, L_straight= 498.08, slack=  8.83, T_bat= 31.44, T_rov= 0.50, F_drag_cable=(-5.24,  39.63), Fy_cmd=-75.00, desired=  0.75, ret=  0.76, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
