[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
AUTO_L_6: t=0.10, T=0.81, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.00, desired= -0.20, ret= -0.02, exp=REG_SIGN_ACC
AUTO_L_6: t=34.40, T=15.46, Trupt=50.00, Tcible=25.00, est_dT_dL=-117.98, desired= -0.04, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=34.50, T=15.46, Trupt=50.00, Tcible=25.00, est_dT_dL= -99.26, desired= -0.05, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=34.60, T=15.46, Trupt=50.00, Tcible=25.00, est_dT_dL=-105.78, desired= -0.05, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=34.70, T=15.46, Trupt=50.00, Tcible=25.00, est_dT_dL=-208.77, desired= -0.02, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=34.80, T=15.44, Trupt=50.00, Tcible=25.00, est_dT_dL= 209.97, desired=  0.02, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=34.90, T=15.40, Trupt=50.00, Tcible=25.00, est_dT_dL=  72.26, desired=  0.07, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=35.00, T=15.35, Trupt=50.00, Tcible=25.00, est_dT_dL=  62.78, desired=  0.08, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=35.10, T=15.29, Trupt=50.00, Tcible=25.00, est_dT_dL=  75.10, desired=  0.06, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=35.20, T=15.24, Trupt=50.00, Tcible=25.00, est_dT_dL= 112.04, desired=  0.04, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=35.30, T=15.21, Trupt=50.00, Tcible=25.00, est_dT_dL= 266.76, desired=  0.02, ret=  0.02, exp=REG_T_ACC
AUTO_L_6: t=35.40, T=15.20, Trupt=50.00, Tcible=25.00, est_dT_dL=-522.81, desired= -0.01, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=35.50, T=15.19, Trupt=50.00, Tcible=25.00, est_dT_dL=-126.33, desired= -0.04, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=35.60, T=15.21, Trupt=50.00, Tcible=25.00, est_dT_dL= -70.19, desired= -0.07, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=35.70, T=15.23, Trupt=50.00, Tcible=25.00, est_dT_dL= -48.28, desired= -0.10, ret= -0.01, exp=REG_T_ACC
AUTO_L_6: t=35.80, T=15.25, Trupt=50.00, Tcible=25.00, est_dT_dL= -37.19, desired= -0.13, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=35.90, T=15.28, Trupt=50.00, Tcible=25.00, est_dT_dL= -31.95, desired= -0.15, ret= -0.04, exp=REG_T_ACC
AUTO_L_6: t=36.00, T=15.31, Trupt=50.00, Tcible=25.00, est_dT_dL= -91.18, desired= -0.05, ret= -0.04, exp=REG_T_ACC
AUTO_L_6: t=36.10, T=15.29, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.08, desired=-59.78, ret= -0.09, exp=REG_T_ACC
AUTO_L_6: t=36.20, T=15.46, Trupt=50.00, Tcible=25.00, est_dT_dL= -15.37, desired= -0.31, ret= -0.11, exp=REG_T_ACC
AUTO_L_6: t=36.30, T=15.54, Trupt=50.00, Tcible=25.00, est_dT_dL= -12.26, desired= -0.39, ret= -0.14, exp=REG_T_ACC
AUTO_L_6: t=36.40, T=15.65, Trupt=50.00, Tcible=25.00, est_dT_dL= -10.79, desired= -0.43, ret= -0.17, exp=REG_T_ACC
AUTO_L_6: t=36.50, T=15.80, Trupt=50.00, Tcible=25.00, est_dT_dL= -10.23, desired= -0.45, ret= -0.19, exp=REG_T_ACC
AUTO_L_6: t=36.60, T=15.96, Trupt=50.00, Tcible=25.00, est_dT_dL=  -9.51, desired= -0.48, ret= -0.22, exp=REG_T_ACC
AUTO_L_6: t=36.70, T=16.26, Trupt=50.00, Tcible=25.00, est_dT_dL= -10.18, desired= -0.43, ret= -0.24, exp=REG_T_ACC
AUTO_L_6: t=36.80, T=16.51, Trupt=50.00, Tcible=25.00, est_dT_dL= -10.05, desired= -0.42, ret= -0.26, exp=REG_T_ACC
AUTO_L_6: t=36.90, T=16.76, Trupt=50.00, Tcible=25.00, est_dT_dL=  -9.88, desired= -0.42, ret= -0.28, exp=REG_T_ACC
AUTO_L_6: t=37.00, T=17.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -9.76, desired= -0.41, ret= -0.29, exp=REG_T_ACC
AUTO_L_6: t=37.10, T=17.23, Trupt=50.00, Tcible=25.00, est_dT_dL=  -9.79, desired= -0.40, ret= -0.30, exp=REG_T_ACC
AUTO_L_6: t=37.20, T=17.44, Trupt=50.00, Tcible=25.00, est_dT_dL=  -9.02, desired= -0.42, ret= -0.31, exp=REG_T_ACC
AUTO_L_6: t=37.30, T=17.68, Trupt=50.00, Tcible=25.00, est_dT_dL=  -8.93, desired= -0.41, ret= -0.32, exp=REG_T_ACC
AUTO_L_6: t=37.40, T=17.90, Trupt=50.00, Tcible=25.00, est_dT_dL=  -8.72, desired= -0.41, ret= -0.33, exp=REG_T_ACC
AUTO_L_6: t=37.50, T=18.10, Trupt=50.00, Tcible=25.00, est_dT_dL=  -8.36, desired= -0.41, ret= -0.34, exp=REG_T_ACC
AUTO_L_6: t=37.60, T=18.31, Trupt=50.00, Tcible=25.00, est_dT_dL=  -8.08, desired= -0.41, ret= -0.35, exp=REG_T_ACC
AUTO_L_6: t=37.70, T=18.50, Trupt=50.00, Tcible=25.00, est_dT_dL=  -7.41, desired= -0.44, ret= -0.36, exp=REG_T_ACC
AUTO_L_6: t=37.80, T=18.75, Trupt=50.00, Tcible=25.00, est_dT_dL=  -7.13, desired= -0.44, ret= -0.36, exp=REG_T_ACC
AUTO_L_6: t=37.90, T=18.98, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.88, desired= -0.44, ret= -0.37, exp=REG_T_ACC
AUTO_L_6: t=38.00, T=19.20, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.61, desired= -0.44, ret= -0.38, exp=REG_T_ACC
AUTO_L_6: t=38.10, T=19.41, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.36, desired= -0.44, ret= -0.38, exp=REG_T_ACC
AUTO_L_6: t=38.20, T=19.61, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.18, desired= -0.44, ret= -0.39, exp=REG_T_ACC
AUTO_L_6: t=38.30, T=19.78, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.85, desired= -0.45, ret= -0.40, exp=REG_T_ACC
AUTO_L_6: t=38.40, T=19.96, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.64, desired= -0.45, ret= -0.40, exp=REG_T_ACC
AUTO_L_6: t=38.50, T=20.14, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.46, desired= -0.45, ret= -0.40, exp=REG_T_ACC
AUTO_L_6: t=38.60, T=20.29, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.24, desired= -0.45, ret= -0.41, exp=REG_T_ACC
AUTO_L_6: t=38.70, T=20.44, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.04, desired= -0.45, ret= -0.41, exp=REG_T_ACC
AUTO_L_6: t=38.80, T=20.59, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.72, desired= -0.47, ret= -0.42, exp=REG_T_ACC
AUTO_L_6: t=38.90, T=20.78, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.52, desired= -0.47, ret= -0.42, exp=REG_T_ACC
AUTO_L_6: t=39.00, T=20.95, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.35, desired= -0.47, ret= -0.43, exp=REG_T_ACC
AUTO_L_6: t=39.10, T=21.11, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.17, desired= -0.47, ret= -0.43, exp=REG_T_ACC
AUTO_L_6: t=39.20, T=21.25, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.00, desired= -0.47, ret= -0.44, exp=REG_T_ACC
AUTO_L_6: t=39.30, T=21.39, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.87, desired= -0.47, ret= -0.44, exp=REG_T_ACC
AUTO_L_6: t=39.40, T=21.50, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.67, desired= -0.48, ret= -0.44, exp=REG_T_ACC
AUTO_L_6: t=39.50, T=21.64, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.55, desired= -0.47, ret= -0.45, exp=REG_T_ACC
AUTO_L_6: t=39.60, T=21.93, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.81, desired= -0.40, ret= -0.44, exp=REG_T_ACC
AUTO_L_6: t=39.70, T=21.63, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.75, desired= -0.61, ret= -0.46, exp=REG_T_ACC
AUTO_L_6: t=39.80, T=22.14, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.55, desired= -0.40, ret= -0.45, exp=REG_T_ACC
AUTO_L_6: t=39.90, T=21.94, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.65, desired= -0.58, ret= -0.47, exp=REG_T_ACC
AUTO_L_6: t=40.00, T=22.33, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.10, desired= -0.43, ret= -0.46, exp=REG_T_ACC
AUTO_L_6: t=40.10, T=22.21, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.47, desired= -0.56, ret= -0.47, exp=REG_T_ACC
AUTO_L_6: t=40.20, T=22.56, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.89, desired= -0.42, ret= -0.47, exp=REG_T_ACC
AUTO_L_6: t=40.30, T=22.39, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.19, desired= -0.60, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=40.40, T=22.85, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.93, desired= -0.37, ret= -0.47, exp=REG_T_ACC
AUTO_L_6: t=40.50, T=22.45, Trupt=50.00, Tcible=25.00, est_dT_dL=  -1.74, desired= -0.74, ret= -0.50, exp=REG_T_ACC
AUTO_L_6: t=40.60, T=23.45, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.26, desired= -0.24, ret= -0.47, exp=REG_T_ACC
AUTO_L_6: t=40.70, T=22.53, Trupt=50.00, Tcible=25.00, est_dT_dL=  -1.91, desired= -0.65, ret= -0.49, exp=REG_T_ACC
AUTO_L_6: t=40.80, T=23.10, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.02, desired= -0.47, ret= -0.49, exp=REG_T_ACC
AUTO_L_6: t=40.90, T=23.09, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.41, desired= -0.40, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=41.00, T=22.71, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.80, desired= -1.43, ret= -0.53, exp=REG_T_ACC
AUTO_L_6: t=41.10, T=24.77, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.29, desired= -0.02, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=41.20, T=22.92, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.74, desired= -1.41, ret= -0.53, exp=REG_T_ACC
AUTO_L_6: t=41.30, T=24.77, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.88, desired= -0.02, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=41.40, T=22.89, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.10, desired=-10.95, ret= -0.53, exp=REG_T_ACC
AUTO_L_6: t=41.50, T=24.75, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.65, desired= -0.03, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=41.60, T=22.87, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.17, desired=  0.91, ret= -0.43, exp=REG_T_ACC
AUTO_L_6: t=41.70, T=20.74, Trupt=50.00, Tcible=25.00, est_dT_dL=   3.67, desired=  0.58, ret= -0.38, exp=REG_T_ACC
AUTO_L_6: t=41.80, T=18.81, Trupt=50.00, Tcible=25.00, est_dT_dL=   8.97, desired=  0.34, ret= -0.33, exp=REG_T_ACC
AUTO_L_6: t=41.90, T=17.17, Trupt=50.00, Tcible=25.00, est_dT_dL=  12.81, desired=  0.31, ret= -0.28, exp=REG_T_ACC
AUTO_L_6: t=42.00, T=15.83, Trupt=50.00, Tcible=25.00, est_dT_dL=  15.58, desired=  0.29, ret= -0.23, exp=REG_T_ACC
AUTO_L_6: t=42.10, T=14.77, Trupt=50.00, Tcible=25.00, est_dT_dL=  24.27, desired=  0.21, ret= -0.18, exp=REG_T_ACC
AUTO_L_6: t=42.20, T=14.05, Trupt=50.00, Tcible=25.00, est_dT_dL=  23.17, desired=  0.24, ret= -0.14, exp=REG_T_ACC
AUTO_L_6: t=42.30, T=13.55, Trupt=50.00, Tcible=25.00, est_dT_dL=  32.63, desired=  0.18, ret= -0.11, exp=REG_T_ACC
AUTO_L_6: t=42.40, T=13.25, Trupt=50.00, Tcible=25.00, est_dT_dL=  31.41, desired=  0.19, ret= -0.08, exp=REG_T_ACC
AUTO_L_6: t=42.50, T=13.03, Trupt=50.00, Tcible=25.00, est_dT_dL=  44.63, desired=  0.13, ret= -0.06, exp=REG_T_ACC
AUTO_L_6: t=42.60, T=12.89, Trupt=50.00, Tcible=25.00, est_dT_dL=  45.22, desired=  0.13, ret= -0.04, exp=REG_T_ACC
AUTO_L_6: t=42.70, T=12.79, Trupt=50.00, Tcible=25.00, est_dT_dL=  43.68, desired=  0.14, ret= -0.02, exp=REG_T_ACC
AUTO_L_6: t=42.80, T=12.71, Trupt=50.00, Tcible=25.00, est_dT_dL=  41.69, desired=  0.15, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=42.90, T=12.65, Trupt=50.00, Tcible=25.00, est_dT_dL=  39.70, desired=  0.16, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=43.00, T=12.58, Trupt=50.00, Tcible=25.00, est_dT_dL=  38.13, desired=  0.16, ret=  0.03, exp=REG_T_ACC
AUTO_L_6: t=43.10, T=12.51, Trupt=50.00, Tcible=25.00, est_dT_dL=  37.75, desired=  0.17, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=43.20, T=12.45, Trupt=50.00, Tcible=25.00, est_dT_dL=  42.76, desired=  0.15, ret=  0.05, exp=REG_T_ACC
AUTO_L_6: t=43.30, T=12.40, Trupt=50.00, Tcible=25.00, est_dT_dL=  63.08, desired=  0.10, ret=  0.06, exp=REG_T_ACC
AUTO_L_6: t=43.40, T=12.37, Trupt=50.00, Tcible=25.00, est_dT_dL= 508.06, desired=  0.01, ret=  0.05, exp=REG_T_ACC
AUTO_L_6: t=43.50, T=12.37, Trupt=50.00, Tcible=25.00, est_dT_dL= -57.50, desired= -0.11, ret=  0.04, exp=REG_T_ACC
AUTO_L_6: t=43.60, T=12.42, Trupt=50.00, Tcible=25.00, est_dT_dL= -22.59, desired= -0.28, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=43.70, T=12.52, Trupt=50.00, Tcible=25.00, est_dT_dL= -10.84, desired= -0.58, ret= -0.05, exp=REG_T_ACC
AUTO_L_6: t=43.80, T=12.65, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.87, desired= -2.15, ret= -0.10, exp=REG_T_ACC
AUTO_L_6: t=43.90, T=12.82, Trupt=50.00, Tcible=25.00, est_dT_dL=  12.93, desired=  0.47, ret= -0.05, exp=REG_T_ACC
AUTO_L_6: t=44.00, T=12.64, Trupt=50.00, Tcible=25.00, est_dT_dL=   8.22, desired=  0.75, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=44.10, T=12.48, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.44, desired= -1.15, ret= -0.05, exp=REG_T_ACC
AUTO_L_6: t=44.20, T=12.57, Trupt=50.00, Tcible=25.00, est_dT_dL= -39.67, desired= -0.16, ret= -0.06, exp=REG_T_ACC
AUTO_L_6: t=44.30, T=12.60, Trupt=50.00, Tcible=25.00, est_dT_dL= -14.30, desired= -0.43, ret= -0.09, exp=REG_T_ACC
AUTO_L_6: t=44.40, T=12.72, Trupt=50.00, Tcible=25.00, est_dT_dL= -12.14, desired= -0.51, ret= -0.14, exp=REG_T_ACC
AUTO_L_6: t=44.50, T=12.95, Trupt=50.00, Tcible=25.00, est_dT_dL= -12.06, desired= -0.50, ret= -0.17, exp=REG_T_ACC
AUTO_L_6: t=44.60, T=13.27, Trupt=50.00, Tcible=25.00, est_dT_dL= -12.31, desired= -0.48, ret= -0.20, exp=REG_T_ACC
AUTO_L_6: t=44.70, T=13.64, Trupt=50.00, Tcible=25.00, est_dT_dL= -12.56, desired= -0.45, ret= -0.23, exp=REG_T_ACC
AUTO_L_6: t=44.80, T=14.03, Trupt=50.00, Tcible=25.00, est_dT_dL= -12.89, desired= -0.43, ret= -0.25, exp=REG_T_ACC
AUTO_L_6: t=44.90, T=14.41, Trupt=50.00, Tcible=25.00, est_dT_dL= -12.98, desired= -0.41, ret= -0.26, exp=REG_T_ACC
AUTO_L_6: t=45.00, T=14.75, Trupt=50.00, Tcible=25.00, est_dT_dL= -14.64, desired= -0.35, ret= -0.27, exp=REG_T_ACC
AUTO_L_6: t=45.10, T=14.96, Trupt=50.00, Tcible=25.00, est_dT_dL= -14.46, desired= -0.35, ret= -0.28, exp=REG_T_ACC
AUTO_L_6: t=45.20, T=15.14, Trupt=50.00, Tcible=25.00, est_dT_dL= -13.19, desired= -0.37, ret= -0.29, exp=REG_T_ACC
AUTO_L_6: t=45.30, T=15.37, Trupt=50.00, Tcible=25.00, est_dT_dL= -12.71, desired= -0.38, ret= -0.30, exp=REG_T_ACC
AUTO_L_6: t=45.40, T=15.60, Trupt=50.00, Tcible=25.00, est_dT_dL= -12.07, desired= -0.39, ret= -0.31, exp=REG_T_ACC
AUTO_L_6: t=45.50, T=15.84, Trupt=50.00, Tcible=25.00, est_dT_dL= -11.32, desired= -0.40, ret= -0.32, exp=REG_T_ACC
AUTO_L_6: t=45.60, T=16.11, Trupt=50.00, Tcible=25.00, est_dT_dL= -10.54, desired= -0.42, ret= -0.33, exp=REG_T_ACC
AUTO_L_6: t=45.70, T=16.42, Trupt=50.00, Tcible=25.00, est_dT_dL=  -9.82, desired= -0.44, ret= -0.34, exp=REG_T_ACC
AUTO_L_6: t=45.80, T=16.75, Trupt=50.00, Tcible=25.00, est_dT_dL=  -9.24, desired= -0.45, ret= -0.35, exp=REG_T_ACC
AUTO_L_6: t=45.90, T=17.09, Trupt=50.00, Tcible=25.00, est_dT_dL=  -8.82, desired= -0.45, ret= -0.36, exp=REG_T_ACC
AUTO_L_6: t=46.00, T=17.42, Trupt=50.00, Tcible=25.00, est_dT_dL=  -8.51, desired= -0.44, ret= -0.37, exp=REG_T_ACC
AUTO_L_6: t=46.10, T=17.72, Trupt=50.00, Tcible=25.00, est_dT_dL=  -8.53, desired= -0.43, ret= -0.37, exp=REG_T_ACC
AUTO_L_6: t=46.20, T=17.94, Trupt=50.00, Tcible=25.00, est_dT_dL=  -8.41, desired= -0.42, ret= -0.38, exp=REG_T_ACC
AUTO_L_6: t=46.30, T=18.11, Trupt=50.00, Tcible=25.00, est_dT_dL=  -8.02, desired= -0.43, ret= -0.38, exp=REG_T_ACC
AUTO_L_6: t=46.40, T=18.29, Trupt=50.00, Tcible=25.00, est_dT_dL=  -7.69, desired= -0.44, ret= -0.39, exp=REG_T_ACC
AUTO_L_6: t=46.50, T=18.48, Trupt=50.00, Tcible=25.00, est_dT_dL=  -7.37, desired= -0.44, ret= -0.39, exp=REG_T_ACC
AUTO_L_6: t=46.60, T=18.68, Trupt=50.00, Tcible=25.00, est_dT_dL=  -7.02, desired= -0.45, ret= -0.40, exp=REG_T_ACC
AUTO_L_6: t=46.70, T=18.89, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.63, desired= -0.46, ret= -0.41, exp=REG_T_ACC
AUTO_L_6: t=46.80, T=19.12, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.25, desired= -0.47, ret= -0.41, exp=REG_T_ACC
AUTO_L_6: t=46.90, T=19.37, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.90, desired= -0.48, ret= -0.42, exp=REG_T_ACC
AUTO_L_6: t=47.00, T=19.63, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.62, desired= -0.48, ret= -0.42, exp=REG_T_ACC
AUTO_L_6: t=47.10, T=19.87, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.41, desired= -0.47, ret= -0.43, exp=REG_T_ACC
AUTO_L_6: t=47.20, T=20.08, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.31, desired= -0.46, ret= -0.43, exp=REG_T_ACC
AUTO_L_6: t=47.30, T=20.23, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.17, desired= -0.46, ret= -0.44, exp=REG_T_ACC
AUTO_L_6: t=47.40, T=20.34, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.95, desired= -0.47, ret= -0.44, exp=REG_T_ACC
AUTO_L_6: t=47.50, T=20.48, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.76, desired= -0.47, ret= -0.44, exp=REG_T_ACC
AUTO_L_6: t=47.60, T=20.62, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.58, desired= -0.48, ret= -0.45, exp=REG_T_ACC
AUTO_L_6: t=47.70, T=20.77, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.38, desired= -0.48, ret= -0.45, exp=REG_T_ACC
AUTO_L_6: t=47.80, T=20.92, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.16, desired= -0.49, ret= -0.45, exp=REG_T_ACC
AUTO_L_6: t=47.90, T=21.09, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.93, desired= -0.50, ret= -0.46, exp=REG_T_ACC
AUTO_L_6: t=48.00, T=21.27, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.73, desired= -0.50, ret= -0.46, exp=REG_T_ACC
AUTO_L_6: t=48.10, T=21.36, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.33, desired= -0.55, ret= -0.47, exp=REG_T_ACC
AUTO_L_6: t=48.20, T=21.79, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.80, desired= -0.42, ret= -0.47, exp=REG_T_ACC
AUTO_L_6: t=48.30, T=21.65, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.14, desired= -0.53, ret= -0.47, exp=REG_T_ACC
AUTO_L_6: t=48.40, T=21.89, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.39, desired= -0.46, ret= -0.47, exp=REG_T_ACC
AUTO_L_6: t=48.50, T=21.86, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.00, desired= -0.52, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=48.60, T=22.06, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.10, desired= -0.47, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=48.70, T=22.07, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.79, desired= -0.52, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=48.80, T=22.26, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.85, desired= -0.48, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=48.90, T=22.27, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.51, desired= -0.54, ret= -0.49, exp=REG_T_ACC
AUTO_L_6: t=49.00, T=22.52, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.63, desired= -0.47, ret= -0.49, exp=REG_T_ACC
AUTO_L_6: t=49.10, T=22.48, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.36, desired= -0.54, ret= -0.49, exp=REG_T_ACC
AUTO_L_6: t=49.20, T=22.67, Trupt=50.00, Tcible=25.00, est_dT_dL=  -1.84, desired= -0.63, ret= -0.51, exp=REG_T_ACC
AUTO_L_6: t=49.30, T=23.29, Trupt=50.00, Tcible=25.00, est_dT_dL=  -3.40, desired= -0.25, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=49.40, T=22.31, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.87, desired= -1.54, ret= -0.53, exp=REG_T_ACC
AUTO_L_6: t=49.50, T=24.30, Trupt=50.00, Tcible=25.00, est_dT_dL=  -5.00, desired= -0.07, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=49.60, T=22.59, Trupt=50.00, Tcible=25.00, est_dT_dL=  -1.10, desired= -1.10, ret= -0.53, exp=REG_T_ACC
AUTO_L_6: t=49.70, T=24.50, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.91, desired= -0.05, ret= -0.49, exp=REG_T_ACC
AUTO_L_6: t=49.80, T=22.67, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.84, desired= -1.38, ret= -0.54, exp=REG_T_ACC
AUTO_L_6: t=49.90, T=24.57, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.58, desired= -0.05, ret= -0.49, exp=REG_T_ACC
AUTO_L_6: t=50.00, T=22.71, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.39, desired= -2.96, ret= -0.54, exp=REG_T_ACC
AUTO_L_6: t=50.10, T=24.61, Trupt=50.00, Tcible=25.00, est_dT_dL=  -4.20, desired= -0.05, ret= -0.49, exp=REG_T_ACC
AUTO_L_6: t=50.20, T=22.74, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.14, desired= -7.79, ret= -0.54, exp=REG_T_ACC
AUTO_L_6: t=50.30, T=24.64, Trupt=50.00, Tcible=25.00, est_dT_dL=  -2.64, desired= -0.07, ret= -0.49, exp=REG_T_ACC
AUTO_L_6: t=50.40, T=22.85, Trupt=50.00, Tcible=25.00, est_dT_dL=  -1.06, desired= -1.01, ret= -0.54, exp=REG_T_ACC
AUTO_L_6: t=50.50, T=24.77, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.91, desired= -0.12, ret= -0.50, exp=REG_T_ACC
AUTO_L_6: t=50.60, T=23.20, Trupt=50.00, Tcible=25.00, est_dT_dL=  -1.18, desired= -0.76, ret= -0.53, exp=REG_T_ACC
AUTO_L_6: t=50.70, T=24.11, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.77, desired=  0.58, ret= -0.48, exp=REG_T_ACC
AUTO_L_6: t=50.80, T=22.13, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.07, desired=  1.34, ret= -0.43, exp=REG_T_ACC
AUTO_L_6: t=50.90, T=19.99, Trupt=50.00, Tcible=25.00, est_dT_dL=   9.16, desired=  0.27, ret= -0.38, exp=REG_T_ACC
AUTO_L_6: t=51.00, T=18.06, Trupt=50.00, Tcible=25.00, est_dT_dL=   9.52, desired=  0.36, ret= -0.33, exp=REG_T_ACC
AUTO_L_6: t=51.10, T=16.39, Trupt=50.00, Tcible=25.00, est_dT_dL=  17.56, desired=  0.25, ret= -0.28, exp=REG_T_ACC
AUTO_L_6: t=51.20, T=14.99, Trupt=50.00, Tcible=25.00, est_dT_dL=  17.35, desired=  0.29, ret= -0.23, exp=REG_T_ACC
AUTO_L_6: t=51.30, T=13.87, Trupt=50.00, Tcible=25.00, est_dT_dL=  25.90, desired=  0.21, ret= -0.18, exp=REG_T_ACC
AUTO_L_6: t=51.40, T=13.10, Trupt=50.00, Tcible=25.00, est_dT_dL=  25.36, desired=  0.23, ret= -0.14, exp=REG_T_ACC
AUTO_L_6: t=51.50, T=12.56, Trupt=50.00, Tcible=25.00, est_dT_dL=  35.42, desired=  0.18, ret= -0.11, exp=REG_T_ACC
