[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
AUTO_L_6: t=0.10, L= 110.00, est_dT_dL=   0.00, y_rov=-100.00, vy_rov= -0.01, T=0.81, prev_cmd=  0.00, ret1= -0.02, ret= -0.02, dL_dt=  0.00, dt=  0.10, Gamma=  0.50, desired= -0.20, exp=REG_SIGN_ACC
AUTO_L_6: t=29.50, L= 88.13, est_dT_dL=   0.09, y_rov=-87.05, vy_rov=  0.82, T=10.71, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-30.93, exp=REG_T_ACC
AUTO_L_6: t=29.60, L= 88.04, est_dT_dL=   0.10, y_rov=-86.97, vy_rov=  0.87, T=10.76, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-28.44, exp=REG_T_ACC
AUTO_L_6: t=29.70, L= 87.94, est_dT_dL=   0.11, y_rov=-86.88, vy_rov=  0.92, T=10.81, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-26.36, exp=REG_T_ACC
AUTO_L_6: t=29.80, L= 87.84, est_dT_dL=   0.05, y_rov=-86.78, vy_rov=  0.96, T=10.87, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-62.40, exp=REG_T_ACC
AUTO_L_6: t=29.90, L= 87.74, est_dT_dL=  -0.03, y_rov=-86.68, vy_rov=  0.96, T=10.88, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 108.41, exp=REG_T_ACC
AUTO_L_6: t=30.00, L= 87.65, est_dT_dL=  -0.03, y_rov=-86.59, vy_rov=  0.92, T=10.82, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 83.93, exp=REG_T_ACC
AUTO_L_6: t=30.10, L= 87.56, est_dT_dL=  -0.03, y_rov=-86.51, vy_rov=  0.87, T=10.76, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 86.98, exp=REG_T_ACC
AUTO_L_6: t=30.20, L= 87.47, est_dT_dL=  -0.03, y_rov=-86.42, vy_rov=  0.82, T=10.70, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 92.92, exp=REG_T_ACC
AUTO_L_6: t=30.30, L= 87.39, est_dT_dL=  -0.03, y_rov=-86.35, vy_rov=  0.77, T=10.65, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 104.82, exp=REG_T_ACC
AUTO_L_6: t=30.40, L= 87.32, est_dT_dL=   0.06, y_rov=-86.27, vy_rov=  0.72, T=10.60, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-46.16, exp=REG_T_ACC
AUTO_L_6: t=30.50, L= 87.24, est_dT_dL=   0.08, y_rov=-86.20, vy_rov=  0.77, T=10.63, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-35.48, exp=REG_T_ACC
AUTO_L_6: t=30.60, L= 87.15, est_dT_dL=   0.09, y_rov=-86.11, vy_rov=  0.82, T=10.68, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-31.97, exp=REG_T_ACC
AUTO_L_6: t=30.70, L= 87.06, est_dT_dL=   0.10, y_rov=-86.03, vy_rov=  0.87, T=10.73, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-29.67, exp=REG_T_ACC
AUTO_L_6: t=30.80, L= 86.97, est_dT_dL=   0.11, y_rov=-85.94, vy_rov=  0.92, T=10.78, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-27.36, exp=REG_T_ACC
AUTO_L_6: t=30.90, L= 86.87, est_dT_dL=   0.05, y_rov=-85.84, vy_rov=  0.96, T=10.84, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-64.21, exp=REG_T_ACC
AUTO_L_6: t=31.00, L= 86.77, est_dT_dL=  -0.03, y_rov=-85.74, vy_rov=  0.96, T=10.84, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 115.78, exp=REG_T_ACC
AUTO_L_6: t=31.10, L= 86.67, est_dT_dL=  -0.03, y_rov=-85.65, vy_rov=  0.92, T=10.79, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 90.66, exp=REG_T_ACC
AUTO_L_6: t=31.20, L= 86.58, est_dT_dL=  -0.03, y_rov=-85.56, vy_rov=  0.87, T=10.73, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 92.76, exp=REG_T_ACC
AUTO_L_6: t=31.30, L= 86.50, est_dT_dL=  -0.03, y_rov=-85.48, vy_rov=  0.82, T=10.68, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 100.85, exp=REG_T_ACC
AUTO_L_6: t=31.40, L= 86.42, est_dT_dL=  -0.03, y_rov=-85.41, vy_rov=  0.77, T=10.63, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 110.18, exp=REG_T_ACC
AUTO_L_6: t=31.50, L= 86.34, est_dT_dL=   0.06, y_rov=-85.33, vy_rov=  0.72, T=10.58, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-47.60, exp=REG_T_ACC
AUTO_L_6: t=31.60, L= 86.26, est_dT_dL=   0.08, y_rov=-85.26, vy_rov=  0.77, T=10.61, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-36.63, exp=REG_T_ACC
AUTO_L_6: t=31.70, L= 86.18, est_dT_dL=   0.09, y_rov=-85.17, vy_rov=  0.82, T=10.65, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-33.21, exp=REG_T_ACC
AUTO_L_6: t=31.80, L= 86.09, est_dT_dL=   0.09, y_rov=-85.09, vy_rov=  0.87, T=10.70, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-30.83, exp=REG_T_ACC
AUTO_L_6: t=31.90, L= 85.99, est_dT_dL=   0.10, y_rov=-85.00, vy_rov=  0.92, T=10.75, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-28.55, exp=REG_T_ACC
AUTO_L_6: t=32.00, L= 85.89, est_dT_dL=   0.04, y_rov=-84.90, vy_rov=  0.97, T=10.81, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-65.41, exp=REG_T_ACC
AUTO_L_6: t=32.10, L= 85.79, est_dT_dL=  -0.02, y_rov=-84.80, vy_rov=  0.97, T=10.81, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 121.50, exp=REG_T_ACC
AUTO_L_6: t=32.20, L= 85.70, est_dT_dL=  -0.03, y_rov=-84.71, vy_rov=  0.92, T=10.76, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 94.76, exp=REG_T_ACC
AUTO_L_6: t=32.30, L= 85.61, est_dT_dL=  -0.03, y_rov=-84.62, vy_rov=  0.87, T=10.70, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 98.64, exp=REG_T_ACC
AUTO_L_6: t=32.40, L= 85.52, est_dT_dL=  -0.03, y_rov=-84.54, vy_rov=  0.82, T=10.65, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 107.75, exp=REG_T_ACC
AUTO_L_6: t=32.50, L= 85.44, est_dT_dL=  -0.02, y_rov=-84.46, vy_rov=  0.77, T=10.60, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 117.96, exp=REG_T_ACC
AUTO_L_6: t=32.60, L= 85.37, est_dT_dL=   0.06, y_rov=-84.39, vy_rov=  0.72, T=10.56, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-50.38, exp=REG_T_ACC
AUTO_L_6: t=32.70, L= 85.29, est_dT_dL=   0.07, y_rov=-84.31, vy_rov=  0.77, T=10.59, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-38.44, exp=REG_T_ACC
AUTO_L_6: t=32.80, L= 85.20, est_dT_dL=   0.08, y_rov=-84.23, vy_rov=  0.82, T=10.63, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-34.36, exp=REG_T_ACC
AUTO_L_6: t=32.90, L= 85.11, est_dT_dL=   0.09, y_rov=-84.15, vy_rov=  0.87, T=10.67, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-31.85, exp=REG_T_ACC
AUTO_L_6: t=33.00, L= 85.02, est_dT_dL=   0.10, y_rov=-84.05, vy_rov=  0.92, T=10.72, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-29.79, exp=REG_T_ACC
AUTO_L_6: t=33.10, L= 84.92, est_dT_dL=   0.04, y_rov=-83.96, vy_rov=  0.97, T=10.77, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-67.43, exp=REG_T_ACC
AUTO_L_6: t=33.20, L= 84.82, est_dT_dL=  -0.02, y_rov=-83.86, vy_rov=  0.97, T=10.78, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 133.34, exp=REG_T_ACC
AUTO_L_6: t=33.30, L= 84.72, est_dT_dL=  -0.03, y_rov=-83.77, vy_rov=  0.92, T=10.73, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 101.33, exp=REG_T_ACC
AUTO_L_6: t=33.40, L= 84.63, est_dT_dL=  -0.03, y_rov=-83.68, vy_rov=  0.87, T=10.67, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 105.42, exp=REG_T_ACC
AUTO_L_6: t=33.50, L= 84.55, est_dT_dL=  -0.02, y_rov=-83.60, vy_rov=  0.82, T=10.63, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 115.43, exp=REG_T_ACC
AUTO_L_6: t=33.60, L= 84.47, est_dT_dL=  -0.02, y_rov=-83.52, vy_rov=  0.77, T=10.58, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 132.75, exp=REG_T_ACC
AUTO_L_6: t=33.70, L= 84.39, est_dT_dL=   0.05, y_rov=-83.45, vy_rov=  0.73, T=10.54, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-51.79, exp=REG_T_ACC
AUTO_L_6: t=33.80, L= 84.31, est_dT_dL=   0.07, y_rov=-83.37, vy_rov=  0.77, T=10.57, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-40.28, exp=REG_T_ACC
AUTO_L_6: t=33.90, L= 84.23, est_dT_dL=   0.08, y_rov=-83.29, vy_rov=  0.82, T=10.60, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-35.77, exp=REG_T_ACC
AUTO_L_6: t=34.00, L= 84.14, est_dT_dL=   0.09, y_rov=-83.20, vy_rov=  0.87, T=10.65, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-33.13, exp=REG_T_ACC
AUTO_L_6: t=34.10, L= 84.04, est_dT_dL=   0.09, y_rov=-83.11, vy_rov=  0.92, T=10.69, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-30.98, exp=REG_T_ACC
AUTO_L_6: t=34.20, L= 83.94, est_dT_dL=   0.04, y_rov=-83.01, vy_rov=  0.97, T=10.74, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-69.46, exp=REG_T_ACC
AUTO_L_6: t=34.30, L= 83.84, est_dT_dL=  -0.02, y_rov=-82.92, vy_rov=  0.97, T=10.74, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 147.24, exp=REG_T_ACC
AUTO_L_6: t=34.40, L= 83.75, est_dT_dL=  -0.03, y_rov=-82.83, vy_rov=  0.92, T=10.70, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 108.60, exp=REG_T_ACC
AUTO_L_6: t=34.50, L= 83.66, est_dT_dL=  -0.03, y_rov=-82.74, vy_rov=  0.87, T=10.65, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 112.90, exp=REG_T_ACC
AUTO_L_6: t=34.60, L= 83.57, est_dT_dL=  -0.02, y_rov=-82.66, vy_rov=  0.82, T=10.60, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 121.18, exp=REG_T_ACC
AUTO_L_6: t=34.70, L= 83.49, est_dT_dL=  -0.02, y_rov=-82.58, vy_rov=  0.77, T=10.56, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 139.23, exp=REG_T_ACC
AUTO_L_6: t=34.80, L= 83.42, est_dT_dL=   0.05, y_rov=-82.51, vy_rov=  0.73, T=10.52, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-53.97, exp=REG_T_ACC
AUTO_L_6: t=34.90, L= 83.34, est_dT_dL=   0.07, y_rov=-82.43, vy_rov=  0.77, T=10.54, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-41.98, exp=REG_T_ACC
AUTO_L_6: t=35.00, L= 83.25, est_dT_dL=   0.07, y_rov=-82.35, vy_rov=  0.82, T=10.58, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-37.51, exp=REG_T_ACC
AUTO_L_6: t=35.10, L= 83.16, est_dT_dL=   0.08, y_rov=-82.26, vy_rov=  0.87, T=10.62, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-34.29, exp=REG_T_ACC
AUTO_L_6: t=35.20, L= 83.07, est_dT_dL=   0.09, y_rov=-82.17, vy_rov=  0.92, T=10.66, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-32.21, exp=REG_T_ACC
AUTO_L_6: t=35.30, L= 82.97, est_dT_dL=   0.04, y_rov=-82.07, vy_rov=  0.97, T=10.71, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-73.47, exp=REG_T_ACC
AUTO_L_6: t=35.40, L= 82.87, est_dT_dL=  -0.02, y_rov=-81.97, vy_rov=  0.97, T=10.71, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 153.81, exp=REG_T_ACC
AUTO_L_6: t=35.50, L= 82.77, est_dT_dL=  -0.02, y_rov=-81.88, vy_rov=  0.92, T=10.67, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 115.99, exp=REG_T_ACC
AUTO_L_6: t=35.60, L= 82.68, est_dT_dL=  -0.02, y_rov=-81.80, vy_rov=  0.87, T=10.62, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 121.11, exp=REG_T_ACC
AUTO_L_6: t=35.70, L= 82.60, est_dT_dL=  -0.02, y_rov=-81.71, vy_rov=  0.82, T=10.58, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 133.41, exp=REG_T_ACC
AUTO_L_6: t=35.80, L= 82.52, est_dT_dL=  -0.02, y_rov=-81.64, vy_rov=  0.77, T=10.54, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 151.04, exp=REG_T_ACC
AUTO_L_6: t=35.90, L= 82.44, est_dT_dL=   0.05, y_rov=-81.56, vy_rov=  0.73, T=10.50, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-56.18, exp=REG_T_ACC
AUTO_L_6: t=36.00, L= 82.36, est_dT_dL=   0.06, y_rov=-81.49, vy_rov=  0.77, T=10.52, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-43.08, exp=REG_T_ACC
AUTO_L_6: t=36.10, L= 82.28, est_dT_dL=   0.07, y_rov=-81.40, vy_rov=  0.82, T=10.56, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-39.29, exp=REG_T_ACC
AUTO_L_6: t=36.20, L= 82.19, est_dT_dL=   0.08, y_rov=-81.32, vy_rov=  0.87, T=10.60, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-35.96, exp=REG_T_ACC
AUTO_L_6: t=36.30, L= 82.09, est_dT_dL=   0.08, y_rov=-81.22, vy_rov=  0.92, T=10.64, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-33.35, exp=REG_T_ACC
AUTO_L_6: t=36.40, L= 81.99, est_dT_dL=   0.04, y_rov=-81.13, vy_rov=  0.97, T=10.68, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-74.67, exp=REG_T_ACC
AUTO_L_6: t=36.50, L= 81.89, est_dT_dL=  -0.02, y_rov=-81.03, vy_rov=  0.97, T=10.68, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 167.26, exp=REG_T_ACC
AUTO_L_6: t=36.60, L= 81.80, est_dT_dL=  -0.02, y_rov=-80.94, vy_rov=  0.92, T=10.64, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 127.56, exp=REG_T_ACC
AUTO_L_6: t=36.70, L= 81.71, est_dT_dL=  -0.02, y_rov=-80.85, vy_rov=  0.87, T=10.60, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 130.73, exp=REG_T_ACC
AUTO_L_6: t=36.80, L= 81.62, est_dT_dL=  -0.02, y_rov=-80.77, vy_rov=  0.82, T=10.55, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 144.10, exp=REG_T_ACC
AUTO_L_6: t=36.90, L= 81.54, est_dT_dL=  -0.02, y_rov=-80.69, vy_rov=  0.78, T=10.52, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 163.81, exp=REG_T_ACC
AUTO_L_6: t=37.00, L= 81.47, est_dT_dL=   0.05, y_rov=-80.62, vy_rov=  0.73, T=10.48, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-58.51, exp=REG_T_ACC
AUTO_L_6: t=37.10, L= 81.39, est_dT_dL=   0.06, y_rov=-80.54, vy_rov=  0.78, T=10.50, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-45.29, exp=REG_T_ACC
AUTO_L_6: t=37.20, L= 81.30, est_dT_dL=   0.07, y_rov=-80.46, vy_rov=  0.82, T=10.54, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-40.71, exp=REG_T_ACC
AUTO_L_6: t=37.30, L= 81.21, est_dT_dL=   0.07, y_rov=-80.37, vy_rov=  0.87, T=10.57, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-37.45, exp=REG_T_ACC
AUTO_L_6: t=37.40, L= 81.12, est_dT_dL=   0.08, y_rov=-80.28, vy_rov=  0.92, T=10.61, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-34.73, exp=REG_T_ACC
AUTO_L_6: t=37.50, L= 81.02, est_dT_dL=   0.04, y_rov=-80.18, vy_rov=  0.97, T=10.65, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-77.06, exp=REG_T_ACC
AUTO_L_6: t=37.60, L= 80.92, est_dT_dL=  -0.02, y_rov=-80.09, vy_rov=  0.97, T=10.66, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 175.86, exp=REG_T_ACC
AUTO_L_6: t=37.70, L= 80.82, est_dT_dL=  -0.02, y_rov=-79.99, vy_rov=  0.92, T=10.61, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 133.78, exp=REG_T_ACC
AUTO_L_6: t=37.80, L= 80.73, est_dT_dL=  -0.02, y_rov=-79.91, vy_rov=  0.87, T=10.57, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 140.52, exp=REG_T_ACC
AUTO_L_6: t=37.90, L= 80.65, est_dT_dL=  -0.02, y_rov=-79.82, vy_rov=  0.82, T=10.53, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 155.94, exp=REG_T_ACC
AUTO_L_6: t=38.00, L= 80.57, est_dT_dL=  -0.02, y_rov=-79.75, vy_rov=  0.78, T=10.50, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 172.61, exp=REG_T_ACC
AUTO_L_6: t=38.10, L= 80.49, est_dT_dL=   0.04, y_rov=-79.67, vy_rov=  0.73, T=10.46, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-61.09, exp=REG_T_ACC
AUTO_L_6: t=38.20, L= 80.41, est_dT_dL=   0.06, y_rov=-79.60, vy_rov=  0.78, T=10.48, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-47.28, exp=REG_T_ACC
AUTO_L_6: t=38.30, L= 80.33, est_dT_dL=   0.06, y_rov=-79.51, vy_rov=  0.82, T=10.51, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-42.48, exp=REG_T_ACC
AUTO_L_6: t=38.40, L= 80.24, est_dT_dL=   0.07, y_rov=-79.43, vy_rov=  0.87, T=10.55, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-39.05, exp=REG_T_ACC
AUTO_L_6: t=38.50, L= 80.14, est_dT_dL=   0.08, y_rov=-79.33, vy_rov=  0.92, T=10.58, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-36.20, exp=REG_T_ACC
AUTO_L_6: t=38.60, L= 80.04, est_dT_dL=   0.04, y_rov=-79.24, vy_rov=  0.97, T=10.62, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-79.55, exp=REG_T_ACC
AUTO_L_6: t=38.70, L= 79.94, est_dT_dL=  -0.01, y_rov=-79.14, vy_rov=  0.97, T=10.63, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 198.25, exp=REG_T_ACC
AUTO_L_6: t=38.80, L= 79.85, est_dT_dL=  -0.02, y_rov=-79.05, vy_rov=  0.92, T=10.59, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 144.97, exp=REG_T_ACC
AUTO_L_6: t=38.90, L= 79.76, est_dT_dL=  -0.02, y_rov=-78.96, vy_rov=  0.87, T=10.55, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 152.13, exp=REG_T_ACC
AUTO_L_6: t=39.00, L= 79.67, est_dT_dL=  -0.02, y_rov=-78.88, vy_rov=  0.82, T=10.51, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 169.44, exp=REG_T_ACC
AUTO_L_6: t=39.10, L= 79.59, est_dT_dL=  -0.01, y_rov=-78.80, vy_rov=  0.78, T=10.48, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 194.77, exp=REG_T_ACC
AUTO_L_6: t=39.20, L= 79.52, est_dT_dL=   0.04, y_rov=-78.73, vy_rov=  0.73, T=10.45, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-63.60, exp=REG_T_ACC
