[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.81, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 62.30, y_rov=-138.56, vy_rov=-0.92, gy_rov=-0.69, L= 140.65, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 16535.80, Fy_tr=-155.24, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-103.62, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 62.40, y_rov=-138.59, vy_rov=-0.23, gy_rov= 0.69, L= 140.71, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-16527.81, Fy_tr= 155.38, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.58, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 62.50, y_rov=-138.68, vy_rov=-0.92, gy_rov=-0.69, L= 140.77, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 16664.39, Fy_tr=-155.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-103.54, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 62.60, y_rov=-138.70, vy_rov=-0.23, gy_rov= 0.69, L= 140.83, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-16656.58, Fy_tr= 155.36, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.55, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 62.70, y_rov=-138.79, vy_rov=-0.92, gy_rov=-0.69, L= 140.89, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 16793.35, Fy_tr=-154.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-102.61, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 62.80, y_rov=-138.82, vy_rov=-0.24, gy_rov= 0.69, L= 140.95, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-16782.83, Fy_tr= 151.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 99.43, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 62.90, y_rov=-138.91, vy_rov=-0.91, gy_rov=-0.68, L= 141.01, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 16916.23, Fy_tr=-146.95, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.07, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 63.00, y_rov=-138.93, vy_rov=-0.26, gy_rov= 0.65, L= 141.07, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-16902.79, Fy_tr= 155.19, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 105.00, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 63.10, y_rov=-139.03, vy_rov=-0.94, gy_rov=-0.68, L= 141.13, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 17046.35, Fy_tr=-154.22, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.84, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 63.20, y_rov=-139.05, vy_rov=-0.24, gy_rov= 0.70, L= 141.19, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-17028.13, Fy_tr= 151.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 99.64, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 63.30, y_rov=-139.14, vy_rov=-0.91, gy_rov=-0.67, L= 141.25, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 17162.98, Fy_tr=-155.50, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-105.89, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 63.40, y_rov=-139.17, vy_rov=-0.23, gy_rov= 0.68, L= 141.31, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-17154.36, Fy_tr= 153.36, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 101.41, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 63.50, y_rov=-139.26, vy_rov=-0.91, gy_rov=-0.68, L= 141.37, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 17289.40, Fy_tr=-155.36, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-105.72, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 63.60, y_rov=-139.28, vy_rov=-0.23, gy_rov= 0.68, L= 141.43, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-17281.99, Fy_tr= 155.15, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.23, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 63.70, y_rov=-139.37, vy_rov=-0.92, gy_rov=-0.69, L= 141.49, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 17419.21, Fy_tr=-154.50, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-103.35, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 63.80, y_rov=-139.40, vy_rov=-0.23, gy_rov= 0.69, L= 141.55, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-17409.59, Fy_tr= 151.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 99.40, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 63.90, y_rov=-139.49, vy_rov=-0.91, gy_rov=-0.68, L= 141.61, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 17543.90, Fy_tr=-146.69, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.98, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 64.00, y_rov=-139.51, vy_rov=-0.26, gy_rov= 0.65, L= 141.67, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-17531.16, Fy_tr= 155.12, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 104.97, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 64.10, y_rov=-139.61, vy_rov=-0.94, gy_rov=-0.68, L= 141.73, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 17675.98, Fy_tr=-154.95, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.48, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 64.20, y_rov=-139.63, vy_rov=-0.24, gy_rov= 0.71, L= 141.79, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-17665.87, Fy_tr= 155.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.54, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 64.30, y_rov=-139.72, vy_rov=-0.93, gy_rov=-0.69, L= 141.85, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 17805.60, Fy_tr=-153.80, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-101.41, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 64.40, y_rov=-139.75, vy_rov=-0.24, gy_rov= 0.69, L= 141.91, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-17789.09, Fy_tr= 150.15, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.68, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 64.50, y_rov=-139.84, vy_rov=-0.91, gy_rov=-0.67, L= 141.97, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 17924.00, Fy_tr=-145.78, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.16, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 64.60, y_rov=-139.86, vy_rov=-0.26, gy_rov= 0.65, L= 142.03, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-17904.93, Fy_tr= 155.58, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 105.64, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 64.70, y_rov=-139.96, vy_rov=-0.95, gy_rov=-0.68, L= 142.09, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 18052.06, Fy_tr=-153.78, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.36, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 64.80, y_rov=-139.98, vy_rov=-0.24, gy_rov= 0.70, L= 142.15, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-18029.22, Fy_tr= 150.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.85, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 64.90, y_rov=-140.07, vy_rov=-0.91, gy_rov=-0.67, L= 142.21, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 18165.57, Fy_tr=-145.67, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.35, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 65.00, y_rov=-140.10, vy_rov=-0.26, gy_rov= 0.65, L= 142.27, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-18141.56, Fy_tr= 142.38, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 92.50, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 65.10, y_rov=-140.19, vy_rov=-0.90, gy_rov=-0.64, L= 142.33, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 18275.12, Fy_tr=-155.54, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-108.49, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 65.20, y_rov=-140.21, vy_rov=-0.23, gy_rov= 0.68, L= 142.39, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-18267.52, Fy_tr= 153.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 101.16, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 65.30, y_rov=-140.31, vy_rov=-0.91, gy_rov=-0.68, L= 142.45, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 18403.93, Fy_tr=-148.59, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-99.48, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 65.40, y_rov=-140.33, vy_rov=-0.25, gy_rov= 0.66, L= 142.51, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-18393.24, Fy_tr= 144.43, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 93.89, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 65.50, y_rov=-140.42, vy_rov=-0.90, gy_rov=-0.65, L= 142.57, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 18526.98, Fy_tr=-155.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-108.66, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 65.60, y_rov=-140.44, vy_rov=-0.23, gy_rov= 0.67, L= 142.63, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-18519.84, Fy_tr= 155.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.00, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 65.70, y_rov=-140.54, vy_rov=-0.92, gy_rov=-0.69, L= 142.69, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 18658.57, Fy_tr=-155.55, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-105.01, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 65.80, y_rov=-140.56, vy_rov=-0.23, gy_rov= 0.69, L= 142.75, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-18651.19, Fy_tr= 153.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 101.33, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 65.90, y_rov=-140.65, vy_rov=-0.91, gy_rov=-0.68, L= 142.81, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 18789.03, Fy_tr=-155.55, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-105.87, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 66.00, y_rov=-140.67, vy_rov=-0.23, gy_rov= 0.68, L= 142.87, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-18781.69, Fy_tr= 153.13, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 101.16, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 66.10, y_rov=-140.76, vy_rov=-0.91, gy_rov=-0.68, L= 142.93, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 18919.50, Fy_tr=-155.53, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-106.09, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 66.20, y_rov=-140.79, vy_rov=-0.23, gy_rov= 0.68, L= 142.99, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-18911.67, Fy_tr= 155.63, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.66, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 66.30, y_rov=-140.88, vy_rov=-0.92, gy_rov=-0.69, L= 143.05, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 19052.23, Fy_tr=-155.53, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.13, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 66.40, y_rov=-140.90, vy_rov=-0.23, gy_rov= 0.69, L= 143.11, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-19044.10, Fy_tr= 155.64, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.77, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 66.50, y_rov=-141.00, vy_rov=-0.92, gy_rov=-0.69, L= 143.17, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 19185.34, Fy_tr=-152.76, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-101.02, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 66.60, y_rov=-141.02, vy_rov=-0.24, gy_rov= 0.68, L= 143.23, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-19177.15, Fy_tr= 155.59, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 104.31, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 66.70, y_rov=-141.11, vy_rov=-0.93, gy_rov=-0.69, L= 143.29, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 19320.91, Fy_tr=-155.56, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-102.04, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 66.80, y_rov=-141.14, vy_rov=-0.23, gy_rov= 0.70, L= 143.35, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-19313.30, Fy_tr= 155.65, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.88, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 66.90, y_rov=-141.23, vy_rov=-0.92, gy_rov=-0.69, L= 143.41, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 19455.40, Fy_tr=-155.57, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-103.51, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 67.00, y_rov=-141.25, vy_rov=-0.23, gy_rov= 0.69, L= 143.47, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-19447.87, Fy_tr= 155.65, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.81, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 67.10, y_rov=-141.34, vy_rov=-0.92, gy_rov=-0.69, L= 143.53, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 19589.91, Fy_tr=-155.56, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-103.74, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 67.20, y_rov=-141.37, vy_rov=-0.23, gy_rov= 0.69, L= 143.59, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-19582.37, Fy_tr= 152.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 101.08, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 67.30, y_rov=-141.46, vy_rov=-0.91, gy_rov=-0.68, L= 143.65, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 19721.81, Fy_tr=-147.80, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.16, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 67.40, y_rov=-141.48, vy_rov=-0.26, gy_rov= 0.66, L= 143.71, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-19712.39, Fy_tr= 143.28, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 92.94, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 67.50, y_rov=-141.57, vy_rov=-0.90, gy_rov=-0.65, L= 143.77, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 19848.03, Fy_tr=-155.58, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-109.06, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 67.60, y_rov=-141.60, vy_rov=-0.23, gy_rov= 0.67, L= 143.83, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-19839.58, Fy_tr= 155.53, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.39, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 67.70, y_rov=-141.69, vy_rov=-0.92, gy_rov=-0.69, L= 143.89, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 19980.98, Fy_tr=-153.68, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-102.90, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 67.80, y_rov=-141.71, vy_rov=-0.24, gy_rov= 0.68, L= 143.95, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-19973.01, Fy_tr= 149.14, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.61, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 67.90, y_rov=-141.80, vy_rov=-0.91, gy_rov=-0.67, L= 144.01, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 20110.66, Fy_tr=-155.58, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-107.92, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 68.00, y_rov=-141.83, vy_rov=-0.23, gy_rov= 0.68, L= 144.07, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-20101.44, Fy_tr= 155.62, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.54, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 68.10, y_rov=-141.92, vy_rov=-0.92, gy_rov=-0.69, L= 144.13, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 20243.71, Fy_tr=-155.57, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.52, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 68.20, y_rov=-141.94, vy_rov=-0.23, gy_rov= 0.69, L= 144.19, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-20234.93, Fy_tr= 153.37, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 101.47, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 68.30, y_rov=-142.03, vy_rov=-0.92, gy_rov=-0.68, L= 144.25, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 20376.13, Fy_tr=-155.59, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-105.74, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 68.40, y_rov=-142.06, vy_rov=-0.23, gy_rov= 0.69, L= 144.31, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-20364.30, Fy_tr= 153.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 101.11, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 68.50, y_rov=-142.15, vy_rov=-0.91, gy_rov=-0.68, L= 144.37, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 20505.76, Fy_tr=-155.59, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-106.19, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 68.60, y_rov=-142.17, vy_rov=-0.23, gy_rov= 0.68, L= 144.43, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-20489.82, Fy_tr= 155.67, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.69, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 68.70, y_rov=-142.26, vy_rov=-0.92, gy_rov=-0.69, L= 144.49, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 20633.70, Fy_tr=-155.59, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.20, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 68.80, y_rov=-142.28, vy_rov=-0.23, gy_rov= 0.69, L= 144.55, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-20620.59, Fy_tr= 155.67, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.79, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 68.90, y_rov=-142.38, vy_rov=-0.92, gy_rov=-0.69, L= 144.61, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 20764.94, Fy_tr=-152.63, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-100.91, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 69.00, y_rov=-142.40, vy_rov=-0.24, gy_rov= 0.68, L= 144.67, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-20756.14, Fy_tr= 147.78, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.52, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 69.10, y_rov=-142.49, vy_rov=-0.90, gy_rov=-0.66, L= 144.73, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 20895.34, Fy_tr=-155.54, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-108.14, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 69.20, y_rov=-142.51, vy_rov=-0.23, gy_rov= 0.68, L= 144.79, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-20882.31, Fy_tr= 152.44, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 100.36, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 69.30, y_rov=-142.61, vy_rov=-0.91, gy_rov=-0.68, L= 144.85, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 21023.92, Fy_tr=-146.96, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.45, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 69.40, y_rov=-142.63, vy_rov=-0.26, gy_rov= 0.65, L= 144.91, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-21013.60, Fy_tr= 142.28, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 92.06, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 69.50, y_rov=-142.72, vy_rov=-0.90, gy_rov=-0.64, L= 144.97, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 21152.34, Fy_tr=-155.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-109.54, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 69.60, y_rov=-142.74, vy_rov=-0.23, gy_rov= 0.67, L= 145.03, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-21133.85, Fy_tr= 155.68, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.51, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 69.70, y_rov=-142.84, vy_rov=-0.92, gy_rov=-0.69, L= 145.09, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 21278.37, Fy_tr=-152.58, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-101.77, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 69.80, y_rov=-142.86, vy_rov=-0.24, gy_rov= 0.68, L= 145.15, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-21268.53, Fy_tr= 155.42, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 104.12, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 69.90, y_rov=-142.95, vy_rov=-0.93, gy_rov=-0.69, L= 145.21, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 21416.07, Fy_tr=-151.63, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.29, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 70.00, y_rov=-142.98, vy_rov=-0.25, gy_rov= 0.68, L= 145.27, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-21407.21, Fy_tr= 146.84, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 95.87, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 70.10, y_rov=-143.07, vy_rov=-0.91, gy_rov=-0.66, L= 145.33, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 21547.41, Fy_tr=-155.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-108.08, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 70.20, y_rov=-143.09, vy_rov=-0.23, gy_rov= 0.68, L= 145.39, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-21536.14, Fy_tr= 155.68, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.60, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 70.30, y_rov=-143.18, vy_rov=-0.92, gy_rov=-0.69, L= 145.45, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 21681.20, Fy_tr=-152.57, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-101.51, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 70.40, y_rov=-143.21, vy_rov=-0.24, gy_rov= 0.68, L= 145.51, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-21672.55, Fy_tr= 155.69, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 104.41, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 70.50, y_rov=-143.30, vy_rov=-0.93, gy_rov=-0.69, L= 145.57, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 21821.05, Fy_tr=-155.61, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-102.00, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 70.60, y_rov=-143.32, vy_rov=-0.23, gy_rov= 0.70, L= 145.63, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-21813.02, Fy_tr= 155.69, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.91, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 70.70, y_rov=-143.42, vy_rov=-0.92, gy_rov=-0.69, L= 145.69, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 21959.71, Fy_tr=-152.67, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-100.60, ret= 0.62, exp=T_HARD_ACC
