[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.403729584757652 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.40, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 299.00, y_rov=-222.00, vy_rov=-0.36, gy_rov= 0.15, L= 222.80, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 55.67, Fy_tr= 16.16, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-25.39, ret= 0.42, exp=T_HARD_ACC
IC_L_6: t= 299.10, y_rov=-222.04, vy_rov=-0.41, gy_rov=-0.05, L= 222.84, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 0.94, Fy_tr= 2.95, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-33.57, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 299.20, y_rov=-222.04, vy_rov= 0.00, gy_rov= 0.41, L= 222.88, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 19.87, Fy_tr= 16.18, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-42.65, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 299.30, y_rov=-222.10, vy_rov=-0.61, gy_rov=-0.61, L= 222.92, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 14.36, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-10.63, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 299.40, y_rov=-222.16, vy_rov=-0.57, gy_rov= 0.04, L= 222.96, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 18.88, Fy_tr= 2.48, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-14.33, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 299.50, y_rov=-222.16, vy_rov= 0.00, gy_rov= 0.57, L= 223.00, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 1.94, Fy_tr= 16.63, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-42.19, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 299.60, y_rov=-222.22, vy_rov=-0.64, gy_rov=-0.64, L= 223.04, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 35.33, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-6.33, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 299.70, y_rov=-222.27, vy_rov=-0.51, gy_rov= 0.13, L= 223.08, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 0.00, Fy_tr= 2.97, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.31, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 299.80, y_rov=-222.31, vy_rov=-0.36, gy_rov= 0.15, L= 223.11, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 55.62, Fy_tr= 16.13, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-25.92, ret= 0.41, exp=T_HARD_ACC
IC_L_6: t= 299.90, y_rov=-222.35, vy_rov=-0.41, gy_rov=-0.05, L= 223.15, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 0.99, Fy_tr= 2.97, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-34.12, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 300.00, y_rov=-222.39, vy_rov=-0.39, gy_rov= 0.02, L= 223.19, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 50.99, Fy_tr= 16.14, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.13, ret= 0.44, exp=T_HARD_ACC
IC_L_6: t= 300.10, y_rov=-222.43, vy_rov=-0.44, gy_rov=-0.05, L= 223.24, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 3.92, Fy_tr= 2.97, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-30.96, ret= 0.42, exp=PILOT_DESC_ACC
IC_L_6: t= 300.20, y_rov=-222.43, vy_rov= 0.00, gy_rov= 0.44, L= 223.28, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 16.90, Fy_tr= 16.15, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-42.68, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 300.30, y_rov=-222.49, vy_rov=-0.60, gy_rov=-0.60, L= 223.32, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 16.60, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-11.67, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 300.40, y_rov=-222.55, vy_rov=-0.59, gy_rov= 0.01, L= 223.36, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 16.02, Fy_tr= 2.14, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-11.83, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 300.50, y_rov=-222.60, vy_rov=-0.45, gy_rov= 0.13, L= 223.40, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 25.30, Fy_tr= 3.46, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-28.57, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 300.60, y_rov=-222.60, vy_rov= 0.00, gy_rov= 0.45, L= 223.44, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 0.00, Fy_tr= 15.65, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-43.18, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 300.70, y_rov=-222.66, vy_rov=-0.65, gy_rov=-0.65, L= 223.48, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 38.88, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-4.12, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 300.80, y_rov=-222.71, vy_rov=-0.53, gy_rov= 0.12, L= 223.52, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 0.00, Fy_tr= 2.81, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-19.10, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 300.90, y_rov=-222.75, vy_rov=-0.37, gy_rov= 0.16, L= 223.56, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 56.21, Fy_tr= 16.29, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.79, ret= 0.42, exp=T_HARD_ACC
IC_L_6: t= 301.00, y_rov=-222.79, vy_rov=-0.42, gy_rov=-0.05, L= 223.60, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 0.78, Fy_tr= 2.81, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-33.18, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 301.10, y_rov=-222.83, vy_rov=-0.40, gy_rov= 0.02, L= 223.64, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 51.33, Fy_tr= 16.30, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.03, ret= 0.45, exp=T_HARD_ACC
IC_L_6: t= 301.20, y_rov=-222.83, vy_rov= 0.00, gy_rov= 0.40, L= 223.69, dl_dt_cmd= 0.45, prev_cmd= 0.45, T_bat= 0.00, Fy_tr= 2.81, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-56.02, ret= 0.42, exp=PILOT_DESC_ACC
IC_L_6: t= 301.30, y_rov=-222.90, vy_rov=-0.64, gy_rov=-0.64, L= 223.73, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 37.23, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-6.38, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 301.40, y_rov=-222.96, vy_rov=-0.65, gy_rov=-0.01, L= 223.77, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 2.16, Fy_tr= 2.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-2.31, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 301.50, y_rov=-223.00, vy_rov=-0.40, gy_rov= 0.25, L= 223.81, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 58.81, Fy_tr= 19.70, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-18.23, ret= 0.45, exp=T_HARD_ACC
IC_L_6: t= 301.60, y_rov=-223.05, vy_rov=-0.45, gy_rov=-0.05, L= 223.86, dl_dt_cmd= 0.45, prev_cmd= 0.45, T_bat= 0.00, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-32.85, ret= 0.42, exp=PILOT_DESC_ACC
IC_L_6: t= 301.70, y_rov=-223.09, vy_rov=-0.42, gy_rov= 0.02, L= 223.90, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 51.34, Fy_tr= 19.11, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-16.56, ret= 0.47, exp=T_HARD_ACC
IC_L_6: t= 301.80, y_rov=-223.14, vy_rov=-0.47, gy_rov=-0.05, L= 223.95, dl_dt_cmd= 0.47, prev_cmd= 0.47, T_bat= 4.46, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-29.88, ret= 0.45, exp=PILOT_DESC_ACC
IC_L_6: t= 301.90, y_rov=-223.18, vy_rov=-0.44, gy_rov= 0.03, L= 223.99, dl_dt_cmd= 0.45, prev_cmd= 0.45, T_bat= 46.15, Fy_tr= 19.12, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-14.02, ret= 0.47, exp=T_SOFT_ACC
IC_L_6: t= 302.00, y_rov=-223.23, vy_rov=-0.46, gy_rov=-0.02, L= 224.04, dl_dt_cmd= 0.47, prev_cmd= 0.47, T_bat= 9.29, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-30.82, ret= 0.46, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 302.10, y_rov=-223.23, vy_rov= 0.00, gy_rov= 0.46, L= 224.08, dl_dt_cmd= 0.46, prev_cmd= 0.46, T_bat= 11.53, Fy_tr= 19.12, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-39.71, ret= 0.45, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 302.20, y_rov=-223.29, vy_rov=-0.59, gy_rov=-0.59, L= 224.13, dl_dt_cmd= 0.45, prev_cmd= 0.45, T_bat= 21.08, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-12.97, ret= 0.45, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 302.30, y_rov=-223.34, vy_rov=-0.57, gy_rov= 0.02, L= 224.17, dl_dt_cmd= 0.45, prev_cmd= 0.45, T_bat= 9.74, Fy_tr= 1.72, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-14.34, ret= 0.44, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 302.40, y_rov=-223.41, vy_rov=-0.63, gy_rov=-0.05, L= 224.22, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 27.71, Fy_tr= 0.70, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-7.09, ret= 0.44, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 302.50, y_rov=-223.41, vy_rov= 0.00, gy_rov= 0.63, L= 224.26, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 0.00, Fy_tr= 18.41, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-40.42, ret= 0.42, exp=PILOT_DESC_ACC
IC_L_6: t= 302.60, y_rov=-223.47, vy_rov=-0.65, gy_rov=-0.65, L= 224.30, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 38.76, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-4.41, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 302.70, y_rov=-223.53, vy_rov=-0.60, gy_rov= 0.05, L= 224.34, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 0.00, Fy_tr= 2.30, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-9.66, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 302.80, y_rov=-223.57, vy_rov=-0.40, gy_rov= 0.20, L= 224.38, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 48.20, Fy_tr= 9.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-28.51, ret= 0.44, exp=T_SOFT_ACC
IC_L_6: t= 302.90, y_rov=-223.62, vy_rov=-0.44, gy_rov=-0.04, L= 224.43, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 8.87, Fy_tr= 9.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.79, ret= 0.44, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 303.00, y_rov=-223.66, vy_rov=-0.44, gy_rov= 0.00, L= 224.47, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 46.03, Fy_tr= 9.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.87, ret= 0.46, exp=T_SOFT_ACC
IC_L_6: t= 303.10, y_rov=-223.70, vy_rov=-0.46, gy_rov=-0.02, L= 224.52, dl_dt_cmd= 0.46, prev_cmd= 0.46, T_bat= 7.70, Fy_tr= 9.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.09, ret= 0.45, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 303.20, y_rov=-223.75, vy_rov=-0.45, gy_rov= 0.01, L= 224.56, dl_dt_cmd= 0.45, prev_cmd= 0.45, T_bat= 45.73, Fy_tr= 9.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.35, ret= 0.47, exp=T_SOFT_ACC
IC_L_6: t= 303.30, y_rov=-223.80, vy_rov=-0.46, gy_rov=-0.01, L= 224.61, dl_dt_cmd= 0.47, prev_cmd= 0.47, T_bat= 7.34, Fy_tr= 9.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.11, ret= 0.46, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 303.40, y_rov=-223.84, vy_rov=-0.46, gy_rov= 0.01, L= 224.66, dl_dt_cmd= 0.46, prev_cmd= 0.46, T_bat= 45.79, Fy_tr= 9.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.48, ret= 0.47, exp=T_SOFT_ACC
IC_L_6: t= 303.50, y_rov=-223.89, vy_rov=-0.47, gy_rov=-0.01, L= 224.70, dl_dt_cmd= 0.47, prev_cmd= 0.47, T_bat= 7.15, Fy_tr= 9.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.21, ret= 0.47, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 303.60, y_rov=-223.94, vy_rov=-0.46, gy_rov= 0.01, L= 224.75, dl_dt_cmd= 0.47, prev_cmd= 0.47, T_bat= 45.93, Fy_tr= 9.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.68, ret= 0.48, exp=T_SOFT_ACC
IC_L_6: t= 303.70, y_rov=-223.98, vy_rov=-0.48, gy_rov=-0.01, L= 224.80, dl_dt_cmd= 0.48, prev_cmd= 0.48, T_bat= 6.99, Fy_tr= 9.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-19.26, ret= 0.47, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 303.80, y_rov=-224.03, vy_rov=-0.47, gy_rov= 0.01, L= 224.84, dl_dt_cmd= 0.47, prev_cmd= 0.47, T_bat= 46.08, Fy_tr= 9.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.84, ret= 0.49, exp=T_SOFT_ACC
IC_L_6: t= 303.90, y_rov=-224.03, vy_rov= 0.00, gy_rov= 0.47, L= 224.89, dl_dt_cmd= 0.49, prev_cmd= 0.49, T_bat= 0.00, Fy_tr= 9.86, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-48.97, ret= 0.46, exp=PILOT_DESC_ACC
IC_L_6: t= 304.00, y_rov=-224.09, vy_rov=-0.62, gy_rov=-0.62, L= 224.94, dl_dt_cmd= 0.46, prev_cmd= 0.46, T_bat= 35.03, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-9.66, ret= 0.45, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 304.10, y_rov=-224.15, vy_rov=-0.61, gy_rov= 0.00, L= 224.98, dl_dt_cmd= 0.45, prev_cmd= 0.45, T_bat= 0.34, Fy_tr= 1.69, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.07, ret= 0.43, exp=PILOT_DESC_ACC
IC_L_6: t= 304.20, y_rov=-224.21, vy_rov=-0.59, gy_rov= 0.03, L= 225.03, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 39.79, Fy_tr= 0.95, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-12.72, ret= 0.43, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 304.30, y_rov=-224.21, vy_rov= 0.00, gy_rov= 0.59, L= 225.07, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 0.00, Fy_tr= 18.15, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-40.68, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 304.40, y_rov=-224.28, vy_rov=-0.66, gy_rov=-0.66, L= 225.11, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 40.02, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-2.88, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 304.50, y_rov=-224.33, vy_rov=-0.57, gy_rov= 0.09, L= 225.15, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 0.00, Fy_tr= 2.61, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-14.53, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 304.60, y_rov=-224.33, vy_rov= 0.00, gy_rov= 0.57, L= 225.19, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 20.82, Fy_tr= 16.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-42.34, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 304.70, y_rov=-224.40, vy_rov=-0.64, gy_rov=-0.64, L= 225.23, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 17.71, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-5.15, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 304.80, y_rov=-224.45, vy_rov=-0.50, gy_rov= 0.14, L= 225.27, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 18.18, Fy_tr= 3.23, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.91, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 304.90, y_rov=-224.49, vy_rov=-0.39, gy_rov= 0.12, L= 225.30, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 37.99, Fy_tr= 15.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.67, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 305.00, y_rov=-224.49, vy_rov= 0.00, gy_rov= 0.39, L= 225.34, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 0.00, Fy_tr= 3.23, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-55.60, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 305.10, y_rov=-224.55, vy_rov=-0.65, gy_rov=-0.65, L= 225.38, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 39.30, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-4.09, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 305.20, y_rov=-224.60, vy_rov=-0.47, gy_rov= 0.18, L= 225.42, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 2.36, Fy_tr= 3.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-26.19, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 305.30, y_rov=-224.64, vy_rov=-0.35, gy_rov= 0.12, L= 225.45, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 56.43, Fy_tr= 15.59, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-27.02, ret= 0.41, exp=T_HARD_ACC
IC_L_6: t= 305.40, y_rov=-224.68, vy_rov=-0.40, gy_rov=-0.05, L= 225.49, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 1.57, Fy_tr= 3.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-34.22, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 305.50, y_rov=-224.71, vy_rov=-0.38, gy_rov= 0.02, L= 225.53, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 51.37, Fy_tr= 15.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.23, ret= 0.43, exp=T_HARD_ACC
IC_L_6: t= 305.60, y_rov=-224.76, vy_rov=-0.43, gy_rov=-0.05, L= 225.58, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 3.99, Fy_tr= 3.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-31.04, ret= 0.41, exp=PILOT_DESC_ACC
IC_L_6: t= 305.70, y_rov=-224.80, vy_rov=-0.41, gy_rov= 0.02, L= 225.62, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 47.85, Fy_tr= 15.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.51, ret= 0.46, exp=T_SOFT_ACC
IC_L_6: t= 305.80, y_rov=-224.80, vy_rov= 0.00, gy_rov= 0.41, L= 225.66, dl_dt_cmd= 0.46, prev_cmd= 0.46, T_bat= 0.00, Fy_tr= 3.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-55.32, ret= 0.43, exp=PILOT_DESC_ACC
IC_L_6: t= 305.90, y_rov=-224.86, vy_rov=-0.63, gy_rov=-0.63, L= 225.71, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 37.02, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-7.15, ret= 0.43, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 306.00, y_rov=-224.93, vy_rov=-0.64, gy_rov=-0.01, L= 225.75, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 2.12, Fy_tr= 2.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-3.11, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 306.10, y_rov=-224.97, vy_rov=-0.43, gy_rov= 0.21, L= 225.79, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 44.26, Fy_tr= 5.14, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-29.49, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 306.20, y_rov=-225.01, vy_rov=-0.40, gy_rov= 0.03, L= 225.83, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 14.19, Fy_tr= 13.96, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.94, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 306.30, y_rov=-225.05, vy_rov=-0.40, gy_rov= 0.00, L= 225.87, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 43.04, Fy_tr= 5.14, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-32.81, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 306.40, y_rov=-225.09, vy_rov=-0.40, gy_rov= 0.00, L= 225.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.23, Fy_tr= 13.96, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.03, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 306.50, y_rov=-225.13, vy_rov=-0.40, gy_rov= 0.00, L= 225.95, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 44.69, Fy_tr= 5.14, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-32.88, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 306.60, y_rov=-225.17, vy_rov=-0.40, gy_rov= 0.00, L= 225.99, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 7.60, Fy_tr= 13.97, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.09, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 306.70, y_rov=-225.21, vy_rov=-0.40, gy_rov= 0.00, L= 226.03, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 46.85, Fy_tr= 5.14, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-32.93, ret= 0.44, exp=T_SOFT_ACC
IC_L_6: t= 306.80, y_rov=-225.25, vy_rov=-0.43, gy_rov=-0.03, L= 226.07, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 5.24, Fy_tr= 13.97, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.57, ret= 0.43, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 306.90, y_rov=-225.25, vy_rov= 0.00, gy_rov= 0.43, L= 226.12, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 15.59, Fy_tr= 5.14, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-53.68, ret= 0.43, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 307.00, y_rov=-225.31, vy_rov=-0.63, gy_rov=-0.63, L= 226.16, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 21.01, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-7.91, ret= 0.43, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 307.10, y_rov=-225.38, vy_rov=-0.64, gy_rov=-0.01, L= 226.20, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 17.43, Fy_tr= 2.17, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-4.23, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 307.20, y_rov=-225.42, vy_rov=-0.43, gy_rov= 0.20, L= 226.25, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 32.13, Fy_tr= 8.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-25.76, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 307.30, y_rov=-225.46, vy_rov=-0.42, gy_rov= 0.02, L= 226.29, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 26.16, Fy_tr= 10.58, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-25.55, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
