[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.403729584757652 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.40, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 16.60, y_rov=-110.96, vy_rov=-0.67, gy_rov= 0.00, L= 116.13, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.50, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.70, y_rov=-111.03, vy_rov=-0.67, gy_rov= 0.00, L= 116.17, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.51, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.80, y_rov=-111.10, vy_rov=-0.67, gy_rov= 0.00, L= 116.21, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.51, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 16.90, y_rov=-111.16, vy_rov=-0.67, gy_rov= 0.00, L= 116.25, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.51, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.00, y_rov=-111.23, vy_rov=-0.67, gy_rov= 0.00, L= 116.29, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.52, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.10, y_rov=-111.30, vy_rov=-0.67, gy_rov= 0.00, L= 116.33, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.52, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.20, y_rov=-111.36, vy_rov=-0.67, gy_rov= 0.00, L= 116.37, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.53, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.30, y_rov=-111.43, vy_rov=-0.67, gy_rov= 0.00, L= 116.41, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.53, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.40, y_rov=-111.50, vy_rov=-0.67, gy_rov= 0.00, L= 116.45, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.53, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.50, y_rov=-111.57, vy_rov=-0.67, gy_rov= 0.00, L= 116.49, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.54, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.60, y_rov=-111.63, vy_rov=-0.67, gy_rov= 0.00, L= 116.53, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.54, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.70, y_rov=-111.70, vy_rov=-0.67, gy_rov= 0.00, L= 116.57, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.54, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.80, y_rov=-111.77, vy_rov=-0.67, gy_rov= 0.00, L= 116.61, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.55, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 17.90, y_rov=-111.84, vy_rov=-0.67, gy_rov= 0.00, L= 116.65, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.55, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.00, y_rov=-111.90, vy_rov=-0.67, gy_rov= 0.00, L= 116.69, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.55, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.10, y_rov=-111.97, vy_rov=-0.67, gy_rov= 0.00, L= 116.73, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.56, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.20, y_rov=-112.04, vy_rov=-0.67, gy_rov= 0.00, L= 116.77, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.56, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.30, y_rov=-112.11, vy_rov=-0.67, gy_rov= 0.00, L= 116.81, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.57, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.40, y_rov=-112.17, vy_rov=-0.67, gy_rov= 0.00, L= 116.85, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.57, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.50, y_rov=-112.24, vy_rov=-0.67, gy_rov= 0.00, L= 116.89, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.57, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.60, y_rov=-112.31, vy_rov=-0.67, gy_rov= 0.00, L= 116.93, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.58, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.70, y_rov=-112.37, vy_rov=-0.67, gy_rov= 0.00, L= 116.97, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.58, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.80, y_rov=-112.44, vy_rov=-0.67, gy_rov= 0.00, L= 117.01, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.58, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 18.90, y_rov=-112.51, vy_rov=-0.67, gy_rov= 0.00, L= 117.05, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.59, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.00, y_rov=-112.58, vy_rov=-0.67, gy_rov= 0.00, L= 117.09, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.59, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.10, y_rov=-112.64, vy_rov=-0.67, gy_rov= 0.00, L= 117.13, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.60, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.20, y_rov=-112.71, vy_rov=-0.67, gy_rov= 0.00, L= 117.17, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.60, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.30, y_rov=-112.78, vy_rov=-0.67, gy_rov= 0.00, L= 117.21, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.60, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.40, y_rov=-112.85, vy_rov=-0.67, gy_rov= 0.00, L= 117.25, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.61, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.50, y_rov=-112.91, vy_rov=-0.67, gy_rov= 0.00, L= 117.29, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.61, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.60, y_rov=-112.98, vy_rov=-0.67, gy_rov= 0.00, L= 117.33, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.61, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.70, y_rov=-113.05, vy_rov=-0.67, gy_rov= 0.00, L= 117.37, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.62, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.80, y_rov=-113.11, vy_rov=-0.67, gy_rov= 0.00, L= 117.41, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.62, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 19.90, y_rov=-113.18, vy_rov=-0.67, gy_rov= 0.00, L= 117.45, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.63, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.00, y_rov=-113.25, vy_rov=-0.67, gy_rov= 0.00, L= 117.49, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.63, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.10, y_rov=-113.32, vy_rov=-0.67, gy_rov= 0.00, L= 117.53, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.63, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.20, y_rov=-113.38, vy_rov=-0.67, gy_rov= 0.00, L= 117.57, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.64, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.30, y_rov=-113.45, vy_rov=-0.67, gy_rov= 0.00, L= 117.61, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.64, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.40, y_rov=-113.52, vy_rov=-0.67, gy_rov= 0.00, L= 117.65, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.64, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.50, y_rov=-113.59, vy_rov=-0.67, gy_rov= 0.00, L= 117.69, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.65, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.60, y_rov=-113.65, vy_rov=-0.67, gy_rov= 0.00, L= 117.73, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.65, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.70, y_rov=-113.72, vy_rov=-0.67, gy_rov= 0.00, L= 117.77, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.66, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.80, y_rov=-113.79, vy_rov=-0.67, gy_rov= 0.00, L= 117.81, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.66, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 20.90, y_rov=-113.86, vy_rov=-0.67, gy_rov= 0.00, L= 117.85, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.66, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.00, y_rov=-113.92, vy_rov=-0.67, gy_rov= 0.00, L= 117.89, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.67, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.10, y_rov=-113.99, vy_rov=-0.67, gy_rov= 0.00, L= 117.93, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.67, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.20, y_rov=-114.06, vy_rov=-0.67, gy_rov= 0.00, L= 117.97, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.67, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.30, y_rov=-114.12, vy_rov=-0.67, gy_rov= 0.00, L= 118.01, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.68, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.40, y_rov=-114.19, vy_rov=-0.67, gy_rov= 0.00, L= 118.05, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.68, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.50, y_rov=-114.26, vy_rov=-0.67, gy_rov= 0.00, L= 118.09, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.69, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.60, y_rov=-114.33, vy_rov=-0.67, gy_rov= 0.00, L= 118.13, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.69, Fy_tr= 0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.70, y_rov=-114.39, vy_rov=-0.67, gy_rov= 0.00, L= 118.17, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.69, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.80, y_rov=-114.46, vy_rov=-0.67, gy_rov= 0.00, L= 118.21, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.70, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 21.90, y_rov=-114.53, vy_rov=-0.67, gy_rov= 0.00, L= 118.25, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.70, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.00, y_rov=-114.60, vy_rov=-0.67, gy_rov= 0.00, L= 118.29, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.70, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.10, y_rov=-114.66, vy_rov=-0.67, gy_rov= 0.00, L= 118.33, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.71, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.20, y_rov=-114.73, vy_rov=-0.67, gy_rov= 0.00, L= 118.37, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.71, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.30, y_rov=-114.80, vy_rov=-0.67, gy_rov= 0.00, L= 118.41, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.72, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.40, y_rov=-114.87, vy_rov=-0.67, gy_rov= 0.00, L= 118.45, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.72, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.50, y_rov=-114.93, vy_rov=-0.67, gy_rov= 0.00, L= 118.49, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.72, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.60, y_rov=-115.00, vy_rov=-0.67, gy_rov= 0.00, L= 118.53, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.73, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.70, y_rov=-115.07, vy_rov=-0.67, gy_rov= 0.00, L= 118.57, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.73, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.80, y_rov=-115.13, vy_rov=-0.67, gy_rov= 0.00, L= 118.61, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.74, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 22.90, y_rov=-115.20, vy_rov=-0.67, gy_rov= 0.00, L= 118.65, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.74, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.00, y_rov=-115.27, vy_rov=-0.67, gy_rov= 0.00, L= 118.69, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.74, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.10, y_rov=-115.34, vy_rov=-0.67, gy_rov= 0.00, L= 118.73, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.75, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.20, y_rov=-115.40, vy_rov=-0.67, gy_rov= 0.00, L= 118.77, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.75, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.30, y_rov=-115.47, vy_rov=-0.67, gy_rov= 0.00, L= 118.81, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.76, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.40, y_rov=-115.54, vy_rov=-0.67, gy_rov= 0.00, L= 118.85, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.76, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.50, y_rov=-115.61, vy_rov=-0.67, gy_rov= 0.00, L= 118.89, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.76, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.60, y_rov=-115.67, vy_rov=-0.67, gy_rov= 0.00, L= 118.93, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.77, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.70, y_rov=-115.74, vy_rov=-0.67, gy_rov= 0.00, L= 118.97, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.77, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.80, y_rov=-115.81, vy_rov=-0.67, gy_rov= 0.00, L= 119.01, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.77, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 23.90, y_rov=-115.87, vy_rov=-0.67, gy_rov= 0.00, L= 119.05, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.78, Fy_tr= 0.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.00, y_rov=-115.94, vy_rov=-0.67, gy_rov= 0.00, L= 119.09, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.78, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.10, y_rov=-116.01, vy_rov=-0.67, gy_rov= 0.00, L= 119.13, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.79, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.20, y_rov=-116.08, vy_rov=-0.67, gy_rov= 0.00, L= 119.17, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.79, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.30, y_rov=-116.14, vy_rov=-0.67, gy_rov= 0.00, L= 119.21, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.80, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.40, y_rov=-116.21, vy_rov=-0.67, gy_rov= 0.00, L= 119.25, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.80, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.50, y_rov=-116.28, vy_rov=-0.67, gy_rov= 0.00, L= 119.29, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.80, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.60, y_rov=-116.35, vy_rov=-0.67, gy_rov= 0.00, L= 119.33, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.81, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.70, y_rov=-116.41, vy_rov=-0.67, gy_rov= 0.00, L= 119.37, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.81, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 24.80, y_rov=-116.48, vy_rov=-0.67, gy_rov= 0.00, L= 119.41, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.82, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
